====================================================================================================
records/skills/itemskillsgdx1/pets/itempet_deathstalker_a01.dbr   owners= ['gdx1']   found= True
   Class                                        'PetPlayerScaling'
   skillLevel27                                 '0'
   skillLevel28                                 '0'
   skillLevel29                                 '0'
   skillLevel3                                  '1'
   skillLevel30                                 '0'
   skillLevel4                                  '0'
   skillLevel5                                  '0'
   skillLevel6                                  '0'
   skillLevel7                                  '0'
   skillLevel8                                  '0'
   skillLevel9                                  '0'
   skillName1                                   'records/skills/playerclass09/pets/petskill_celestialguardian_innate01.dbr'
   skillName10                                  'records/skills/playerclass09/pets/modifier_medal_b304_summonguardianempyrion.dbr'
   skillName11                                  'records/skills/playerclass09/pets/modifier_necklace_d313_summonguardianofempyrion.dbr'
   skillName12                                  'records/skills/playerclass09/pets/modifier_set_d305_summonguardianofempyrion.dbr'
   skillName13                                  'records/skills/playerclass09/pets/modifier_caster_b205_conjurecelestialguardianb.dbr'
   skillName14                                  'records/skills/playerclass09/pets/modifier_b305a_celestialguardian.dbr'
   skillName15                                  'records/skills/playerclass09/pets/modifier_b305b_celestialguardian.dbr'
   skillName16                                  'records/skills/playerclass09/pets/petskill_celestialguardian_celestialwrath1.dbr'
   skillName17                                  'records/skills/playerclass09/pets/modifier_celestialwrath_defaultfx.dbr'
   skillName18                                  'records/skills/playerclass09/pets/modifier_focus_d214_conjurecelestialguardian.dbr'
   skillName19                                  'records/skills/playerclass09/pets/modifier_set_d215_conjurecelestialguardian.dbr'
   skillName2                                   'records/skills/itemskills/pets/armorpets04.dbr'
   skillName20                                  'records/skills/playerclass09/pets/modifier_necklace_d108_conjurecelestialguardian.dbr'
   skillName21                                  'records/skills/playerclass09/pets/modifier_head_d213_conjurecelestialguardian.dbr'
   skillName22                                  'records/skills/playerclass09/pets/modifier_necklace_b203_conjurecelestialguardian.dbr'
   skillName23                                  'records/skills/playerclass09/pets/modifier_eldritchwhispers_set3_oathkeeper2.dbr'
   skillName24                                  'records/skills/playerclass09/pets/modifier_eldritchwhispers_set3_oathkeeper2.dbr'
   skillName25                                  'records/skills/playerclass09/pets/modifier_necklace_b203_conjurecelestialguardian.dbr'
   skillName26                                  'records/skills/playerclass09/pets/modifier_caster_d113_conjurecelestialguardian.dbr'
   skillName27                                  'records/skills/playerclass09/pets/modifier_caster_b205_conjurecelestialguardian.dbr'
   skillName28                                  'records/skills/playerclass09/pets/modifier_set_d211_conjurecelestialguardian_02.dbr'
   skillName29                                  'records/skills/playerclass09/pets/modifier_eldritchwhispers_set1_oathkeeper3.dbr'
   skillName3                                   'records/skills/playerclass09/pets/petskill_celestialguardian_bladearc1.dbr'
   skillName30                                  'records/skills/playerclass09/pets/modifier_focus_d004_conjurecelestialguardian.dbr'
   skillName4                                   'records/skills/playerclass09/pets/modifier_caster_d113_conjurecelestialguardian.dbr'
   skillName5                                   'records/skills/playerclass09/pets/modifier_hands_d205_conjurecelestialguardian.dbr'
   skillName6                                   'records/skills/playerclass09/pets/modifier_focus_d214_conjurecelestialguardian.dbr'
   skillName7                                   'records/skills/playerclass09/pets/modifier_set_d215_conjurecelestialguardian.dbr'
   skillName8                                   'records/skills/playerclass09/pets/modifier_gun2h_b203_conjurecelestialguardian.dbr'
   skillName9                                   'records/skills/playerclass09/pets/modifier_eldritchwhispers_set3_oathkeeper2.dbr'
   spearAlertAnimSpeed1                         1.0
   spearAlertAnimSpeed2                         1.0
   spearAlertAnimSpeed3                         1.0
   spearAlertAnimWeight1                        100.0
   spearAlertAnimWeight2                        100.0
   spearAlertAnimWeight3                        100.0
   spearAttackAnimSpeed1                        1.0
   spearAttackAnimSpeed2                        1.0
   spearAttackAnimSpeed3                        1.0
   spearAttackAnimWeight1                       100.0
   spearAttackAnimWeight2                       100.0
   spearAttackAnimWeight3                       100.0
   spearAttackIdleAnimSpeed                     1.0
   spearAttackIdleAnimSpeed2                    1.0
   spearAttackIdleAnimSpeed3                    1.0
   spearAttackIdleAnimSpeed4                    1.0
   spearAttackIdleAnimSpeed5                    1.0
   spearAttackIdleAnimWeight2                   100.0
   spearAttackIdleAnimWeight3                   100.0
   spearAttackIdleAnimWeight4                   100.0
   spearAttackIdleAnimWeight5                   100.0
   spearBuffOtherAnimSpeed1                     1.0
   spearBuffOtherAnimSpeed2                     1.0
   spearBuffOtherAnimSpeed3                     1.0
   spearBuffOtherAnimWeight1                    100.0
   spearBuffOtherAnimWeight2                    100.0
   spearBuffOtherAnimWeight3                    100.0
   spearBuffSelfAnimSpeed1                      1.0
   spearBuffSelfAnimSpeed2                      1.0
   spearBuffSelfAnimSpeed3                      1.0
   spearBuffSelfAnimWeight1                     100.0
   spearBuffSelfAnimWeight2                     100.0
   spearBuffSelfAnimWeight3                     100.0
   spearChatAnimSpeed                           1.0
   spearCriticalHitAnimSpeed                    1.0
   spearDieAnimSpeed1                           1.0
   spearDieAnimSpeed2                           1.0
   spearDieAnimSpeed3                           1.0
   spearDieAnimWeight1                          100.0
   spearDieAnimWeight2                          100.0
   spearDieAnimWeight3                          100.0
   spearEmoteAnimSpeed1                         1.0
   spearEmoteAnimSpeed2                         1.0
   spearEmoteAnimSpeed3                         1.0
   spearEmoteAnimWeight1                        100.0
   spearEmoteAnimWeight2                        100.0
   spearEmoteAnimWeight3                        100.0
   spearFidgetAnimSpeed1                        1.0
   spearFidgetAnimSpeed2                        1.0
   spearFidgetAnimSpeed3                        1.0
   spearFidgetAnimWeight1                       100.0
   spearFidgetAnimWeight2                       100.0
   spearFidgetAnimWeight3                       100.0
   spearFleeAnimSpeed1                          1.0
   spearFleeAnimSpeed2                          1.0
   spearFleeAnimSpeed3                          1.0
   spearFleeAnimWeight1                         100.0
   spearFleeAnimWeight2                         100.0
   spearFleeAnimWeight3                         100.0
   spearIdleTranAnimSpeed                       1.0
   spearLongIdleAnimSpeed                       1.0
   spearPassItemAnimSpeed                       1.0
   spearPickupAnimSpeed                         1.0
   spearRallyAnimSpeed1                         1.0
   spearRallyAnimSpeed2                         1.0
   spearRallyAnimSpeed3                         1.0
   spearRallyAnimWeight1                        100.0
   spearRallyAnimWeight2                        100.0
   spearRallyAnimWeight3                        100.0
   spearRespawnAnimSpeed                        1.0
   spearRunAnimSpeed                            1.0
   spearSpawnAnimSpeed                          1.0
   spearSpecialAnimSpeed1                       1.0
   spearSpecialAnimSpeed10                      1.0
   spearSpecialAnimSpeed11                      1.0
   spearSpecialAnimSpeed12                      1.0
   spearSpecialAnimSpeed13                      1.0
   spearSpecialAnimSpeed14                      1.0
   spearSpecialAnimSpeed15                      1.0
   spearSpecialAnimSpeed2                       1.0
   spearSpecialAnimSpeed3                       1.0
   spearSpecialAnimSpeed4                       1.0
   spearSpecialAnimSpeed5                       1.0
   spearSpecialAnimSpeed6                       1.0
   spearSpecialAnimSpeed7                       1.0
   spearSpecialAnimSpeed8                       1.0
   spearSpecialAnimSpeed9                       1.0
   spearSpellAttackAnimSpeed                    1.0
   spearStunAnimSpeed                           1.0
   spearWaitingAnimSpeed1                       1.0
   spearWaitingAnimSpeed2                       1.0
   spearWaitingAnimSpeed3                       1.0
   spearWaitingAnimWeight1                      100.0
   spearWaitingAnimWeight2                      100.0
