record,in_pool,is_summon_body,summoner,level_set,level_lo,level_hi,level_grade,bio_record,life_equation,monster_class,winner_archive,base_life_lo,base_life_hi,life_passive_pct_lo,life_passive_pct_hi,own_total_damage_modifier_pct_lo,own_total_damage_modifier_sources_lo,pool_records,pool_kinds,waves_pooled,life_grade,damage_grade
records/creatures/enemies/hero/statue_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/statue_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/statue_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm2,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/statue_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/statue_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/statue_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/swampgolem_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/swampgolem_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/swampgolem_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/swampgolem_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/swampgolem_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/swampgolem_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/swampgolem_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/swampgolem_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/swampgolem_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,((charLevel*13)^1.50)+20,Hero,sm3,51898.8923,52627.8631,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx1/swampgolem_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/viper_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/viper_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/viper_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/viper_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/viper_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,((charLevel*9)^1.50)-20,Hero,sm2,29864.0484,30283.9609,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/viper_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/viper_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm2,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/viper_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/viper_h05.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx2/viper_hero.dbr,HERO,175,MEASURED,MEASURED
records/creatures/enemies/hero/yetidire_h01.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/yetidire_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/yetidire_h02.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/yetidire_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/yetidire_h03.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/yetidire_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/hero/yetidire_h04.dbr,1,0,,107|108,107,108,MEASURED-SET,records/creatures/enemies/bios/bio_hero_standard_01.dbr,((charLevel*11)^1.50)-20,Hero,sm3,40359.8493,40927.2425,111.0,121.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase04.dbr[106]=25.0(IN-RANGE),records/proxies/poolsherogdx3/yetidire_hero.dbr,HERO,177,MEASURED,MEASURED
records/creatures/enemies/human_chthonickurn_a01.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_human_kurn_a01.dbr,((charLevel*10)^1.35)+30,Common,sm3,11554.1853,11706.9724,61.0,69.0,121.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[101]=30.0(IN-RANGE) genericphysical_charge.dbr[4]=75.0(CLAMPED-HIGH),records/proxies/poolsbasicgdx3/humankurn_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_chthonickurn_a02.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_human_kurn_a01.dbr,((charLevel*10)^1.35)+30,Common,sm3,11554.1853,11706.9724,61.0,69.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[101]=30.0(IN-RANGE),records/proxies/poolsbasicgdx3/humankurn_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_chthonickurn_b01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_human_kurn_b01.dbr,((charLevel*14)^1.35)+50,Champion,sm3,18440.905,18682.3595,78.0,86.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[102]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/humankurn_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_chthonickurn_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_human_kurn_c01.dbr,((charLevel*18)^1.35)+70,Champion,sm3,26228.5032,26909.8942,86.0,103.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx3/humankurn_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_korvaak_a01.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_human_korvaak_a01.dbr,((charLevel*11)^1.35)+30,Common,sm2,13136.6094,13310.3762,61.0,69.0,121.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[101]=30.0(IN-RANGE) genericphysical_charge.dbr[4]=75.0(CLAMPED-HIGH),records/proxies/poolsbasicgdx2/humankorvaak_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_korvaak_a02.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_human_korvaak_a01.dbr,((charLevel*11)^1.35)+30,Common,sm2,13136.6094,13310.3762,61.0,69.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[101]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/humankorvaak_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_korvaak_b01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_human_korvaak_b01.dbr,((charLevel*14)^1.35)+50,Champion,sm2,18440.905,18682.3595,78.0,86.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[102]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/humankorvaak_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_korvaak_c01.dbr,1,0,,105|106,105,106,MEASURED-SET,records/creatures/enemies/bios/bio_human_korvaak_c01.dbr,((charLevel*18)^1.35)+70,Champion,sm2,26568.6309,26909.8942,94.0,103.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase03.dbr[104]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/humankorvaak_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_wendigo_a01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_human_wendigo_a01.dbr,((charLevel*11)^1.35)+30,Common,sm1,13310.3762,13484.7345,69.0,74.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[102]=30.0(IN-RANGE),records/proxies/poolsbasicgdx1/humanwendigo_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_wendigo_a02.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_human_wendigo_a01.dbr,((charLevel*11)^1.35)+30,Common,sm1,13484.7345,13835.2108,74.0,88.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[103]=30.0(IN-RANGE),records/proxies/poolsbasicgdx1/humanwendigo_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_wendigo_b01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_human_wendigo_b01.dbr,((charLevel*14)^1.35)+50,Champion,sm1,18682.3595,19167.7055,86.0,103.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx1/humanwendigo_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/human_wendigo_c01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_human_wendigo_c01.dbr,((charLevel*18)^1.35)+70,Champion,sm1,25889.5183,26228.5032,78.0,86.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase03.dbr[102]=25.0(IN-RANGE),records/proxies/poolsbasicgdx1/humanwendigo_t3.dbr,trash,176,MEASURED,MEASURED
records/creatures/enemies/insectswarm_a01_summon.dbr,0,1,records/creatures/enemies/mummy_b01.dbr,103|104,103,104,DERIVED-INHERITED,records/creatures/enemies/bios/bio_insectswarm_01.dbr,((charLevel*1)^1.27)+3,Champion,base,363.0006,367.4453,69.0,74.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase01.dbr[102]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/korvaakservant_a01.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,((charLevel*11)^1.33)+50,Common,sm2,11439.1287,11587.8737,61.0,69.0,50.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase01.dbr[101]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/korvaakservant_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/korvaakservant_a01_summon.dbr,0,1,records/creatures/enemies/devotion/korvaakascended_h01.dbr|records/creatures/enemies/devotion/korvaakascended_h02.dbr|records/creatures/enemies/devotion/korvaakascended_h03.dbr|records/creatures/enemies/devotion/korvaakascended_h04.dbr|records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift.dbr|records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,107|108,107,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,((charLevel*11)^1.33)+50,Common,sm2,12187.5965,12338.6978,96.0,102.0,50.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase01.dbr[106]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/korvaakservant_a02.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,((charLevel*11)^1.33)+50,Common,sm2,11439.1287,11587.8737,61.0,69.0,50.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase01.dbr[101]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/korvaakservant_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/korvaakservant_a02_summon.dbr,0,1,records/creatures/enemies/devotion/korvaakascended_h01.dbr|records/creatures/enemies/devotion/korvaakascended_h02.dbr|records/creatures/enemies/devotion/korvaakascended_h03.dbr|records/creatures/enemies/devotion/korvaakascended_h04.dbr|records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift.dbr|records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,107|108,107,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,((charLevel*11)^1.33)+50,Common,sm2,12187.5965,12338.6978,96.0,102.0,50.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase01.dbr[106]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/korvaakservant_b01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_korvaakservant_b01.dbr,((charLevel*18)^1.33)+80,Champion,sm2,22579.1843,23156.4624,74.0,88.0,54.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase02.dbr[103]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/korvaakservant_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/korvaakservant_b01_korvaaksummon.dbr,0,1,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,,,,ABSENT:NO-LEVEL-SOURCE,records/creatures/enemies/bios/bio_korvaakservant_b01.dbr,((charLevel*18)^1.33)+80,Champion,gdx2,,,,,,,,,,ABSENT:ABSENT:NO-LEVEL-SOURCE,ABSENT
records/creatures/enemies/korvaakservant_b02.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_korvaakservant_b01.dbr,((charLevel*18)^1.33)+80,Champion,sm2,22579.1843,23156.4624,74.0,88.0,54.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase02.dbr[103]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/korvaakservant_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/korvaakservant_b02_korvaaksummon.dbr,0,1,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,,,,ABSENT:NO-LEVEL-SOURCE,records/creatures/enemies/bios/bio_korvaakservant_b01.dbr,((charLevel*18)^1.33)+80,Champion,gdx2,,,,,,,,,,ABSENT:ABSENT:NO-LEVEL-SOURCE,ABSENT
records/creatures/enemies/korvaakservant_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_korvaakservant_c01.dbr,((charLevel*24)^1.33)+100,Champion,sm2,33086.4282,33932.7853,86.0,103.0,49.0,damage_totaladjuster.dbr[5]=24.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/korvaakservant_t3.dbr,trash,174,MEASURED,MEASURED
records/creatures/enemies/livingplant_a01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_livingplant_a01.dbr,((charLevel*20)^1.33)+100,Common,sm1,25653.0887,25983.5735,78.0,86.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase03.dbr[102]=25.0(IN-RANGE),records/proxies/poolsbasicgdx1/livingplant_t3.dbr,trash,172,MEASURED,MEASURED
records/creatures/enemies/livingplant_a01_summon.dbr,0,1,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr|records/creatures/enemies/hero/swampgolem_h01.dbr|records/creatures/enemies/hero/swampgolem_h02.dbr|records/creatures/enemies/hero/swampgolem_h03.dbr|records/creatures/enemies/hero/swampgolem_h04.dbr|records/creatures/enemies/hero/swampgolem_h05.dbr,106|107|108,106,108,DERIVED-INHERITED,records/creatures/enemies/bios/bio_livingplant_a01.dbr,((charLevel*20)^1.33)+100,Common,sm1,26647.6874,27315.9494,103.0,121.0,45.0,damage_totaladjuster.dbr[4]=20.0(IN-RANGE) armorbase03.dbr[105]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/maggotcelestial_a01_summon.dbr,0,1,records/creatures/enemies/celestialhound_c01.dbr,105|106,105,106,DERIVED-INHERITED,records/creatures/enemies/bios/bio_maggot_a01.dbr,((charLevel*9)^1.28)+25,Common,gdx2,6460.0617,6538.6125,82.0,88.0,38.0,damage_totaladjuster.dbr[1]=8.0(IN-RANGE) armorbase02.dbr[104]=30.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/mummy_a01.dbr,1,0,,102|103,102,103,MEASURED-SET,records/creatures/enemies/bios/bio_mummy_a01.dbr,((charLevel*5.6)^1.28)+24,Common,sm2,3402.2275,3444.679,61.0,69.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[101]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/mummy_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/mummy_b01.dbr,1,0,,103|104,103,104,MEASURED-SET,records/creatures/enemies/bios/bio_mummy_b01.dbr,((charLevel*16)^1.33)+45,Champion,sm2,19036.2297,19281.8482,69.0,74.0,46.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase02.dbr[102]=30.0(IN-RANGE),records/proxies/poolsbasicgdx2/mummy_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/mummy_c01.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_mummy_c01.dbr,((charLevel*19)^1.33)+60,Champion,sm2,24236.6782,24856.997,86.0,103.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/mummy_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/mummy_c02.dbr,1,0,,104|105|106,104,106,MEASURED-SET,records/creatures/enemies/bios/bio_mummy_c01.dbr,((charLevel*19)^1.33)+60,Champion,sm2,24236.6782,24856.997,86.0,103.0,41.0,damage_totaladjuster.dbr[3]=16.0(IN-RANGE) armorbase03.dbr[103]=25.0(IN-RANGE),records/proxies/poolsbasicgdx2/mummy_t3.dbr,trash,171,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm_mod,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsboss/nemesis_aetherial.dbr,BOSS,175,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm1,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx1/nemesis_aetherialvanguard.dbr|records/proxies/poolsbossgdx1/nemesis_all_nobeast.dbr,BOSS,175|176,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis3phase_01.dbr,((charLevel*36)^1.5)+16000,Boss,sm1,261806.5764,261806.5764,125.0,125.0,109.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE) beast_enrage.dbr=40.0,records/proxies/poolsbossgdx1/nemesis_beast.dbr,BOSS,175,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_beast_02.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm3,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx1/nemesis_beast.dbr|records/proxies/poolsbossgdx3/nemesis_all.dbr,BOSS,171|175|180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm_mod,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsboss/nemesis_chthonian.dbr,BOSS,180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_chthonian_02_clustersummon.dbr,0,1,records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr|records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,109,109,109,DERIVED-INHERITED,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,((charLevel*4)^1.5)+100,Common,sm_mod,9203.9473,9203.9473,125.0,125.0,25.0,armorbase04.dbr[108]=25.0(IN-RANGE),,,,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm1,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx1/nemesis_all_nobeast.dbr|records/proxies/poolsbossgdx1/nemesis_voidborn.dbr,BOSS,176|180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm3,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx3/nemesis_all.dbr|records/proxies/poolsbossgdx3/nemesis_kurn.dbr,BOSS,171|179|180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_eldritch_02a.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis2phase_01.dbr,((charLevel*26)^1.5)+15000,Boss,sm3,165868.9156,165868.9156,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx3/nemesis_all.dbr,BOSS,171|180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm3,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx3/nemesis_all.dbr,BOSS,171|180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm3,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx3/nemesis_all.dbr,BOSS,171|180,MEASURED,MEASURED
records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,1,0,,109,109,109,MEASURED-SET,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,((charLevel*42)^1.5)+20000,Boss,sm3,329751.6885,329751.6885,125.0,125.0,69.0,damage_totaladjuster.dbr[10]=44.0(IN-RANGE) armorbase05.dbr[108]=25.0(IN-RANGE),records/proxies/poolsbossgdx3/nemesis_all.dbr,BOSS,171|180,MEASURED,MEASURED
