wave,content_tier,record,archive,field,value,grade
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
193,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,90.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,840.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,103.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,103.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,77.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-40.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,114.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,100.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
194,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,91.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,865.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,104.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,104.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,78.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-40.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,115.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,110.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
195,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,91.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,890.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,105.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,105.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,79.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-44.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,122.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,110.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
196,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,92.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,915.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,106.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,106.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,80.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-44.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,123.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,110.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
197,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,93.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,940.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,107.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,107.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,81.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-44.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,124.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,110.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
198,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,94.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,965.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,108.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,108.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,82.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-44.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,125.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,110.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
199,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterAttackSpeedModifier,13.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbility,95.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterDefensiveAbilityModifier,6.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeModifier,990.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterLifeRegenModifier,110.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterManaRegenModifier,110.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbility,83.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterOffensiveAbilityModifier,5.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterPercentHealIncreaseModifier,-60.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,characterSpellCastSpeedModifier,13.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,defensivePercentCurrentLife,10.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveCritDamageModifier,33.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensivePhysicalModifier,-50.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowBleedingModifier,-65.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowColdModifier,-65.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowFireModifier,-65.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLifeModifier,-65.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowLightningModifier,-65.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPhysicalModifier,-65.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveSlowPoisonModifier,-65.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,offensiveTotalDamageModifier,130.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,retaliationTotalDamageModifier,110.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,skillCooldownReduction,10.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMaxAdj,1.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnChampionMinAdj,1.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMaxAdj,0.0,MEASURED
200,20,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,spawnMinAdj,0.0,MEASURED
