controller,field,base,crucible,changed
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,MinRoamDistance,3.0,2.0,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,RoamDistance,5.0,2.0,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,MaxTimeBeforeRoam,12000,2000,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,ChanceToIdleOnPatrol,75,0,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,MaxPatrolIdleTime,1500,5000,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,ChanceToRespondToDistressCall,75,75,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,DistressResponseGroup,Eldritch,Aetherial,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,RandomAngerChance,10,10,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,RandomAngerEvaluationTime,3000,3000,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,DodgeDelay,5000,5000,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,LeadChance,30;60;100,0,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,RepositionChance,100,0,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,minSwingPause,0.550000011920929,0.550000011920929,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,maxSwingPause,1.2000000476837158,1.2000000476837158,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,ignoreSleepingEnemies,__ABSENT__,True,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,randomEmoteChance,100,0,1
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,petAngerTransference,17,17,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_korvaaklieutenant.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ViewDistance,200.0,80.0,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,pathingViewDistance,50.0,50.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,enemyTooClose,0.0,0.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,InnerViewDistance,4.0,4.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MaxYViewDistance,10.0,10.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,AngerTolerance,0.0,0.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,AttackedAnger,16.0,15.0,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,AllyAttackedAnger,4.0,8.0,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ForgiveRate,0.0,0.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,SightAngerRate,4.0,5.0,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,InnerSightAngerRate,8.0,10.0,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ProjectileAnger,3.0,5.0,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,FleeTime,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,FleeTarget,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,maxFleeCount,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,FleeDelay,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,fleeDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MaxPursuitDistance,210.0,125.0,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,EmoteBeforePursuingChance,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,healLeaderHealthPercentage,70,70,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,healAllyHealthPercentage,70,70,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,BuffAllyTargeting,BuffWeakest,BuffWeakest,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,RoamBehavior,NeverRoam,NeverRoam,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MinRoamDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,RoamDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MinTimeBeforeRoam,6000,6000,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MaxTimeBeforeRoam,12000,12000,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ChanceToIdleOnPatrol,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MaxPatrolIdleTime,0,5000,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ChanceToRespondToDistressCall,20,20,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,DistressResponseGroup,Zealot,Aetherial,1
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,RandomAngerChance,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,RandomAngerEvaluationTime,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,DodgeDistance,2.0,2.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,DodgeDelay,1500,1500,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,DodgeChance,65,65,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,MinDodgeDistance,2.0,2.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,LeadChance,50;75;100,50;75;100,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,RepositionChance,100,100,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,minSwingPause,0.4000000059604645,0.4000000059604645,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,maxSwingPause,1.0,1.0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ignoreSleepingEnemies,True,True,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,randomEmoteChance,0,0,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,randomEmoteMinTime,9000,9000,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,randomEmoteMaxTime,12000,12000,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ignorePetsChance,35,35,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,petAngerTransference,27,27,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,enemyTooClose,3.0,0.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,AngerTolerance,0.0,0.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,AttackedAnger,12.0,15.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,AllyAttackedAnger,6.0,8.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ForgiveRate,1.0,0.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,SightAngerRate,5.0,5.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ProjectileAnger,2.0,5.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,FleeTime,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,FleeTarget,AwayFromEnemy,AwayFromEnemy,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,maxFleeCount,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,FleeDelay,5000,5000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,fleeDistance,8.0,8.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,healLeaderHealthPercentage,80,80,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,healAllyHealthPercentage,80,80,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MinRoamDistance,3.0,2.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,RoamDistance,5.0,2.0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MaxTimeBeforeRoam,12000,2000,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ChanceToIdleOnPatrol,75,0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MaxPatrolIdleTime,1500,5000,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ChanceToRespondToDistressCall,75,75,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,DistressResponseGroup,Eldritch,Aetherial,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,RandomAngerChance,10,10,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,RandomAngerEvaluationTime,3000,3000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,DodgeDelay,5000,5000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,LeadChance,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,minSwingPause,0.550000011920929,0.550000011920929,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,maxSwingPause,1.2000000476837158,1.2000000476837158,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ignoreSleepingEnemies,__ABSENT__,True,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,randomEmoteChance,100,0,1
records/controllers/enemy/controller_boss_mindreaper_01.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,petAngerTransference,17,17,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_mindreaper_01.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_outcast.dbr,ViewDistance,15.5,80.0,1
records/controllers/enemy/controller_boss_outcast.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_boss_outcast.dbr,enemyTooClose,3.0,0.0,1
records/controllers/enemy/controller_boss_outcast.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_boss_outcast.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_boss_outcast.dbr,AngerTolerance,0.0,0.0,0
records/controllers/enemy/controller_boss_outcast.dbr,AttackedAnger,12.0,15.0,1
records/controllers/enemy/controller_boss_outcast.dbr,AllyAttackedAnger,8.0,8.0,0
records/controllers/enemy/controller_boss_outcast.dbr,ForgiveRate,1.0,0.0,1
records/controllers/enemy/controller_boss_outcast.dbr,SightAngerRate,5.0,5.0,0
records/controllers/enemy/controller_boss_outcast.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_boss_outcast.dbr,ProjectileAnger,2.0,5.0,1
records/controllers/enemy/controller_boss_outcast.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_boss_outcast.dbr,FleeTime,3000,3000,0
records/controllers/enemy/controller_boss_outcast.dbr,FleeTarget,TowardsAllies,TowardsAllies,0
records/controllers/enemy/controller_boss_outcast.dbr,maxFleeCount,0,0,0
records/controllers/enemy/controller_boss_outcast.dbr,FleeDelay,3000,3000,0
records/controllers/enemy/controller_boss_outcast.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_boss_outcast.dbr,fleeDistance,10.0,10.0,0
