record,archive,override_layers,class,depth,reached_via,field,value
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedChatAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedCriticalHitAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedDieAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedDieAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedDieAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedDieAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedDieAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedDieAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedEmoteAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedEmoteAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedEmoteAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedEmoteAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedEmoteAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedEmoteAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFidgetAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFidgetAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFidgetAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFidgetAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFidgetAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFidgetAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFleeAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFleeAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFleeAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFleeAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFleeAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedFleeAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedIdleTranAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedLongIdleAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedPassItemAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedPickupAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRallyAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRallyAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRallyAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRallyAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRallyAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRallyAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRespawnAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedRunAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpawnAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed10,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed11,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed12,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed13,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed14,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed15,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed4,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed5,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed6,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed7,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed8,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpecialAnimSpeed9,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedSpellAttackAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedStunAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedWaitingAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedWaitingAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedWaitingAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedWaitingAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedWaitingAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedWaitingAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,sHandedWalkAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,scale,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,shadowBias,0.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,shortRangeMax,4.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,shortRangeMin,0.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,showStatusWidgetWhenPet,False
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel1,1
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel10,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel11,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel12,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel13,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel14,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel15,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel16,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel17,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel2,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel3,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel4,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel5,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel6,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel7,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel8,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillLevel9,0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,skillName1,records/skills/misc/spawnbeacon_aura.dbr
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAlertAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAlertAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAlertAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAlertAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAlertAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAlertAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimSpeed4,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimSpeed5,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimWeight4,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearAttackIdleAnimWeight5,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffOtherAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffOtherAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffOtherAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffOtherAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffOtherAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffOtherAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffSelfAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffSelfAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffSelfAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffSelfAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffSelfAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearBuffSelfAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearChatAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearCriticalHitAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearDieAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearDieAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearDieAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearDieAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearDieAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearDieAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearEmoteAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearEmoteAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearEmoteAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearEmoteAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearEmoteAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearEmoteAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFidgetAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFidgetAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFidgetAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFidgetAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFidgetAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFidgetAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFleeAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFleeAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFleeAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFleeAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFleeAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearFleeAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearIdleTranAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearLongIdleAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearPassItemAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearPickupAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRallyAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRallyAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRallyAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRallyAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRallyAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRallyAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRespawnAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearRunAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpawnAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed10,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed11,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed12,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed13,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed14,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed15,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed4,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed5,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed6,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed7,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed8,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpecialAnimSpeed9,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearSpellAttackAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearStunAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearWaitingAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearWaitingAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearWaitingAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearWaitingAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearWaitingAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearWaitingAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,spearWalkAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,specialAttack4Range,AnyRange;ShortRange;MediumRange;LongRange
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,specialAttack5Range,AnyRange;ShortRange;MediumRange;LongRange
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,specialAttackSound1Chance,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,specialAttackSound2Chance,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,specialAttackSound3Chance,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,specialAttackSound4Chance,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAlertAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAlertAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAlertAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAlertAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAlertAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAlertAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAttackAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,staffAttackAnimSpeed2,1.0
