actor_id,record_path,record_archive,display_name,wave,spawn_level,threat_tier,is_champion,monster_classification,charlevel_equation,halt_class,halt_attr,halt_own,attr_mult_physical_pierce,attr_mult_magical,bio_record,bio_archive,dex_equation,dex_bio_value,dex_skill_add,dex_total,dex_source,dex_skill_sources,int_equation,int_bio_value,int_skill_add,int_total,int_source,int_skill_sources,str_equation,str_bio_value,str_skill_add,str_total,str_source,oa_equation,oa_bio_value,oa_skill_add,oa_total,oa_source,da_equation,da_bio_value,da_skill_add,da_total,da_source,own_total_damage_modifier_pct,own_tdm_state,own_tdm_lapI_crosscheck,own_tdm_n_sources,own_tdm_sources,own_tdm_slots_checked,pool_proxy_levels,level_basis,dex_total_at_proxy_lo,dex_total_at_proxy_hi,int_total_at_proxy_lo,int_total_at_proxy_hi,own_tdm_at_proxy_lo,own_tdm_at_proxy_hi
w163_a001,records/creatures/enemies/dranghoul_c02.dbr,sm3,Dranghoul Oracle,163,109,trash,False,Champion,charLevel*1,both,True,True,4.366531,4.813023,records/creatures/enemies/bios/bio_dranghoul_c02.dbr,gdx3,(charLevel*7.2)+40,824.8,0.0,824.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterDexterity,ABSENT on all 8 own skill slots,(charLevel*7.2)+35,819.8,0.0,819.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterIntelligence,ABSENT on all 8 own skill slots,(charLevel*7.2)+30,814.8,0.0,814.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterStrength,(charLevel*6.8)+60,801.2,0.0,801.2,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterOffensiveAbility,(charLevel*5.0)+40,585.0,0.0,585.0,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr | records/skills/nonplayerskillsgdx3/buff/dranghoul_channelmist_heal.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist_healsecondary.dbr | records/skills/nonplayerskillsgdx3/buff/dranghoul_oracleaura.dbr,105|106,DIVERGENT,796.0,803.2,791.0,798.2,37.0,37.0
w163_a002,records/creatures/enemies/dranghoul_a01.dbr,sm3,Dranghoul,163,109,trash,False,Champion,charLevel*1,both,True,True,3.993878,4.365116,records/creatures/enemies/bios/bio_dranghoul_a01.dbr,gdx3,(charLevel*6.5)+25,733.5,0.0,733.5,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterDexterity,ABSENT on all 5 own skill slots,(charLevel*6.5)+15,723.5,0.0,723.5,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterIntelligence,ABSENT on all 5 own skill slots,(charLevel*6)+15,669.0,0.0,669.0,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterStrength,(charLevel*6)+35,689.0,-4.0,685.0,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterOffensiveAbility,(charLevel*4.5)+20,510.5,0.0,510.5,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoul.dbr | records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_frenzy.dbr,103|104,DIVERGENT,694.5,701.0,684.5,691.0,37.0,37.0
w163_a003,records/creatures/enemies/dranghoul_c02.dbr,sm3,Dranghoul Oracle,163,109,trash,False,Champion,charLevel*1,both,True,True,4.366531,4.813023,records/creatures/enemies/bios/bio_dranghoul_c02.dbr,gdx3,(charLevel*7.2)+40,824.8,0.0,824.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterDexterity,ABSENT on all 8 own skill slots,(charLevel*7.2)+35,819.8,0.0,819.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterIntelligence,ABSENT on all 8 own skill slots,(charLevel*7.2)+30,814.8,0.0,814.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterStrength,(charLevel*6.8)+60,801.2,0.0,801.2,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterOffensiveAbility,(charLevel*5.0)+40,585.0,0.0,585.0,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr | records/skills/nonplayerskillsgdx3/buff/dranghoul_channelmist_heal.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist_healsecondary.dbr | records/skills/nonplayerskillsgdx3/buff/dranghoul_oracleaura.dbr,105|106,DIVERGENT,796.0,803.2,791.0,798.2,37.0,37.0
w163_a004,records/creatures/enemies/dranghoul_b02.dbr,sm3,Dranghoul Pyromancer,163,109,trash,False,Champion,charLevel*1,both,True,True,4.11551,4.489767,records/creatures/enemies/bios/bio_dranghoul_b02.dbr,gdx3,(charLevel*6.7)+33,763.3,0.0,763.3,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterDexterity,ABSENT on all 5 own skill slots,(charLevel*6.7)+20,750.3,0.0,750.3,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterIntelligence,ABSENT on all 5 own skill slots,(charLevel*6.6)+25,744.4,0.0,744.4,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterStrength,(charLevel*6.5)+40,748.5,0.0,748.5,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterOffensiveAbility,(charLevel*4.6)+30,531.4,0.0,531.4,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_fireball.dbr,103|104,DIVERGENT,723.1,729.8,710.1,716.8,37.0,37.0
w163_a005,records/creatures/enemies/dranghoul_a01.dbr,sm3,Dranghoul,163,109,trash,False,Champion,charLevel*1,both,True,True,3.993878,4.365116,records/creatures/enemies/bios/bio_dranghoul_a01.dbr,gdx3,(charLevel*6.5)+25,733.5,0.0,733.5,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterDexterity,ABSENT on all 5 own skill slots,(charLevel*6.5)+15,723.5,0.0,723.5,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterIntelligence,ABSENT on all 5 own skill slots,(charLevel*6)+15,669.0,0.0,669.0,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterStrength,(charLevel*6)+35,689.0,-4.0,685.0,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterOffensiveAbility,(charLevel*4.5)+20,510.5,0.0,510.5,records/creatures/enemies/bios/bio_dranghoul_a01.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoul.dbr | records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_frenzy.dbr,103|104,DIVERGENT,694.5,701.0,684.5,691.0,37.0,37.0
w163_a006,records/creatures/enemies/dranghoul_b02.dbr,sm3,Dranghoul Pyromancer,163,109,trash,False,Champion,charLevel*1,both,True,True,4.11551,4.489767,records/creatures/enemies/bios/bio_dranghoul_b02.dbr,gdx3,(charLevel*6.7)+33,763.3,0.0,763.3,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterDexterity,ABSENT on all 5 own skill slots,(charLevel*6.7)+20,750.3,0.0,750.3,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterIntelligence,ABSENT on all 5 own skill slots,(charLevel*6.6)+25,744.4,0.0,744.4,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterStrength,(charLevel*6.5)+40,748.5,0.0,748.5,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterOffensiveAbility,(charLevel*4.6)+30,531.4,0.0,531.4,records/creatures/enemies/bios/bio_dranghoul_b02.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_fireball.dbr,103|104,DIVERGENT,723.1,729.8,710.1,716.8,37.0,37.0
w163_a007,records/creatures/enemies/dranghoul_c02.dbr,sm3,Dranghoul Oracle,163,109,trash,False,Champion,charLevel*1,both,True,True,4.366531,4.813023,records/creatures/enemies/bios/bio_dranghoul_c02.dbr,gdx3,(charLevel*7.2)+40,824.8,0.0,824.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterDexterity,ABSENT on all 8 own skill slots,(charLevel*7.2)+35,819.8,0.0,819.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterIntelligence,ABSENT on all 8 own skill slots,(charLevel*7.2)+30,814.8,0.0,814.8,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterStrength,(charLevel*6.8)+60,801.2,0.0,801.2,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterOffensiveAbility,(charLevel*5.0)+40,585.0,0.0,585.0,records/creatures/enemies/bios/bio_dranghoul_c02.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr | records/skills/nonplayerskillsgdx3/buff/dranghoul_channelmist_heal.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist.dbr | records/skills/nonplayerskillsgdx3/attackprojectile/dranghoul_healingmist_healsecondary.dbr | records/skills/nonplayerskillsgdx3/buff/dranghoul_oracleaura.dbr,105|106,DIVERGENT,796.0,803.2,791.0,798.2,37.0,37.0
w163_a008,records/creatures/enemies/hero/basilisk_h01.dbr,sm1,Stormslither,163,107,hero,True,Hero,charLevel*1+5,both,True,True,4.729796,5.273488,records/creatures/enemies/bios/bio_hero_standard_01.dbr,sm_mod,(charLevel*8.4)+15,913.8,0.0,913.8,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*8.4)+20,918.8,0.0,918.8,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.7)+25,741.9,0.0,741.9,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterStrength,(charLevel*7)+92,841.0,0.0,841.0,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,742.6,0.0,742.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[106]=25.0(IN-RANGE,rank=107)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_basiliskchampion.dbr | records/skills/nonplayerskillsgdx1/attackradius/basilisk_tailswipe.dbr | records/skills/nonplayerskillsgdx1/path/basilisk_petrifyingglare.dbr | records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr | records/skills/nonplayerskills/heroskills/jaron_lightningfield.dbr | records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr | records/skills/nonplayerskills/heroskills/elnarion_lightningburst.dbr,107|108,AGREE,913.8,922.2,918.8,927.2,41.0,41.0
w163_a009,records/creatures/enemies/hero/basilisk_h02.dbr,sm1,Rotmouth,163,107,hero,True,Hero,charLevel*1+5,both,True,True,4.729796,5.273488,records/creatures/enemies/bios/bio_hero_standard_01.dbr,sm_mod,(charLevel*8.4)+15,913.8,0.0,913.8,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*8.4)+20,918.8,0.0,918.8,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.7)+25,741.9,0.0,741.9,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterStrength,(charLevel*7)+92,841.0,0.0,841.0,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,742.6,0.0,742.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[106]=25.0(IN-RANGE,rank=107)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_basiliskchampion.dbr | records/skills/nonplayerskillsgdx1/attackradius/basilisk_tailswipe.dbr | records/skills/nonplayerskillsgdx1/path/basilisk_petrifyingglare.dbr | records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr | records/skills/nonplayerskillsgdx1/path/basilisk_acidbarf.dbr | records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr | records/skills/nonplayerskills/heroskills/maledictus_poisonprojectilenova.dbr,107|108,AGREE,913.8,922.2,918.8,927.2,41.0,41.0
w163_a010,records/creatures/enemies/hero/basilisk_h01.dbr,sm1,Stormslither,163,107,hero,True,Hero,charLevel*1+5,both,True,True,4.729796,5.273488,records/creatures/enemies/bios/bio_hero_standard_01.dbr,sm_mod,(charLevel*8.4)+15,913.8,0.0,913.8,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*8.4)+20,918.8,0.0,918.8,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.7)+25,741.9,0.0,741.9,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterStrength,(charLevel*7)+92,841.0,0.0,841.0,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,742.6,0.0,742.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[106]=25.0(IN-RANGE,rank=107)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_basiliskchampion.dbr | records/skills/nonplayerskillsgdx1/attackradius/basilisk_tailswipe.dbr | records/skills/nonplayerskillsgdx1/path/basilisk_petrifyingglare.dbr | records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr | records/skills/nonplayerskills/heroskills/jaron_lightningfield.dbr | records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr | records/skills/nonplayerskills/heroskills/elnarion_lightningburst.dbr,107|108,AGREE,913.8,922.2,918.8,927.2,41.0,41.0
w163_a011,records/creatures/enemies/hero/viper_h04.dbr,sm2,Cespal ~ Arcane,163,109,hero,True,Hero,charLevel*1,attr_only,True,False,4.798367,5.351628,records/creatures/enemies/bios/bio_hero_standard_01.dbr,sm_mod,(charLevel*8.4)+15,930.6,0.0,930.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDexterity,ABSENT on all 16 own skill slots,(charLevel*8.4)+20,935.6,0.0,935.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterIntelligence,ABSENT on all 16 own skill slots,(charLevel*6.7)+25,755.3,0.0,755.3,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterStrength,(charLevel*7)+92,855.0,-4.0,851.0,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,756.2,0.0,756.2,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx2/attackradius/viper_screech.dbr | records/skills/nonplayerskillsgdx2/attackprojectile/viper_spitcone.dbr | records/skills/nonplayerskillsgdx2/attackcharge/viper_charge.dbr | records/skills/nonplayerskillsgdx2/passive/passiveproperties_viperchampion.dbr | records/skills/nonplayerskillsgdx2/attackradius/viper_tailswipe.dbr | records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_nullification.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_passivestatmodifier.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalaura.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementaltempest.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalbolt.dbr,107|108,DIVERGENT,913.8,922.2,918.8,927.2,41.0,41.0
w163_a012,records/creatures/enemies/hero/viper_h02.dbr,sm2,Arashor,163,109,hero,True,Hero,charLevel*1,attr_only,True,False,4.798367,5.351628,records/creatures/enemies/bios/bio_hero_standard_01.dbr,sm_mod,(charLevel*8.4)+15,930.6,0.0,930.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDexterity,ABSENT on all 13 own skill slots,(charLevel*8.4)+20,935.6,0.0,935.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterIntelligence,ABSENT on all 13 own skill slots,(charLevel*6.7)+25,755.3,0.0,755.3,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterStrength,(charLevel*7)+92,855.0,-4.0,851.0,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,756.2,0.0,756.2,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx2/attackradius/viper_screech.dbr | records/skills/nonplayerskillsgdx2/attackprojectile/viper_spitcone.dbr | records/skills/nonplayerskillsgdx2/attackcharge/viper_charge.dbr | records/skills/nonplayerskillsgdx2/passive/passiveproperties_viperchampion.dbr | records/skills/nonplayerskillsgdx2/attackradius/viper_tailswipe.dbr | records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr | records/skills/nonplayerskillsgdx2/heroskills/vitalitypool.dbr | records/skills/nonplayerskills/heroskills/aldanar_devouringwave.dbr,107|108,DIVERGENT,913.8,922.2,918.8,927.2,41.0,41.0
