record,display_name,archetype_tag,stratum,status,arz_owners,threat_tier,level_min,level_max,wave_first,wave_last,n_actors,n_champion_actors,life_modifier_pct_min,life_modifier_pct_max,mesh,mesh_body,mesh_file,mesh_scale,base_texture,anim_table,controller,controller_class,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,disable_movement,min_rotation_speed,max_rotation_speed,num_attack_slots,n_slots_decoded,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,skill_classes,n_skill_classes,damage_types,damage_types_nonphysical,damage_types_dot,control_effects,n_control_effects,range_band_modal,range_band_chanceweighted,range_band_profile,life_equation,character_life,character_life_modifier,bio_record,pools,pool_kinds,ctrl_MaxPursuitDistance,ctrl_PursuitTime,ctrl_ViewDistance,ctrl_InnerViewDistance,ctrl_MaxYViewDistance,ctrl_RoamBehavior,ctrl_RoamDistance,ctrl_MinRoamDistance,ctrl_MinTimeBeforeRoam,ctrl_MaxTimeBeforeRoam,ctrl_ChanceToIdleOnPatrol,ctrl_MinPatrolIdleTime,ctrl_MaxPatrolIdleTime,ctrl_WanderDistance,ctrl_MinWanderDistance,ctrl_TeleportToLeaderDistance,ctrl_fleeDistance,ctrl_FleeBehavior,ctrl_FleeChance,ctrl_DodgeChance,ctrl_DodgeDistance,ctrl_MinDodgeDistance,ctrl_DodgeDelay,ctrl_enemyTooClose,ctrl_EmoteBeforePursuingChance,ctrl_ChanceToRespondToDistressCall,ctrl_minSwingPause,ctrl_maxSwingPause,ctrl_RepositionChance,tree_n_skills,tree_unresolved,tree_skill_classes,tree_roles,tree_damage_types,tree_control_effects,tree_summons,n_summons,damage_types_union,damage_types_union_nonphysical,damage_types_dot_union,control_effects_union,n_control_effects_union,n_skills_total,mesh_key
records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,"Kubacabra, the Endless Menace",nemesis_beast_01_p1,nemesis,OK,gdx1|sm1,nemesis,109,109,154,154,1,0,312.0,312.0,creatures/enemies/yeti/yetiswamp01a_blood.msh,yeti,yetiswamp01a_blood.msh,1.600000023841858,,records/creatures/enemies/anm/anm_yetinemesis.dbr,records/controllers/enemy/controller_nemesis_yeti.dbr,ControllerMonster,Boss,1.2000000476837158,CharacterAttackSpeedAverage,1.2000000476837158,1.0,1.100000023841858,,,4.0,8.0,8,6,5000,250.0,yeti_attack_a01.anm|yeti_attack_c01.anm|yeti_attack_d01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.8267|0.6933|0.9333,0.8178,0.6815,,Skill_AttackRadius|Skill_AttackWave|Skill_AttackWeapon|Skill_BuffSelfToggled|Skill_WeaponPool_ChargedLinear,5,Physical|Pierce|Life,Pierce|Life,SlowBleeding,SlowTotalSpeed,1,ShortRange,ShortRange,ShortRange:3|MediumRange:1,(charLevel*1.1)+2,0.0,0.0,,nemesis_all|nemesis_all_noaetherialvanguard|nemesis_all_novoidborn|nemesis_all_nowendigo|nemesis_beast,BOSS,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,20,0.30000001192092896,0.800000011920929,0,14,0,Skill_AttackProjectileAreaEffect|Skill_AttackRadius|Skill_AttackWave|Skill_AttackWeapon|Skill_BuffSelfToggled|Skill_Passive|Skill_PassiveOnLifeBuffSelf|Skill_TargetedSpawnPet|Skill_WeaponPool_ChargedLinear,attack:6|buff:1|passive:6|summon:1,Physical|Pierce|Life,SlowTotalSpeed|TotalDamageReductionPercent,beast_bloodpool.dbr,1,Physical|Pierce|Life,Pierce|Life,SlowBleeding,SlowTotalSpeed|TotalDamageReductionPercent,2,20,yetiswamp01a_blood
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",nemesis_chthonianvoidborn_01,nemesis,OK,gdx1|gdx2|sm1,nemesis,109,109,165,165,1,0,334.0,334.0,creatures/enemies/chthonianrylok/chthonianrylok01c_chaos.msh,chthonianrylok,chthonianrylok01c_chaos.msh,1.600000023841858,creatures/enemies/chthonianrylok/chthonianrylok01h_dif.tex,records/creatures/enemies/anm/anm_chthonian_rylok_winged.dbr,records/controllers/enemy/controller_nemesis_chthonicrylok.dbr,ControllerMonster,Boss,1.0,CharacterAttackSpeedAverage,1.0,1.0499999523162842,1.0,0.0,,4.0,8.0,8,5,5000,250.0,chthonianrylok_attack_a01.anm|chthonianrylok_attack_a02.anm,100.0|100.0,1.25|1.25,0.8800|1.0400,0.96,0.96,,Skill_AttackProjectileBurst|Skill_AttackWave|Skill_AttackWeaponCharge|Skill_BuffRadiusToggled,4,Physical|Fire|Chaos,Fire|Chaos,,SlowDamageMult,1,MediumRange,MediumRange,MediumRange:1|ShortRange:1|AnyRange:1|LongRange:1,(charLevel*1.1)+2,0.0,0.0,,nemesis_all|nemesis_all_noaetherialvanguard|nemesis_all_nobeast|nemesis_all_nowendigo|nemesis_voidborn,BOSS,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,20,0.4000000059604645,0.6000000238418579,0,15,0,Skill_AttackBuff|Skill_AttackProjectileBurst|Skill_AttackWave|Skill_AttackWeaponCharge|Skill_BuffRadiusToggled|Skill_BuffSelfToggled|Skill_OnDeathSpawnActor|Skill_Passive|Skill_TargetedSpawnPet,attack:4|buff:3|other:1|passive:5|summon:2,Physical|Fire|Chaos,SlowDamageMult,chthonian02_void.dbr|n01_nemesischest_01.dbr,2,Physical|Fire|Chaos,Fire|Chaos,,SlowDamageMult,1,20,chthonianrylok01c_chaos
records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,"Nyarlathon, Herald of Annihilation",nemesis_chthonickurn_01,nemesis,OK,gdx3|sm3,nemesis,109,109,170,170,1,0,344.0,344.0,creatures/enemies/chthonianherald/chthonianherald_bossnemesis01.msh,chthonianherald,chthonianherald_bossnemesis01.msh,1.2999999523162842,,records/creatures/enemies/anm/anm_chthonian_heraldboss.dbr,records/controllers/enemy/controller_boss_chthonicheraldnemesis.dbr,ControllerMonster,Boss,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.149999976158142,0.0,,4.0,8.0,8,5,5000,250.0,chthonianherald_simplecast_a01.anm|chthonianherald_simplecast_b01.anm,100.0|100.0,1.25|1.25,0.8267|0.8267,0.8267,0.8267,,Skill_AttackBuff|Skill_AttackProjectile|Skill_AttackProjectileFan|Skill_AttackRadiusTeleport|Skill_TargetedSpawnPet,5,Physical|Chaos,Chaos,,SlowDefensiveAbility|SlowOffensiveAbility|SlowDamageMult,3,AnyRange,AnyRange,AnyRange:2|LongRange:1|ShortRange:1,(charLevel*1.1)+2,0.0,0.0,,nemesis_all|nemesis_kurn,BOSS,125.0,10000,80.0,4.0,10.0,Roam,4.0,2.0,6000,12000,20,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,50,50,2.0,2.0,1500,3.0,0,75,0.800000011920929,1.2000000476837158,0,12,0,Skill_AttackBuff|Skill_AttackProjectile|Skill_AttackProjectileFan|Skill_AttackRadiusTeleport|Skill_Passive|Skill_TargetedSpawnPet,attack:4|buff:2|passive:5|summon:1,Physical|Chaos,SlowDefensiveAbility|SlowOffensiveAbility|SlowDamageMult,nemesis_chthonian_02_clustersummon.dbr,1,Physical|Chaos,Chaos,,SlowDefensiveAbility|SlowOffensiveAbility|SlowDamageMult,3,17,chthonianherald_bossnemesis01
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,Curate Ignus,nemesis_kymon_01,nemesis,OK,gdx3|sm3,nemesis,109,109,160,160,1,0,324.0,324.0,creatures/npcs/humanmale04b.msh,npcs,humanmale04b.msh,1.350000023841858,,records/creatures/enemies/anm/anm_humankurnmale.dbr,records/controllers/enemy/controller_boss_kymonnemesis_01.dbr,ControllerMonster,Boss,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,0.699999988079071,0.0,,4.0,8.0,8,4,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.0|1.0,0.6333|0.6333,0.6333,0.6333,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackProjectile|Skill_AttackProjectileDrop|Skill_AttackWave|Skill_WeaponPool_BasicAttack,4,Physical|Fire|Chaos,Fire|Chaos,SlowFire,Stun|SlowDamageMult|SlowDefensiveReduction,3,ShortRange,ShortRange,ShortRange:1|AnyRange:1|MediumRange:1,(charLevel*1.1)+2,0.0,0.0,,nemesis_all|nemesis_all_noaetherial|nemesis_all_nonecro|nemesis_all_nooutlaw|nemesis_all_noundead|nemesis_zealot,BOSS,125.0,10000,80.0,4.0,10.0,NeverRoam,0.0,0.0,6000,12000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,65,2.0,2.0,1500,0.0,0,20,0.4000000059604645,1.0,100,15,0,Skill_AttackBuff|Skill_AttackProjectile|Skill_AttackProjectileDrop|Skill_AttackWave|Skill_BuffSelfDuration|Skill_Passive|Skill_WPAttack_AttackWave|Skill_WPAttack_BasicAttack|Skill_WeaponPool_BasicAttack,attack:7|buff:3|passive:5,Physical|Fire|Chaos,Stun|SlowDamageMult|SlowDefensiveReduction,,0,Physical|Fire|Chaos,Fire|Chaos,SlowFire,Stun|SlowDamageMult|SlowDefensiveReduction,3,19,humanmale04b
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,"Zantarin, the Immortal",nemesis_orderdeathsvigil_01,nemesis,OK,base|gdx1|gdx2|sm_mod,nemesis,109,109,170,170,1,0,344.0,344.0,creatures/enemies/skeleton/skeleton_basecaster_01a.msh,skeleton,skeleton_basecaster_01a.msh,1.2000000476837158,creatures/enemies/skeleton/skeleton_01c_dif.tex,records/creatures/enemies/anm/anm_skeleton.dbr,records/controllers/enemy/controller_nemesis_necro_rangedcaster.dbr,ControllerMonster,Boss,1.0,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.0,,,4.0,8.0,8,6,5000,250.0,skeleton_01a_attack_a.anm|skeleton_01a_attack_b.anm|skeleton_01a_attack_a.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.0933|1.2267|1.0933,1.1378,1.1378,sHanded|ranged2h,Skill_AttackBuffRadius|Skill_AttackProjectileBurst|Skill_AttackProjectileRing|Skill_BuffAttackRadiusToggled|Skill_SpawnPetMonster,5,Poison|Life,Poison|Life,,SlowAttackSpeed|SlowDamageMult,2,AnyRange,AnyRange,AnyRange:2|LongRange:1|MediumRange:1,charLevel*1,0.0,0.0,,nemesis_all|nemesis_all_noaetherial|nemesis_all_nokymon|nemesis_all_nooutlaw|nemesis_all_noundead|nemesis_necro,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,75,3.0,4.0,2000,0.0,0,15,0.5,0.800000011920929,100,15,0,Skill_AttackBuffRadius|Skill_AttackProjectileBurst|Skill_AttackProjectileRing|Skill_BuffAttackRadiusToggled|Skill_BuffSelfShield|Skill_OnDeathSpawnActor|Skill_Passive|Skill_SpawnPetMonster,attack:4|buff:3|other:1|passive:5|summon:2,Physical|Poison|Life,SlowAttackSpeed|SlowDamageMult,n01_nemesischest_01.dbr|nemesis_orderdeathsvigil_01_revenantsummon.dbr|skeleton_a02_summon.dbr,3,Physical|Poison|Life,Poison|Life,,SlowAttackSpeed|SlowDamageMult,2,21,skeleton_basecaster_01a
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",nemesis_outlaw_01,nemesis,OK,base|gdx1|gdx2|sm_mod,nemesis,109,109,170,170,1,0,344.0,344.0,creatures/npcs/humanmale04b.msh,npcs,humanmale04b.msh,1.2000000476837158,,records/creatures/pc/anm_malepc.dbr,records/controllers/enemy/controller_nemesis_human_meleechampion.dbr,ControllerMonster,Boss,1.1299999952316284,CharacterAttackSpeedAverage,1.0,1.100000023841858,0.699999988079071,,,4.0,8.0,8,5,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.4484,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackProjectileSpawnPet|Skill_AttackWeaponBlink|Skill_BuffRadiusToggled|Skill_BuffSelfImmobilize,4,Physical|Cold,Cold,,SlowRunSpeed,1,ShortRange,ShortRange,ShortRange:2|MediumRange:1|LongRange:1,charLevel*1,0.0,0.0,,nemesis_all|nemesis_all_noaetherial|nemesis_all_nokymon|nemesis_all_nonecro|nemesis_all_noundead|nemesis_outlaw,BOSS,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,15,0.4000000059604645,0.8999999761581421,100,16,0,Skill_AttackProjectileRing|Skill_AttackProjectileSpawnPet|Skill_AttackWeaponBlink|Skill_BuffRadiusToggled|Skill_BuffSelfDuration|Skill_BuffSelfImmobilize|Skill_OnDeathSpawnActor|Skill_Passive|Skill_WPAttack_BasicAttack,attack:5|buff:3|other:1|passive:5|summon:2,Physical|Pierce|Cold,Stun|SlowRunSpeed,bladeswarm_a01.dbr|n01_nemesischest_01.dbr,2,Physical|Pierce|Cold,Pierce|Cold,SlowBleeding,Stun|SlowRunSpeed,2,21,humanmale04b
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,nemesis_wendigo_01,nemesis,OK,gdx1|gdx2|sm1,nemesis,109,109,160,170,2,0,324.0,344.0,creatures/enemies/wendigo/wendigo02a_golden.msh,wendigo,wendigo02a_golden.msh,1.399999976158142,creatures/enemies/wendigo/wendigo01i_dif.tex,records/creatures/enemies/anm/anm_wendigo.dbr,records/controllers/enemy/controller_nemesis_wendigo.dbr,ControllerMonster,Boss,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,,,4.0,8.0,8,6,5000,250.0,wendigo_attack_b01.anm|wendigo_attack_a01.anm,100.0|100.0,1.0|1.0,0.8333|1.0333,0.9333,0.9333,,Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_BuffRadius|Skill_SpawnPet|Skill_WeaponPool_ChargedLinear,5,Physical|Pierce|Life,Pierce|Life,,SlowTotalSpeed|SlowDamageMult,2,ShortRange,ShortRange,ShortRange:3|AnyRange:2,(charLevel*1.1)+2,0.0,0.0,,nemesis_all|nemesis_all_noaetherialvanguard|nemesis_all_nobeast|nemesis_all_novoidborn|nemesis_wendigo|nemesis_wendigooraetherialvanguard,BOSS,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,20,0.20000000298023224,0.6000000238418579,0,16,0,Skill_AttackProjectileRing|Skill_AttackWeapon|Skill_BuffRadius|Skill_OnDeathSpawnActor|Skill_Passive|Skill_PassiveOnLifeBuffSelf|Skill_SpawnPet|Skill_WPAttack_BasicAttack|Skill_WeaponPool_ChargedLinear,attack:7|buff:1|other:1|passive:6|summon:1,Physical|Pierce|Life,Stun|SlowTotalSpeed|SlowDefensiveAbility|SlowDamageMult,n01_nemesischest_01.dbr|wraith_b01_summon.dbr,2,Physical|Pierce|Life,Pierce|Life,SlowBleeding,Stun|SlowTotalSpeed|SlowDefensiveAbility|SlowDamageMult,4,22,wendigo02a_golden
records/creatures/enemies/aetherialbloater_b01.dbr,Aetherial Bileeater,aetherialbloater_b01,trash,OK,gdx1|gdx3|sm1,trash,104,104,166,166,2,0,336.0,336.0,creatures/enemies/aetherialbloater/aetherialbloater01a.msh,aetherialbloater,aetherialbloater01a.msh,1.149999976158142,creatures/enemies/aetherialbloater/aetherialbloater01b_dif.tex,records/creatures/enemies/anm/anm_aetherialbloater.dbr,records/controllers/enemy/controller_aetherialbloater.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.0,25.0,,4.0,8.0,4,4,5000,250.0,aetherialbloater_attack_a01.anm|aetherialbloater_attack_b01.anm|aetherialbloater_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.0933|1.0933|1.6267,1.2711,1.2711,,Skill_AttackWave|Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_WeaponPool_ChargedFinale,4,Physical|Poison|Life,Poison|Life,SlowPoison,SlowRunSpeed|SlowDefensiveAbility,2,ShortRange,ShortRange,ShortRange:2|LongRange:1,(charLevel*1.1)+2,0.0,50.0,,aetherialbloater_t2|aetherialbloater_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.0,0.30000001192092896,0,8,0,Skill_AttackWave|Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:4|passive:4,Physical|Poison|Life,SlowRunSpeed|SlowDefensiveAbility,,0,Physical|Poison|Life,Poison|Life,SlowPoison,SlowRunSpeed|SlowDefensiveAbility,2,12,aetherialbloater01a
records/creatures/enemies/aetherialbloater_c01.dbr,Aetherial Regurgitator,aetherialbloater_c01,trash,OK,gdx1|gdx3|sm1,trash,104,104,166,166,2,0,336.0,336.0,creatures/enemies/aetherialbloater/aetherialbloater01a.msh,aetherialbloater,aetherialbloater01a.msh,1.25,creatures/enemies/aetherialbloater/aetherialbloater01b_dif.tex,records/creatures/enemies/anm/anm_aetherialbloater.dbr,records/controllers/enemy/controller_aetherialbloater.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.0,25.0,,4.0,8.0,4,3,5000,250.0,aetherialbloater_attack_a01.anm|aetherialbloater_attack_b01.anm|aetherialbloater_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.0933|1.0933|1.6267,1.2711,1.2711,,Skill_AttackProjectileBurst|Skill_BuffRadiusToggled|Skill_WeaponPool_ChargedFinale,3,Physical|Poison,Poison,SlowPoison,Confusion,1,MediumRange,MediumRange,MediumRange:1,(charLevel*1.1)+2,0.0,100.0,,aetherialbloater_t2|aetherialbloater_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.0,0.30000001192092896,0,7,0,Skill_AttackProjectileBurst|Skill_BuffRadiusToggled|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:2|buff:1|passive:4,Physical|Poison,Confusion,,0,Physical|Poison,Poison,SlowPoison,Confusion,1,10,aetherialbloater01a
records/creatures/enemies/aetherialcolossus_a01.dbr,Aetherial Behemoth,aetherialcolossus_a01,trash,OK,gdx1|gdx2|sm1,trash,109,109,164,164,1,0,332.0,332.0,creatures/enemies/aetherialcolossus/aetherialcolossus01a.msh,aetherialcolossus,aetherialcolossus01a.msh,1.2000000476837158,,records/creatures/enemies/anm/anm_aetherialcolossus.dbr,records/controllers/enemy/controller_aetherialcolossus.dbr,ControllerMonster,Champion,1.399999976158142,CharacterAttackSpeedAverage,1.350000023841858,1.100000023841858,1.0,10.0,,4.0,8.0,4,3,5000,250.0,aetherialcolossus_attack_a01.anm|aetherialcolossus_attack_b01.anm,100.0|100.0,1.25|1.25,1.7333|1.6267,1.68,1.2,,Skill_AttackProjectile|Skill_AttackProjectileAreaEffect|Skill_AttackWeaponCharge,3,Physical|Aether,Aether,,,0,LongRange,MediumRange,LongRange:1|MediumRange:1,(charLevel*1.1)+2,0.0,0.0,,aetherialcolossus_t2|aetherialcolossus_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.0,0.30000001192092896,0,8,0,Skill_AttackProjectile|Skill_AttackProjectileAreaEffect|Skill_AttackWeaponCharge|Skill_Passive,attack:3|passive:5,Physical|Fire|Aether,,,0,Physical|Fire|Aether,Fire|Aether,,,0,11,aetherialcolossus01a
records/creatures/enemies/aetherialcolossus_c02.dbr,Aetherial Stormbearer,aetherialcolossus_c02,trash,OK,gdx1|gdx2|sm1,trash,109,109,164,164,1,0,332.0,332.0,creatures/enemies/aetherialcolossus/aetherialcolossus02a.msh,aetherialcolossus,aetherialcolossus02a.msh,1.5199999809265137,creatures/enemies/aetherialcolossus/aetherialcolossus02b_dif.tex,records/creatures/enemies/anm/anm_aetherialcolossus.dbr,records/controllers/enemy/controller_aetherialcolossus.dbr,ControllerMonster,Champion,1.399999976158142,CharacterAttackSpeedAverage,1.350000023841858,0.8999999761581421,1.0,25.0,,4.0,8.0,4,4,5000,250.0,aetherialcolossus_attack_a01.anm|aetherialcolossus_attack_b01.anm,100.0|100.0,1.25|1.25,1.7333|1.6267,1.68,1.2,,Skill_AttackProjectileAreaEffect|Skill_AttackProjectileBurst|Skill_AttackProjectileRing|Skill_AttackWeaponCharge,4,Physical|Lightning|Aether,Lightning|Aether,SlowLightning,SlowDefensiveAbility,1,LongRange,LongRange,LongRange:1|MediumRange:1|ShortRange:1,(charLevel*1.1)+2,0.0,100.0,,aetherialcolossus_t2|aetherialcolossus_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.0,0.30000001192092896,0,10,0,Skill_AttackProjectileAreaEffect|Skill_AttackProjectileBurst|Skill_AttackProjectileRing|Skill_AttackWeaponCharge|Skill_Passive,attack:5|passive:5,Physical|Lightning|Aether,SlowDefensiveAbility,,0,Physical|Lightning|Aether,Lightning|Aether,SlowLightning,SlowDefensiveAbility,1,14,aetherialcolossus02a
records/creatures/enemies/aetherialcorruption_a01.dbr,Fleshwarped Corruption,aetherialcorruption_a01,trash,OK,gdx1|sm1,trash,102,102,166,166,3,0,336.0,336.0,creatures/enemies/aetherialcorruption/aetherialcorruption01a.msh,aetherialcorruption,aetherialcorruption01a.msh,1.25,,records/creatures/enemies/anm/anm_aetherialcorruption.dbr,records/controllers/enemy/controller_aetherialcorruption.dbr,ControllerMonster,Common,1.149999976158142,CharacterAttackSpeedAverage,1.0,1.149999976158142,0.800000011920929,15.0,,4.0,9.0,4,1,5000,250.0,aetherialcorruption_attack_b01.anm|aetherialcorruption_attack_d01.anm|aetherialcorruption_attack_e01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3067|1.2533,1.2622,1.0976,sHanded|dHanded,Skill_WeaponPool_ChargedFinale,1,Physical|Aether,Aether,,,0,,,,charLevel*1+1,0.0,0.0,,aetherialbloater_t2|aetherialbloater_t3|aetherialcorruption_t2|aetherialcorruption_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.5,1.100000023841858,0,5,0,Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:1|passive:4,Physical|Aether|Life,,,0,Physical|Aether|Life,Aether|Life,,,0,6,aetherialcorruption01a
records/creatures/enemies/aetherialcorruption_b01.dbr,Fleshwarped Chilled One,aetherialcorruption_b01,trash,OK,gdx1|sm1,trash,103,103,156,164,8,0,316.0,332.0,creatures/enemies/aetherialcorruption/aetherialcorruption01a.msh,aetherialcorruption,aetherialcorruption01a.msh,1.4800000190734863,creatures/enemies/aetherialcorruption/aetherialcorruption01c_dif.tex,records/creatures/enemies/anm/anm_aetherialcorruption.dbr,records/controllers/enemy/controller_aetherialcorruption.dbr,ControllerMonster,Champion,1.149999976158142,CharacterAttackSpeedAverage,1.0,1.149999976158142,0.800000011920929,15.0,,4.0,9.0,4,2,5000,250.0,aetherialcorruption_attack_b01.anm|aetherialcorruption_attack_d01.anm|aetherialcorruption_attack_e01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3067|1.2533,1.2622,1.0976,sHanded|dHanded,Skill_BuffAttackRadiusDuration|Skill_WeaponPool_ChargedFinale,2,Physical|Cold,Cold,,SlowTotalSpeed,1,ShortRange,ShortRange,ShortRange:1,charLevel*1+1,0.0,0.0,,aetherialcolossus_t2|aetherialcolossus_t3|aetherialcorruption_ice_t2|aetherialcorruption_ice_t3|aetherialcorruption_t2|aetherialcorruption_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.5,1.100000023841858,0,6,0,Skill_BuffAttackRadiusDuration|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:1|buff:1|passive:4,Physical|Cold|Aether,SlowTotalSpeed,,0,Physical|Cold|Aether,Cold|Aether,,SlowTotalSpeed,1,8,aetherialcorruption01a
records/creatures/enemies/aetherialcorruption_b02.dbr,Fleshwarped Stormwalker,aetherialcorruption_b02,trash,OK,gdx1|sm1,trash,103,103,164,164,2,0,332.0,332.0,creatures/enemies/aetherialcorruption/aetherialcorruption01a.msh,aetherialcorruption,aetherialcorruption01a.msh,1.4800000190734863,creatures/enemies/aetherialcorruption/aetherialcorruption01f_dif.tex,records/creatures/enemies/anm/anm_aetherialcorruption.dbr,records/controllers/enemy/controller_aetherialcorruption.dbr,ControllerMonster,Champion,1.149999976158142,CharacterAttackSpeedAverage,1.0,1.149999976158142,0.800000011920929,15.0,,4.0,9.0,4,3,5000,250.0,aetherialcorruption_attack_b01.anm|aetherialcorruption_attack_d01.anm|aetherialcorruption_attack_e01.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3067|1.2533,1.2622,1.0976,sHanded|dHanded,Skill_AttackRadius|Skill_BuffSelfToggled|Skill_WeaponPool_ChargedFinale,3,Physical|Lightning|Aether,Lightning|Aether,SlowLightning,SlowOffensiveAbility,1,,,,charLevel*1+1,0.0,0.0,,aetherialcolossus_t2|aetherialcolossus_t3|aetherialcorruption_lightning_t3|aetherialcorruption_t2|aetherialcorruption_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,50,0.5,1.100000023841858,0,7,0,Skill_AttackRadius|Skill_BuffSelfToggled|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:2|buff:1|passive:4,Physical|Fire|Lightning|Aether,SlowOffensiveAbility,,0,Physical|Fire|Lightning|Aether,Fire|Lightning|Aether,SlowLightning,SlowOffensiveAbility,1,10,aetherialcorruption01a
