record,display_name,stratum,slot,skill,skill_class,chance_pct,delay_s,timeout_s,range_band,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,instant_cast,allows_warmup,warmup_effect,wave_time_s,wave_distance,camera_shake_dur_s,time_between_attacks_ms,target_interval_s,distance_profile,anim_binding_grade,special_anim_ref,fallback_anm,fallback_anm_dur_s,special_anm,special_anm_frames,special_anm_dur_s,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,damage_types_direct,damage_types_dot,control_effects,n_damage_ranks,skill_radius,skill_max_targets,skill_angle
records/creatures/enemies/bounties/cw_bounty09.dbr,Yoknar ~ Vampiric,bounties,initial,records/skills/nonplayerskillsgdx1/heroskills/archetypes/vampiric_vampireaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,yeti_roar_a01.anm,1.3667,,,,,,,,,,,,,,
records/creatures/enemies/bounties/odv_bounty07.dbr,Horvald Shieldbreaker,bounties,special1,records/skills/nonplayerskills/heroskills/mesmer_lightningorb.dbr,Skill_AttackProjectile,100.0,6.0,0.0,LongRange,,,,,,,,,1.0,,,Long,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/lightningorblarge_fxprojectile.dbr,16.0,20.0,,Lightning,,,60,,,
records/creatures/enemies/bounties/odv_bounty07.dbr,Horvald Shieldbreaker,bounties,special2,records/skills/nonplayerskills/factionskills/zealot_lightningnova.dbr,Skill_AttackRadius,100.0,5.0,1.0,ShortRange,,,,,,,,,0.0,,,Melee,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,Lightning,SlowLightning,SlowRunSpeed,60,4.5,,
records/creatures/enemies/bounties/odv_bounty07.dbr,Horvald Shieldbreaker,bounties,special3,records/skills/nonplayerskills/factionskills/zealot_ringoflightning.dbr,Skill_BuffAttackRadiusDuration,100.0,14.0,2.0,AnyRange,20.0,8.0,,,,,,,,,,Short,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,Lightning,SlowLightning,,60,4.0,,
records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,special1,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr,Skill_AttackWeaponCharge,100.0,6.0,0.0,LongRange,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,,0.25,,,Melee,DIRECT-REF,Charge,,,aetherialcolossus_charged_end_a01.anm,41,1.3667,,,,,Physical|Fire,,,60,,6,240.0
records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,special2,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,100.0,7.0,2.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,CannonShot,,,aetherialcolossus_cannonshot_a01.anm,38,1.2667,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,Fire|Aether,SlowFire,SlowDefensiveAbility,60,,,
records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,special3,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,Skill_AttackProjectileRing,100.0,6.0,0.0,ShortRange,,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Nova,aetherialcolossus_attack_a01.anm,2.1667,,,,records/fx/skillsothergdx1/projectile/aetherialcolossus_flameburst_projectilefx01.dbr,8.0,15.0,,Physical|Fire|Aether,SlowFire,,60,,,
records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,special4,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,Skill_AttackProjectileRing,100.0,5.0,0.0,ShortRange,1.0,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Nova,aetherialcolossus_attack_a01.anm,2.1667,,,,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,Lightning,,,60,,,
records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,special5,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,Skill_AttackRadiusLightning,100.0,5.0,3.0,LongRange,,,,,,,,,0.5,,,Maximum,NO-REF,,aetherialcolossus_attack_a01.anm,2.1667,,,,,,,,Lightning,,Stun,60,2.0,,
records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,initial,records/skills/nonplayerskills/heroskills/archetypes/electrified_bonus_lightningdmgaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,aetherialcolossus_attack_a01.anm,2.1667,,,,,,,,,,,,,,
records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,dying,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Short,NO-REF,,aetherialcolossus_attack_a01.anm,2.1667,,,,records/fx/skillsother/aoe/aetherexplosion_projectilefx01.dbr,,3.0,,Aether,,,60,,,
records/creatures/enemies/bounties/ro_bounty11.dbr,Rixna Plaguefeather,bounties,special1,records/skills/nonplayerskills/heroskills/maledictus_poisonprojectilenova.dbr,Skill_AttackProjectileRing,100.0,8.0,0.0,MediumRange,,,,,,,,,,,,Short,NO-REF,,harpy_cast_attack_a01.anm,1.7,,,,records/fx/skillsother/projectile/spines_poisonground_projectilefx01.dbr,11.0,13.0,,,SlowPoison,SlowDefensiveAbility|SlowOffensiveAbility,60,,,
records/creatures/enemies/bounties/ro_bounty11.dbr,Rixna Plaguefeather,bounties,special2,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,Skill_AttackProjectileAreaEffect,100.0,7.0,2.0,AnyRange,,,,,,,,,,,,Maximum,NO-REF,,harpy_cast_attack_a01.anm,1.7,,,,records/fx/skillsother/projectile_aoe/fx_poisoncloud_large_projectile01.dbr,,20.0,,,SlowPoison,,60,,,
records/creatures/enemies/bounties/ro_bounty11.dbr,Rixna Plaguefeather,bounties,special3,records/skills/nonplayerskills/heroskills/raglis_toxicweaponsaura.dbr,Skill_BuffRadiusToggled,100.0,180.0,1.0,AnyRange,,,,True,,,,,,,,,NO-REF,,harpy_cast_attack_a01.anm,1.7,,,,,,,,,,,,,,
records/creatures/enemies/bounties/ro_bounty11.dbr,Rixna Plaguefeather,bounties,initial,records/skills/nonplayerskills/heroskills/archetypes/diseased_diseasecloud.dbr,Skill_BuffAttackRadiusToggled,,,,,15.0,,,,,,,,,,,Short,NO-REF,,harpy_cast_attack_a01.anm,1.7,,,,,,,,,SlowPoison,,60,4.0,,
records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,basic,records/skills/nonplayerskills/heroskills/gastris_toxicspittle.dbr,Skill_AttackProjectileBurst,,,,,,,,,,,,,,,,Maximum,NO-REF,,golembone_phase01_throw_a01.anm,2.0333,,,,records/fx/skillsother/componentskills/poisonbomb_projectilefx02.dbr,30.0,18.0,18.0,Poison,SlowPoison,,60,,,
records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,special1,records/skills/nonplayerskills/buffoffensive/skeletalgolem_boneprison.dbr,Skill_AttackBuff,100.0,9.0,5.0,LongRange,,,,,,,,,,,,,NO-REF,,golembone_phase01_throw_a01.anm,2.0333,,,,,,,,,,,,,,
records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,special2,records/skills/nonplayerskills/path/skeletalgolem_doublestrike.dbr,Skill_AttackWave,100.0,7.0,4.0,ShortRange,,,,,,,0.20000000298023224,8.0,1.0,,,Moderate,DIRECT-REF,DoubleStrike,,,golembone_phase01_specialattack_a01.anm,81,2.7,,,,,Physical|Life,,,60,,,
records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,special3,records/skills/nonplayerskills/buffoffensive/skeletalgolem_torment.dbr,Skill_AttackBuffRadius,100.0,11.0,3.0,AnyRange,,,,,,,,,,,,,NO-REF,,golembone_phase01_throw_a01.anm,2.0333,,,,,,,,,,,,,,
records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,special4,records/skills/nonplayerskills/heroskills/archetypes/diseased_gascloud.dbr,Skill_AttackProjectileAreaEffect,100.0,12.0,2.0,LongRange,,10.0,,,,,,,,,,Long,NO-REF,,golembone_phase01_throw_a01.anm,2.0333,,,,records/fx/skillsother/projectile_aoe/fx_poisoncloud_projectile01.dbr,,20.0,,,SlowPoison,SlowOffensiveAbility,60,,,
records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,special5,records/skills/nonplayerskills/summoning/skeletalgolem_summonghosts01.dbr,Skill_SpawnPetMonster,100.0,12.0,8.0,AnyRange,,,,False,,,,,,,,Long,DIRECT-REF,Summon,,,golembone_phase01_selfbuff_a01.anm,31,1.0333,,,,,,,,,,,
records/creatures/enemies/bounties/ro_bounty19.dbr,Grum ~ Diseased,bounties,initial,records/skills/nonplayerskills/heroskills/archetypes/diseased_diseasecloud.dbr,Skill_BuffAttackRadiusToggled,,,,,15.0,,,,,,,,,,,Short,NO-REF,,golembone_phase01_throw_a01.anm,2.0333,,,,,,,,,SlowPoison,,60,4.0,,
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,special1,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr,Skill_AttackWeaponCharge,100.0,6.0,0.0,LongRange,,,,,True,records/fx/skillclass01/blitz1_warmuploop_fx01.dbr,,,0.25,,,Melee,DIRECT-REF,Charge,,,aetherialcolossus_charged_end_a01.anm,41,1.3667,,,,,Physical|Fire,,,60,,6,240.0
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,special2,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,100.0,9.0,2.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,CannonShot,,,aetherialcolossus_cannonshot_a01.anm,38,1.2667,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,Fire|Aether,SlowFire,SlowDefensiveAbility,60,,,
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,special3,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,Skill_AttackProjectileRing,100.0,6.0,0.0,ShortRange,,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Nova,aetherialcolossus_attack_a01.anm,2.1667,,,,records/fx/skillsothergdx1/projectile/aetherialcolossus_flameburst_projectilefx01.dbr,8.0,15.0,,Physical|Fire|Aether,SlowFire,,60,,,
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,special4,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementaltempest.dbr,Skill_AttackRadius,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Nova,aetherialcolossus_attack_a01.anm,2.1667,,,,,,,,Elemental,,Petrify,60,5.5,,
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,special5,records/skills/nonplayerskills/bossskills/angela_devastation.dbr,Skill_BuffAttackRadiusDrop,100.0,12.0,4.0,AnyRange,,10.0,,,,,,,,,0.30000001192092896,Maximum,REF-UNSATISFIED-BY-TABLE,Devastation,aetherialcolossus_attack_a01.anm,2.1667,,,,records/fx/skillclass05/devastation2_projectilefx01.dbr,40.0,24.0,0.0,Physical|Aether,,,60,7.0,,
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,initial,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,aetherialcolossus_attack_a01.anm,2.1667,,,,,,,,,,,,,,
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,Speldrakus ~ Arcane,devotion,dying,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Short,NO-REF,,aetherialcolossus_attack_a01.anm,2.1667,,,,records/fx/skillsother/aoe/aetherexplosion_projectilefx01.dbr,,3.0,,Aether,,,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,Chillian,devotion,basic,records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_icepincer.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,PincerCold,,,aetherialcorruption_attack_c01_cold.anm,46,1.5333,,,,,Physical|Cold,,,60,,1,20.0
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,Chillian,devotion,special1,records/skills/nonplayerskills/heroskills/chillbane_freezewave.dbr,Skill_AttackWave,100.0,9.0,2.0,ShortRange,,,,,,,1.7999999523162842,20.0,1.0,,,Long,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,Cold,SlowCold,Freeze,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,Chillian,devotion,special2,records/skills/nonplayerskills/bossskills/ellena_shatteringice.dbr,Skill_AttackProjectile,100.0,8.0,0.0,LongRange,,,,,,,,,0.5,,,Long,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,records/fx/skillsother/projectile/icebolt_fxprojectile.dbr,15.0,20.0,25.0,Physical|Cold,,Freeze|TotalDamageReductionPercent,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,Chillian,devotion,special3,records/skills/nonplayerskills/heroskills/chillbane_blizzard.dbr,Skill_BuffAttackRadiusDrop,100.0,8.0,2.0,AnyRange,,8.0,,,,,,,,,2.0,Maximum,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,records/fx/skillsother/projectile/blizzard_projectilefx.dbr,24.0,24.0,0.0,Physical|Cold,,SlowTotalSpeed,60,8.0,,
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,Chillian,devotion,special4,records/skills/nonplayerskills/heroskills/archetypes/frozen_chillingsurge.dbr,Skill_AttackBuffRadius,100.0,10.0,2.0,ShortRange,,,,,,,,,,,,,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,,,,,,,
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,Chillian,devotion,initial,records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_rotskin.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,False,,,,,,,,Short,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,Aether,SlowPoison,,60,3.5,,
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,Peuglis ~ Diseased,devotion,basic,records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_poisonpincer.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,PincerPoison,,,aetherialcorruption_attack_c01_poison.anm,46,1.5333,,,,,Physical|Poison,SlowPoison,,60,,1,20.0
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,Peuglis ~ Diseased,devotion,special1,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcorruption_poisonprojectilenova.dbr,Skill_AttackProjectileRing,100.0,8.0,2.0,MediumRange,2.0,,,,,,,,,,,Short,DIRECT-REF,RoarDouble,,,aetherialcorruption_roardouble_a01.anm,71,2.3667,records/fx/skillsother/projectile/waterpoisonorb_fxprojectile.dbr,14.0,18.0,,Physical|Poison,SlowPoison,,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,Peuglis ~ Diseased,devotion,special2,records/skills/nonplayerskills/heroskills/archetypes/diseased_gascloud.dbr,Skill_AttackProjectileAreaEffect,100.0,4.0,0.0,AnyRange,,10.0,,,,,,,,,,Long,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,records/fx/skillsother/projectile_aoe/fx_poisoncloud_projectile01.dbr,,20.0,,,SlowPoison,SlowOffensiveAbility,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,Peuglis ~ Diseased,devotion,special3,records/skills/nonplayerskills/heroskills/maledictus_poisonprojectilenova.dbr,Skill_AttackProjectileRing,100.0,7.0,0.0,ShortRange,,,,,,,,,,,,Short,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,records/fx/skillsother/projectile/spines_poisonground_projectilefx01.dbr,11.0,13.0,,,SlowPoison,SlowDefensiveAbility|SlowOffensiveAbility,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,Peuglis ~ Diseased,devotion,initial,records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_rotskin.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,False,,,,,,,,Short,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,Aether,SlowPoison,,60,3.5,,
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,Tirendal ~ Timewarped,devotion,basic,records/skills/nonplayerskillsgdx1/attackmelee/aetherialcorruption_aetherslam.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,Slam,,,aetherialcorruption_attack_a01.anm,46,1.5333,,,,,Physical|Aether,,,60,,1,20.0
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,Tirendal ~ Timewarped,devotion,special1,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcorruption_poisonprojectilenova.dbr,Skill_AttackProjectileRing,100.0,8.0,2.0,MediumRange,2.0,,,,,,,,,,,Short,DIRECT-REF,RoarDouble,,,aetherialcorruption_roardouble_a01.anm,71,2.3667,records/fx/skillsother/projectile/waterpoisonorb_fxprojectile.dbr,14.0,18.0,,Physical|Poison,SlowPoison,,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,Tirendal ~ Timewarped,devotion,special2,records/skills/nonplayerskillsgdx1/heroskills/archetypes/timewarped_petrifyingburst.dbr,Skill_AttackProjectileBurst,100.0,10.0,3.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,records/fx/skillsother/projectile/nullifyenergy_fxprojectile_burst.dbr,14.0,16.0,,,,Petrify|SlowTotalSpeed,60,,,
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,Tirendal ~ Timewarped,devotion,special3,records/skills/nonplayerskillsgdx1/heroskills/archetypes/timewarped_decelerationaura.dbr,Skill_BuffRadiusToggled,100.0,240.0,1.0,AnyRange,,,,True,,,,,,,,,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,,,,,,,
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,Tirendal ~ Timewarped,devotion,special4,records/skills/nonplayerskills/heroskills/nadra_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,5.0,1.0,LongRange,,,,,True,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,ShadowStrike,,,,,,,,,,Pierce,,,60,,1,20.0
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,Tirendal ~ Timewarped,devotion,initial,records/skills/nonplayerskillsgdx1/heroskills/archetypes/timewarped_accelerationaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,,,,,,,
records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,basic,records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_chaosblast.dbr,Skill_AttackProjectile,,,,,,,,,,,,,,,,Long,NO-REF,,chthonianherald_basicspell_a01.anm,1.1667,,,,records/fx/skillsothergdx3/projectile/chthonicorb_fxhomingprojectile.dbr,6.0,45.0,,Physical|Chaos,,,60,,,
records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,special1,records/skills/nonplayerskillsgdx3/attackprojectile/chthonianherald_unleashchaoschannel.dbr,Skill_AttackProjectileFan,100.0,10.0,7.0,LongRange,,,,,,,,,,,,Moderate,DIRECT-REF,ChannelForward,,,chthonianherald_channelforwards_a01.anm,121,4.0333,records/fx/skillsothergdx3/projectile/chthonicorb_fxprojectile.dbr,16.0,18.0,,Chaos,,,60,,,
records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,special2,records/skills/nonplayerskillsgdx3/attackcharge/chthonianherald_teleport.dbr,Skill_AttackRadiusTeleport,100.0,5.0,2.0,LongRange,,,,,True,,,16.0,,,,Long,DIRECT-REF,Teleport,,,chthonianherald_teleport_a01.anm,21,0.7,,,,,Chaos,,SlowDefensiveAbility|SlowOffensiveAbility,60,4.5,,
records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,special3,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,100.0,9.0,3.0,AnyRange,5.0,,,,,,,,,,,Boss,DIRECT-REF,Summon,,,chthonianherald_summonshort_a01.anm,21,0.7,,,,,,,,,,,
records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,special4,records/skills/nonplayerskills/heroskills/elnarion_lightningburst.dbr,Skill_AttackProjectileBurst,100.0,6.0,3.0,MediumRange,,,,,,,,,,,,Maximum,NO-REF,,chthonianherald_basicspell_a01.anm,1.1667,,,,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,Lightning,,,60,,,
records/creatures/enemies/devotion/chthonianherald_h04.dbr,Barl'Zoth ~ Thundering,devotion,initial,records/skills/nonplayerskillsgdx3/buffoffensive/chthonianherald_nauseatingvoid.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,chthonianherald_basicspell_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,Ishthu'Gal the Dreadblood,devotion,special1,records/skills/nonplayerskillsgdx1/attackmelee/chthonianservitor_impale.dbr,Skill_AttackWeapon,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Impale,,,chthonianservitor_attack_c01.anm,37,1.2333,,,,,Pierce|Life,SlowBleeding,,60,,1,20.0
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,Ishthu'Gal the Dreadblood,devotion,special2,records/skills/nonplayerskillsgdx1/attackprojectile/chthonianservitor_bleedspiral.dbr,Skill_AttackProjectileOrbiting,100.0,5.0,3.0,ShortRange,3.0,,,,,,,,,,,Long,NO-REF,,chthonianservitor_cast_a01.anm,1.4667,,,,records/fx/skillsothergdx1/orbital/bloodorb_projectileorbitalfx01.dbr,0.0,90.0,,Physical,SlowBleeding,,60,,,
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,Ishthu'Gal the Dreadblood,devotion,special3,records/skills/nonplayerskills/heroskills/bolvaris_howlingwind.dbr,Skill_BuffAttackRadiusDuration,100.0,12.0,5.0,ShortRange,1.0,6.0,,,,,,,,,,Short,NO-REF,,chthonianservitor_cast_a01.anm,1.4667,,,,,,,,Cold,,SlowTotalSpeed,60,4.5,,
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,Ishthu'Gal the Dreadblood,devotion,special4,records/skills/nonplayerskills/heroskills/charnarion_firestorm.dbr,Skill_AttackProjectileDrop,100.0,8.0,4.0,AnyRange,,,,,,,,,,,,Maximum,NO-REF,,chthonianservitor_cast_a01.anm,1.4667,,,,records/fx/skillsother/projectile/firestormmagma_projectilefx01.dbr,24.0,24.0,0.0,Physical|Fire,SlowFire,,60,8.0,,
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,Ishthu'Gal the Dreadblood,devotion,special5,records/skills/nonplayerskills/heroskills/molbagdal_lightningnova.dbr,Skill_AttackRadius,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Short,NO-REF,,chthonianservitor_cast_a01.anm,1.4667,,,,,,,,Lightning,,,60,5.0,,
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,Ishthu'Gal the Dreadblood,devotion,initial,records/skills/nonplayerskills/buff/dermapteran_hiveaura.dbr,Skill_BuffRadiusToggled,,,,,,,,False,,,,,,,,,NO-REF,,chthonianservitor_cast_a01.anm,1.4667,,,,,,,,,,,,,,
records/creatures/enemies/devotion/chthonianservitor_h02.dbr,Lank'Zuul the Torturer,devotion,special1,records/skills/nonplayerskillsgdx1/attackmelee/chthonianservitor_impale.dbr,Skill_AttackWeapon,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Impale,,,chthonianservitor_attack_c01.anm,37,1.2333,,,,,Pierce|Life,SlowBleeding,,60,,1,20.0
records/creatures/enemies/devotion/chthonianservitor_h02.dbr,Lank'Zuul the Torturer,devotion,special2,records/skills/nonplayerskillsgdx1/attackprojectile/chthonianservitor_bleedspiral.dbr,Skill_AttackProjectileOrbiting,100.0,5.0,3.0,ShortRange,3.0,,,,,,,,,,,Long,NO-REF,,chthonianservitor_cast_a01.anm,1.4667,,,,records/fx/skillsothergdx1/orbital/bloodorb_projectileorbitalfx01.dbr,0.0,90.0,,Physical,SlowBleeding,,60,,,
records/creatures/enemies/devotion/chthonianservitor_h02.dbr,Lank'Zuul the Torturer,devotion,special3,records/skills/nonplayerskills/heroskills/baldim_chaoswave.dbr,Skill_AttackProjectileRing,100.0,4.0,0.0,ShortRange,,,,,,,,,,,,Long,NO-REF,,chthonianservitor_cast_a01.anm,1.4667,,,,records/fx/skillsother/projectile/chthonicenergy_fxprojectile.dbr,12.0,21.0,,Chaos,,,60,,,
