record,char_level,base_life,life_passive_pct,passive_sources,ehp_w151,ehp_w160,ehp_w170
records/creatures/enemies/chthonianservitor_a01.dbr,104,20897.1772,86.0,armorbase03.dbr[103]=86.0,224017,227779,231958
records/creatures/enemies/chthonianservitor_a01_summon.dbr,106,21432.1968,103.0,armorbase03.dbr[105]=103.0,233396,237254,241540
records/creatures/enemies/chthonianservitor_a01_summon.dbr,107,21700.9625,111.0,armorbase03.dbr[106]=111.0,238059,241965,246305
records/creatures/enemies/chthonianservitor_a01_summon.dbr,108,21970.5583,121.0,armorbase03.dbr[107]=121.0,243214,247168,251562
records/creatures/enemies/chthonianservitor_b01.dbr,104,36736.7896,86.0,armorbase03.dbr[103]=86.0,393818,400431,407778
records/creatures/enemies/chthonianservitor_b01.dbr,105,37206.764,94.0,armorbase03.dbr[104]=94.0,401833,408530,415971
records/creatures/enemies/chthonianservitor_b01.dbr,106,37678.2178,103.0,armorbase03.dbr[105]=103.0,410315,417097,424633
records/creatures/enemies/chthonianservitor_b02.dbr,104,36731.7896,86.0,armorbase03.dbr[103]=86.0,393764,400376,407722
records/creatures/enemies/chthonianservitor_b02.dbr,105,37201.764,94.0,armorbase03.dbr[104]=94.0,401779,408475,415915
records/creatures/enemies/chthonianservitor_b02.dbr,106,37673.2178,103.0,armorbase03.dbr[105]=103.0,410261,417042,424577
records/creatures/enemies/chthonianservitor_c01.dbr,105,49061.4051,94.0,armorbase04.dbr[104]=94.0,529863,538694,548506
records/creatures/enemies/chthonianservitor_c01.dbr,106,49682.8091,103.0,armorbase04.dbr[105]=103.0,541045,549988,559925
records/creatures/enemies/chthonianwretch_a01.dbr,102,8771.2908,61.0,armorbase02.dbr[101]=61.0,91835,93414,95168
records/creatures/enemies/chthonianwretch_a01.dbr,103,8885.1931,69.0,armorbase02.dbr[102]=69.0,93738,95338,97115
records/creatures/enemies/chthonianwretch_a01.dbr,104,8999.461,74.0,armorbase02.dbr[103]=74.0,95394,97014,98814
records/creatures/enemies/chthonianwretch_b01.dbr,103,8885.1931,69.0,armorbase02.dbr[102]=69.0,93738,95338,97115
records/creatures/enemies/chthonianwretch_b01.dbr,104,8999.461,74.0,armorbase02.dbr[103]=74.0,95394,97014,98814
records/creatures/enemies/chthonianwretch_c01.dbr,103,19071.2297,69.0,armorbase02.dbr[102]=69.0,201201,204634,208448
records/creatures/enemies/chthonianwretch_c01.dbr,104,19316.8482,74.0,armorbase02.dbr[103]=74.0,204758,208235,212098
records/creatures/enemies/chthonianwretch_c01.dbr,105,19563.2474,82.0,armorbase02.dbr[104]=82.0,208935,212456,216369
records/creatures/enemies/chthonianwretch_c01.dbr,106,19810.4222,88.0,armorbase02.dbr[105]=88.0,212763,216329,220291
records/creatures/enemies/devotion/aetherialbloater_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialbloater_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialbloater_h02.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialbloater_h02.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialbloater_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialbloater_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialbloater_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialbloater_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialcolossus_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialcolossus_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialcolossus_h02.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialcolossus_h02.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialcolossus_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialcolossus_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialcorruption_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialcorruption_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/basilisk_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/basilisk_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/basilisk_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/basilisk_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/basilisk_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/basilisk_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/basilisk_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/basilisk_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/beetle_h01.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/beetle_h01.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/beetle_h02.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/beetle_h02.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/beetle_h03.dbr,107,25024.4009,111.0,armorbase04.dbr[106]=111.0,274517,279022,284026
records/creatures/enemies/devotion/beetle_h03.dbr,108,25376.3097,121.0,armorbase04.dbr[107]=121.0,280915,285483,290558
records/creatures/enemies/devotion/beetle_h04.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/beetle_h04.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandevourer_h01.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthoniandevourer_h01.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandevourer_h02.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthoniandevourer_h02.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandevourer_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthoniandevourer_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandevourer_h04.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthoniandevourer_h04.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandevourer_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthoniandevourer_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandevourer_h06.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthoniandevourer_h06.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandreadguard_h01.dbr,107,51868.8923,111.0,armorbase04.dbr[106]=111.0,569001,578338,588711
records/creatures/enemies/devotion/chthoniandreadguard_h01.dbr,108,52597.8631,121.0,armorbase04.dbr[107]=121.0,582258,591725,602245
records/creatures/enemies/devotion/chthoniandreadguard_h02.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthoniandreadguard_h02.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthoniandreadguard_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthoniandreadguard_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthoniandreadguard_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthoniandreadguard_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthoniandreadguard_h05.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthoniandreadguard_h05.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianfiend_h01.dbr,107,57998.5994,111.0,armorbase03.dbr[106]=111.0,636244,646684,658284
records/creatures/enemies/devotion/chthonianfiend_h01.dbr,108,58813.2796,121.0,armorbase03.dbr[107]=121.0,651063,661649,673412
records/creatures/enemies/devotion/chthonianfiend_h02.dbr,107,51868.8923,111.0,armorbase03.dbr[106]=111.0,569001,578338,588711
records/creatures/enemies/devotion/chthonianfiend_h02.dbr,108,52597.8631,121.0,armorbase03.dbr[107]=121.0,582258,591725,602245
records/creatures/enemies/devotion/chthonianfiend_h03.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthonianfiend_h03.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthonianfiend_h04.dbr,107,51868.8923,111.0,armorbase03.dbr[106]=111.0,569001,578338,588711
records/creatures/enemies/devotion/chthonianfiend_h04.dbr,108,52597.8631,121.0,armorbase03.dbr[107]=121.0,582258,591725,602245
records/creatures/enemies/devotion/chthonianfiend_h05.dbr,107,40359.8493,111.0,armorbase03.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthonianfiend_h05.dbr,108,40927.2425,121.0,armorbase03.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthonianfiend_h06.dbr,107,114311.4612,111.0,armorbase04.dbr[106]=111.0,1253996,1274572,1297435
records/creatures/enemies/devotion/chthonianfiend_h06.dbr,108,115916.2915,121.0,armorbase04.dbr[107]=121.0,1283193,1304058,1327241
records/creatures/enemies/devotion/chthonianherald_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianherald_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianherald_h02.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianherald_h02.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianherald_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianherald_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianherald_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianherald_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianminion_h01.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthonianminion_h01.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthonianminion_h02.dbr,107,25024.4009,111.0,armorbase04.dbr[106]=111.0,274517,279022,284026
records/creatures/enemies/devotion/chthonianminion_h02.dbr,108,25376.3097,121.0,armorbase04.dbr[107]=121.0,280915,285483,290558
records/creatures/enemies/devotion/chthonianminion_h03.dbr,107,57998.5994,111.0,armorbase04.dbr[106]=111.0,636244,646684,658284
records/creatures/enemies/devotion/chthonianminion_h03.dbr,108,58813.2796,121.0,armorbase04.dbr[107]=121.0,651063,661649,673412
records/creatures/enemies/devotion/chthonianminion_h04.dbr,107,29864.0484,111.0,armorbase04.dbr[106]=111.0,327608,332984,338956
records/creatures/enemies/devotion/chthonianminion_h04.dbr,108,30283.9609,121.0,armorbase04.dbr[107]=121.0,335243,340694,346751
records/creatures/enemies/devotion/chthonianminion_h05.dbr,107,51868.8923,111.0,armorbase04.dbr[106]=111.0,569001,578338,588711
records/creatures/enemies/devotion/chthonianminion_h05.dbr,108,52597.8631,121.0,armorbase04.dbr[107]=121.0,582258,591725,602245
records/creatures/enemies/devotion/chthonianminion_h06.dbr,107,25024.4009,111.0,armorbase04.dbr[106]=111.0,274517,279022,284026
records/creatures/enemies/devotion/chthonianminion_h06.dbr,108,25376.3097,121.0,armorbase04.dbr[107]=121.0,280915,285483,290558
records/creatures/enemies/devotion/chthonianminion_h07.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthonianminion_h07.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthonianmonstrosity_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianmonstrosity_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianrylok_h01.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianrylok_h01.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianrylok_h02.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianrylok_h02.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianrylok_h03.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianrylok_h03.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianrylok_h04.dbr,107,51898.8923,111.0,armorbase04.dbr[106]=111.0,569330,578672,589052
records/creatures/enemies/devotion/chthonianrylok_h04.dbr,108,52627.8631,121.0,armorbase04.dbr[107]=121.0,582590,592063,602589
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthonianservitor_h01.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthonianservitor_h02.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
records/creatures/enemies/devotion/chthonianservitor_h02.dbr,108,40927.2425,121.0,armorbase04.dbr[107]=121.0,453064,460431,468616
records/creatures/enemies/devotion/chthonianservitor_h03.dbr,107,40359.8493,111.0,armorbase04.dbr[106]=111.0,442747,450012,458084
