kit_id,origin,franchise,gateA_group,core_movement,core_delivery,core_treatment,core_function,core_proxy,core_activation,core_dependency,kit_x,kit_y,atlas_point_x,atlas_point_y,cell_x,cell_y,dx,dy,mag,beyond_horizon,nc_amp,nc_geometry,nc_defense,nc_economy,nc_range,nc_tempo,nc_commit,attr_amp_x,attr_amp_y,attr_geometry_x,attr_geometry_y,attr_defense_x,attr_defense_y,attr_economy_x,attr_economy_y,attr_range_x,attr_range_y,attr_tempo_x,attr_tempo_y,attr_commit_x,attr_commit_y,attr_coredilution_x,attr_coredilution_y,attr_coresub_x,attr_coresub_y,attr_coresub_mag,attr_residual
gd-bwc-demolitionist,survivor,gd,,FREE-MOVE,ZONE,damage,none,solo,triggered,one-shot,-0.40401883,0.01744813,-0.40401883,0.01744813,-0.09702035,0.09326071,-0.30699848,-0.07581258,0.31622083,0,flat,ground_targeted_circle,tank,cooldown,dual,low,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.04794036,-0.04608262,0.0,0.0,0.0,0.0
chr-firestorm-warlock,survivor,chronicon,TRAP-MINE,FREE-MOVE,ZONE,damage,none,solo,triggered,apply→detonate,-0.32994792,0.28371778,-0.32994792,0.28371778,-0.51888724,0.03032965,0.18893932,0.25338813,0.31607533,0,flat,ground_targeted_circle,glass,free,ranged,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.25639613,-0.0149867,0.0,-0.0,0.0,0.0
di-warlock-launch,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,light,active,one-shot,-0.49982104,-0.00394844,-0.49982104,-0.00394844,-0.18946455,-0.0474683,-0.31035649,0.04351986,0.31339293,0,spiky,ground_targeted_circle,absorb,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,0.05558724,0.00781649,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.09361953,0.02345536,0.0,0.0,0.0,0.0
le-lightning-blast,survivor,le,,ROOTED,PROJECTILE,damage,none,solo,active,one-shot,0.51287677,0.70749265,0.51287677,0.70749265,0.39070637,0.41947842,0.1221704,0.28801423,0.31285429,0,flat,chain,absorb,spend,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.05558724,0.00781649,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.23007154,-0.2633764,0.0749059,0.11353528,0.13601894,0.0
tq-ternion-bone-charmer,survivor,TitanQuest,,FREE-MOVE,PROJECTILE,damage,none,solo,triggered,one-shot,0.5875849,0.45792954,0.5875849,0.45792954,0.27934189,0.41125787,0.30824301,0.04667167,0.31175631,0,flat,cone,tank,spend,ranged,high,instant,0.02834256,-0.01422725,0.36710139,0.14088872,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.13803034,-0.20321357,0.0,-0.0,0.0,0.0
gd-doom-bolt-sentinel,survivor,gd,,WALK,ZONE,damage,hex,solo,active,one-shot,-0.40670173,0.24592089,-0.40670173,0.24592089,-0.096731,0.22854508,-0.30997073,0.01737581,0.31045736,0,spiky,single_target,tank,cooldown,ranged,low,instant,-0.08027702,0.00480611,-0.0060944,0.14321061,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,0.04779739,-0.11293027,-0.0,-0.0,1e-08,0.0
hot-shieldmaiden-block,survivor,hot,TRAP-MINE,FREE-MOVE,NOVA,damage,knockback,solo,triggered,one-shot,0.21052587,-0.40524958,0.21052587,-0.40524958,0.41275137,-0.63780321,-0.2022255,0.23255363,0.30818232,0,flat,circle,evade,free,melee,med,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.01807169,0.01509507,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.20395155,0.31515572,-0.0,-0.0,0.0,0.0
le-fire-aura-spellblade,survivor,le,AURA,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.38066083,-0.62554707,0.38066083,-0.62554707,0.34053296,-0.32088625,0.04012787,-0.30466082,0.30729214,0,flat,other-rare,absorb,reserve,melee,med,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.05558724,0.00781649,0.05291033,-0.24346422,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.1575268,0.12036518,-0.02173469,0.0772946,0.08029229,0.0
poe1-woc-ignite,survivor,PoE,,WALK,NOVA,damage,none,solo,active,one-shot,0.22249587,0.12441574,0.22249587,0.12441574,0.25084882,-0.18154503,-0.02835295,0.30596077,0.30727168,0,flat,circle,mitigate,spend,ranged,low,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.12395115,0.08970628,-0.0,-0.0,0.0,0.0
vs-la-borra,survivor,vs,,FREE-MOVE,NOVA,damage,none,light,active,one-shot,0.22272908,-0.07598096,0.22272908,-0.07598096,0.2196629,-0.38214127,0.00306618,0.30616031,0.30617567,0,flat,circle,glass,finite,dual,low,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.04453982,0.05246984,0.01877454,0.05295878,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.10854135,0.18882628,0.0,-0.0,1e-08,0.0
vs-soul-eater,survivor,vs,AURA,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.41675752,-0.61667466,0.41675752,-0.61667466,0.34053296,-0.32088625,0.07622456,-0.29578841,0.30545207,0,flat,other-rare,tank,reserve,melee,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,-0.03522663,-0.0569643,0.05291033,-0.24346422,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.1575268,0.12036518,-0.02173469,0.0772946,0.08029229,0.0
poe1-ea-ballista,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,apply→detonate,-1.08854735,-0.39505304,-1.0885473,-0.39505304,-0.78321143,-0.38682457,-0.30533592,-0.00822847,0.30544677,0,spiky,totem,tank,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.44192168,0.16753536,-0.11113715,0.04777126,0.12096925,0.0
poe1-fire-trap,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,apply→detonate,-1.08854735,-0.39505304,-1.0885473,-0.39505304,-0.78321143,-0.38682457,-0.30533592,-0.00822847,0.30544677,0,spiky,totem,tank,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.44192168,0.16753536,-0.11113715,0.04777126,0.12096925,0.0
poe1-pizza-sticks,survivor,PoE,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,apply→detonate,-1.08854735,-0.39505304,-1.0885473,-0.39505304,-0.78321143,-0.38682457,-0.30533592,-0.00822847,0.30544677,0,spiky,totem,tank,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.44192168,0.16753536,-0.11113715,0.04777126,0.12096925,0.0
chr-plague-curse-warlock,survivor,chronicon,,FREE-MOVE,ZONE,control,hex,solo,active,build→spend,-0.21077889,0.43695946,-0.21077889,0.43695946,0.0708322,0.31974238,-0.28161109,0.11721708,0.30503221,0,spiky,ground_targeted_circle,glass,finite,ranged,low,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,0.04453982,0.05246984,0.01877454,0.05295878,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.03500009,-0.15799331,-0.0,0.0,0.0,0.0
poe1-venom-gyre,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,hex,solo,active,one-shot,0.23364237,0.13575486,0.23364237,0.13575486,0.36931538,0.40720102,-0.13567301,-0.27144616,0.30346364,0,flat,dash_attack,mitigate,generator-spender,dual,high,instant,0.02834256,-0.01422725,-0.05890347,-0.18175558,0.02669736,0.09551694,-0.01476915,-0.04112723,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.18248866,-0.20120897,-0.0,-0.0,0.0,0.0
d2-poison-javazon,survivor,Diablo,,ROOTED,ZONE,damage,none,solo,active,apply→detonate,-0.33097792,0.33091723,-0.33097792,0.33091723,-0.40752276,0.0385502,0.07654484,0.29236703,0.3022211,0,flat,ground_targeted_circle,mitigate,spend,ranged,low,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,0.20136795,-0.01904869,0.0,0.0,1e-08,0.0
poe2-bonestorm,survivor,PoE,,ROOTED,PROJECTILE,damage,none,solo,active,apply→detonate,-0.2338136,0.57954026,-0.2338136,0.57954026,-0.03116052,0.35654736,-0.20265308,0.2229929,0.3013206,0,spiky,multi_projectile,absorb,spend,ranged,med,wind-up,-0.08027702,0.00480611,0.08657371,0.16369518,0.05558724,0.00781649,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.26028046,0.13542429,0.01539725,-0.17617964,0.0,0.0,0.0,0.0
gd-word-of-pain-tactician,survivor,gd,,WALK,ZONE,damage,none,solo,triggered,one-shot,-0.44938762,0.08793711,-0.44938762,0.08793711,-0.18670449,0.23260193,-0.26268313,-0.14466482,0.29988388,0,flat,ground_targeted_circle,tank,cooldown,dual,low,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.09225571,-0.11493487,0.0,-0.0,0.0,0.0
d2-fire-druid,survivor,Diablo,,ROOTED,ZONE,damage,none,light,active,one-shot,-0.16916557,0.33242319,-0.16916557,0.33242319,-0.10652593,0.04022624,-0.06263964,0.29219695,0.29883571,0,var,ground_targeted_circle,mitigate,spend,dual,med,instant,0.0107649,0.10781406,-0.14106233,0.0458897,0.02669736,0.09551694,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.05263732,-0.01987687,0.0,0.0,0.0,0.0
poe2-blood-mage,survivor,PoE,,ROOTED,PROJECTILE,damage,expose,solo,active,apply→detonate,-0.39688457,0.49821974,-0.39688457,0.49821974,-0.10684634,0.43426688,-0.29003823,0.06395286,0.2970053,0,spiky,multi_projectile,tank,self-cost,ranged,med,wind-up,-0.08027702,0.00480611,0.08657371,0.16369518,-0.03522663,-0.0569643,0.01581562,0.00929444,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.26028046,0.13542429,0.05279565,-0.21458294,-0.0,-0.0,0.0,0.0
chr-fulmination-templar,survivor,chronicon,TRAP-MINE,FREE-MOVE,ZONE,damage,stun,solo,triggered,apply→detonate,-0.34109751,-0.11758951,-0.34109751,-0.11758951,-0.63075347,-0.17369573,0.28965596,0.05610622,0.2950398,0,flat,melee_strike,tank,free,melee,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.31167225,0.08582773,-0.0,-0.0,0.0,0.0
poe2-lightning-arrow-deadeye,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.39551192,0.61297447,0.39551192,0.61297447,0.30776775,0.33178389,0.08774417,0.28119058,0.2945627,0,flat,chain,evade,spend,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
gd-mortar-purifier,survivor,gd,,FREE-MOVE,SUMMON,damage,none,heavy,triggered,apply→detonate,-1.10292722,-0.35484929,-1.1029272,-0.35484929,-0.81568955,-0.2960211,-0.28723767,-0.05882819,0.29319999,0,spiky,totem,tank,cooldown,ranged,med,instant,-0.08027702,0.00480611,-0.28239289,-0.1329291,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.45596766,0.12826513,-0.10708489,0.03644177,0.11311576,0.0
tq-dream-harbinger,survivor,TitanQuest,,FREE-MOVE,ZONE,damage,stun,solo,active,one-shot,-0.02484861,-0.43862719,-0.0248486,-0.43862719,-0.18046073,-0.19023865,0.15561212,-0.24838854,0.29310749,0,flat,melee_strike,tank,reserve,melee,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,-0.03522663,-0.0569643,0.05291033,-0.24346422,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.0891705,0.09400203,0.0,-0.0,1e-08,0.0
d4-pen-shot,survivor,Diablo,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.17038207,0.07317482,0.17038207,0.07317482,0.30776775,0.33178389,-0.13738568,-0.25860907,0.29283695,0,spiky,other-rare,tank,spend,ranged,med,instant,-0.08027702,0.00480611,0.17104882,-0.14904242,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
poe2-demon-form,survivor,PoE,,FREE-MOVE,NOVA,damage,none,solo,active,build→spend,0.37156798,0.08755223,0.37156798,0.08755223,0.34350612,-0.203883,0.02806186,0.29143523,0.29278313,0,var,circle,absorb,self-cost,ranged,high,instant,0.0107649,0.10781406,0.07935898,-0.04927153,0.05558724,0.00781649,0.01581562,0.00929444,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.16973561,0.10074407,0.0,-0.0,0.0,0.0
ud-ice-crystal-arrow,survivor,undecember,,FREE-MOVE,PROJECTILE,damage,hard-stop,light,active,one-shot,0.34439801,0.63634949,0.34439801,0.63634949,0.20672677,0.37799117,0.13767124,0.25835832,0.29274971,0,flat,chain,evade,spend,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10214926,-0.1867756,-0.0,-0.0,0.0,0.0
poe1-edc,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,hex,solo,triggered,one-shot,0.29603629,0.77579985,0.29603629,0.77579985,0.34088952,0.486675,-0.04485323,0.28912485,0.29258331,0,flat,chain,mitigate,spend,ranged,low,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.16844268,-0.2404792,0.0,0.0,0.0,0.0
hot-landsknecht-grenades,survivor,hot,TRAP-MINE,FREE-MOVE,PROJECTILE,damage,knockback,solo,triggered,one-shot,0.10965914,0.12611454,0.10965914,0.12611454,0.37998616,0.01486692,-0.27032702,0.11124762,0.29232299,0,spiky,circle,glass,free,ranged,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,0.04453982,0.05246984,-0.03554758,0.06920484,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.18776138,-0.00734615,-0.0,0.0,0.0,0.0
le-umbral-blades,survivor,le,,ROOTED,PROJECTILE,damage,none,solo,active,apply→detonate,0.23245835,0.48143704,0.23245835,0.48143704,-0.03116052,0.35654736,0.26361887,0.12488968,0.29170591,0,flat,multi_projectile,evade,spend,dual,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,0.01807169,0.01509507,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.01539725,-0.17617964,0.0,0.0,0.0,0.0
chr-frost-berserker,survivor,chronicon,,FREE-MOVE,ZONE,damage,hard-stop,solo,active,one-shot,-0.31994938,0.01681531,-0.31994938,0.01681531,-0.04876541,0.12124903,-0.27118397,-0.10443372,0.29059791,0,spiky,ground_targeted_circle,tank,spend,melee,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.0240963,-0.05991241,-0.0,0.0,0.0,0.0
gd-ravenous-earth-oppressor,survivor,gd,,WALK,ZONE,damage,expose,solo,triggered,one-shot,-0.48767505,0.12725332,-0.48767505,0.12725332,-0.26239031,0.31032144,-0.22528474,-0.18306812,0.29028805,0,flat,ground_targeted_circle,tank,cooldown,dual,low,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.12965411,-0.15333817,-0.0,0.0,0.0,0.0
d4-blood-surge,survivor,Diablo,,ROOTED,NOVA,damage,none,solo,active,one-shot,0.13936393,-0.25764796,0.13936393,-0.25764796,0.42347158,-0.23319171,-0.28410765,-0.02445625,0.28515832,0,spiky,circle,tank,spend,melee,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.2092487,0.1152263,0.0,-0.0,0.0,0.0
vs-runetracer-no-future,survivor,vs,,FREE-MOVE,PROJECTILE,damage,none,solo,triggered,one-shot,0.37658941,0.6783614,0.37658941,0.6783614,0.27934189,0.41125787,0.09724752,0.26710353,0.28425583,0,flat,chain,glass,finite,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,0.04453982,0.05246984,0.01877454,0.05295878,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.13803034,-0.20321357,0.0,-0.0,0.0,0.0
hot-meteor-strike,survivor,hot,,FREE-MOVE,ZONE,damage,knockback,solo,active,one-shot,-0.19626208,-0.2147618,-0.19626208,-0.2147618,0.03204977,-0.38260422,-0.22831185,0.16784242,0.28336792,0,spiky,ground_targeted_circle,glass,reserve,ranged,low,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,0.04453982,0.05246984,0.05291033,-0.24346422,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.01583666,0.18905503,0.0,0.0,0.0,0.0
d4-payback-sb,survivor,Diablo,TRAP-MINE,WALK,NOVA,damage,none,solo,triggered,one-shot,-0.04767404,-0.18726308,-0.04767404,-0.18726308,0.22242296,-0.10207105,-0.270097,-0.08519203,0.28321383,0,spiky,circle,tank,free,melee,med,instant,-0.08027702,0.00480611,0.07935898,-0.04927153,-0.03522663,-0.0569643,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.10990517,0.05043605,0.0,-0.0,0.0,0.0
tq-brigand-poison,survivor,TitanQuest,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.04653717,0.43748721,0.04653717,0.43748721,0.30776775,0.33178389,-0.26123058,0.10570332,0.28180598,0,spiky,single_target,evade,spend,ranged,med,instant,-0.08027702,0.00480611,-0.0060944,0.14321061,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
gd-krieg-death-knight,survivor,gd,,WALK,ZONE,damage,none,solo,active,one-shot,-0.40635994,0.02075039,-0.40635994,0.02075039,-0.15827863,0.15312794,-0.24808131,-0.13237755,0.2811906,0,spiky,ground_targeted_circle,tank,finite,melee,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.01877454,0.05295878,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.07820973,-0.07566463,-0.0,0.0,0.0,0.0
gd-fire-strike-purifier,survivor,gd,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.20429911,0.19177691,0.20429911,0.19177691,0.21808361,0.4711251,-0.0137845,-0.27934819,0.27968809,0,flat,circle,tank,generator-spender,ranged,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
d2-wl-abyss,survivor,Diablo,,WALK,ZONE,damage,none,solo,active,one-shot,-0.29527666,0.39620324,-0.29527666,0.39620324,-0.15827863,0.15312794,-0.13699803,0.2430753,0.27902341,0,var,ground_targeted_circle,mitigate,unknown,ranged,med,instant,0.01158776,0.11605525,-0.15184498,0.04939745,0.02873808,0.10281815,0,0,-0.00914974,0.07366846,-0.06559722,-0.04968531,-0.02282129,0.02056473,0.07208935,-0.06974343,-0.0,0.0,0.0,0.0
d2-wl-fire,survivor,Diablo,,WALK,ZONE,damage,none,solo,active,one-shot,-0.29527666,0.39620324,-0.29527666,0.39620324,-0.15827863,0.15312794,-0.13699803,0.2430753,0.27902341,0,var,ground_targeted_circle,mitigate,unknown,ranged,med,instant,0.01158776,0.11605525,-0.15184498,0.04939745,0.02873808,0.10281815,0,0,-0.00914974,0.07366846,-0.06559722,-0.04968531,-0.02282129,0.02056473,0.07208935,-0.06974343,-0.0,0.0,0.0,0.0
chr-mechanist-turret-drone,survivor,chronicon,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,one-shot,-0.56914728,-0.2372686,-0.56914728,-0.2372686,-0.30120496,-0.31492232,-0.26794232,0.07765372,0.27896807,0,flat,totem,tank,spend,ranged,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.23346591,0.13643943,-0.17127673,0.03880007,0.17561652,0.0
hades1-merciful-end,survivor,Hades,,FREE-MOVE,NOVA,control,expose,solo,triggered,apply→detonate,-0.28620097,-0.32864516,-0.28620097,-0.32864516,-0.11053971,-0.11308854,-0.17566126,-0.21555662,0.2780675,0,spiky,dash_attack,evade,cooldown,melee,high,instant,-0.08027702,0.00480611,-0.05890347,-0.18175558,0.01807169,0.01509507,-0.14758407,-0.07983229,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.05462064,0.05588009,0.0,0.0,0.0,0.0
d4-wing-strike-arbiter,survivor,Diablo,,WALK,ZONE,damage,none,solo,active,one-shot,-0.33718842,-0.05742085,-0.33718842,-0.05742085,-0.15827863,0.15312794,-0.17890979,-0.21054879,0.27629604,0,flat,ground_targeted_circle,tank,cooldown,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.14758407,-0.07983229,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.07820973,-0.07566463,-0.0,0.0,0.0,0.0
le-skeleton-necro,survivor,le,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,one-shot,-0.56700703,-0.3820563,-0.56700703,-0.3820563,-0.30120496,-0.31492232,-0.26580207,-0.06713398,0.27414907,0,flat,totem,tank,spend,melee,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.23346591,0.13643943,-0.17127673,0.03880007,0.17561652,0.0
d2-blizzard-sorc,survivor,Diablo,,FREE-MOVE,ZONE,damage,hard-stop,solo,active,one-shot,-0.15128125,0.3740451,-0.15128125,0.3740451,-0.04876541,0.12124903,-0.10251584,0.25279607,0.27279177,0,var,ground_targeted_circle,glass,spend,ranged,med,instant,0.0107649,0.10781406,-0.14106233,0.0458897,0.04453982,0.05246984,0.04978531,0.06515038,-0.00850001,0.06843719,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.0240963,-0.05991241,-0.0,0.0,0.0,0.0
tli-rehan-berserker,survivor,Torchlight,,FREE-MOVE,ZONE,damage,knockback,solo,active,one-shot,-0.21671104,-0.27069492,-0.21671104,-0.27069492,0.03204977,-0.38260422,-0.24876081,0.1119093,0.27277396,0,spiky,ground_targeted_circle,tank,generator-spender,melee,high,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.01583666,0.18905503,0.0,0.0,0.0,0.0
