chain_depth,parent_pet_record,owner_record,owner_display_name,owner_stratum,owner_level,spawn_surface,spawn_slot_or_tree_index,spawn_skill,spawn_skill_class,spawn_field,spawn_target,target_class,is_threat_actor,status,spawn_skill_arz_owners,spawn_skill_level_equation,spawn_skill_rank_used,spawn_skill_n_ranks,spawn_skill_rank_grade,spawn_weight,pet_record,pet_arz_owners,pet_limit,pet_burst_spawn,pet_period_s,spawn_ttl_s,spawn_radius,spawn_max_pet_count,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,pet_bio_record,pet_char_level_equation,pet_base_life,pet_life_own_mod_pct,pet_life_tree_mod_pct,pet_life_at_owner_level,pet_offensive_ability,pet_defensive_ability,pet_run_speed,pet_attack_speed,pet_spellcast_speed,pet_dodge_pct,pet_basic_swing_period_s,pet_anim_table,pet_controller,pet_mesh,pet_scale,pet_monster_classification,pet_n_attack_slots,pet_n_tree_skills,pet_n_damage_bearing_skills,pet_spawns_nested_monsters,life_grade,oada_grade,swing_grade
1,,records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,"Nyarlathon, Herald of Annihilation",nemesis,109,slot,special2,records/skills/nonplayerskillsgdx3/bossskills/nemesis/chthonickurn_summoncluster.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/nemesis/nemesis_chthonian_02_clustersummon.dbr,base|sm_mod,24,2,,60.0,,,,,,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,charLevel*1,9204,0.0,169.0,24759,813.0,715.8,0.800000011920929,0.0,1.0,,0.6933,records/creatures/anomalies/anm/anm_aetherialcrystal_darius_summoned_a01.dbr,records/controllers/pets/controller_icewall.dbr,fx/meshfx/obsidianwall01_summon.msh,1.100000023841858,Common,1,3,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,"Nyarlathon, Herald of Annihilation",nemesis,109,tree,10,records/skills/nonplayerskillsgdx3/bossskills/nemesis/chthonickurn_summoncluster.dbr,Skill_TargetedSpawnPet,spawnObjects,,Monster,True,OK,gdx3,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/nemesis/nemesis_chthonian_02_clustersummon.dbr,base|sm_mod,24,2,,60.0,,,,,,records/creatures/enemies/bios/bio_boss_nemesis_clustersummon.dbr,charLevel*1,9204,0.0,169.0,24759,813.0,715.8,0.800000011920929,0.0,1.0,,0.6933,records/creatures/anomalies/anm/anm_aetherialcrystal_darius_summoned_a01.dbr,records/controllers/pets/controller_icewall.dbr,fx/meshfx/obsidianwall01_summon.msh,1.100000023841858,Common,1,3,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,"Zantarin, the Immortal",nemesis,109,tree,15,records/skills/nonplayerskills/bossskills/nemesis/chestnemesis_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/n01_nemesischest_01.dbr,FixedItemContainer,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,"Zantarin, the Immortal",nemesis,109,tree,13,records/skills/nonplayerskills/bossskills/nemesis/zantarin_reactivesummonskeletalarcher.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/faction/skeleton_a02_summon.dbr,base|sm_mod,12,2,,45.0,,,,,,records/creatures/enemies/bios/bio_skeletonfodder_01.dbr,charLevel*1,3702,0.0,154.0,9403,662.2,401.5,1.100000023841858,1.100000023841858,1.0,,1.0343,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_skeleton_rangedbasic.dbr,creatures/enemies/skeleton/skeleton_basedefault_01a.msh,1.0,Common,0,4,1,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,"Zantarin, the Immortal",nemesis,109,slot,special4,records/skills/nonplayerskills/bossskills/nemesis/zantarin_summonrevenant.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,base|sm_mod,3,1,,75.0,,,,,,records/creatures/enemies/bios/bio_hero_standard_01.dbr,charLevel*1+2,41497,0.0,169.0,111628,855.0,756.2,1.100000023841858,1.0,1.0,,1.1378,records/creatures/enemies/anm/anm_skeleton.dbr,records/controllers/enemy/controller_skeletoncaster01.dbr,creatures/enemies/skeleton/skeleton_baseheavy_deathly_01a.msh,1.159999966621399,Champion,4,11,5,records/creatures/enemies/faction/skeleton_a01_summon.dbr|records/creatures/enemies/faction/skeleton_a02_summon.dbr|records/creatures/enemies/faction/skeleton_b02_knight_summon.dbr,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,"Zantarin, the Immortal",nemesis,109,tree,6,records/skills/nonplayerskills/bossskills/nemesis/zantarin_summonrevenant.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,base|sm_mod,3,1,,75.0,,,,,,records/creatures/enemies/bios/bio_hero_standard_01.dbr,charLevel*1+2,41497,0.0,169.0,111628,855.0,756.2,1.100000023841858,1.0,1.0,,1.1378,records/creatures/enemies/anm/anm_skeleton.dbr,records/controllers/enemy/controller_skeletoncaster01.dbr,creatures/enemies/skeleton/skeleton_baseheavy_deathly_01a.msh,1.159999966621399,Champion,4,11,5,records/creatures/enemies/faction/skeleton_a01_summon.dbr|records/creatures/enemies/faction/skeleton_a02_summon.dbr|records/creatures/enemies/faction/skeleton_b02_knight_summon.dbr,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",nemesis,109,tree,16,records/skills/nonplayerskills/bossskills/nemesis/chestnemesis_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/n01_nemesischest_01.dbr,FixedItemContainer,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",nemesis,109,slot,special2,records/skills/nonplayerskills/bossskills/nemesis/fabius_bladeswarm.dbr,Skill_AttackProjectileSpawnPet,spawnObjects,,Monster,True,OK,base,charLevel/4+1,28,0,MEASURED,,records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,base|sm_mod,5,,,12.0,,,,,,records/skills/nonplayerskills/heroskills/pets/bio_bladeswarm_01.dbr,charLevel*1,15126,0.0,0.0,15126,704.0,570.0,0.800000011920929,1.0,1.0,95.0,0.6933,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/pets/controller_bladeswarm_normal.dbr,creatures/enemies/bladeswarm/bladeswarma01.msh,1.0,Common,3,2,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",nemesis,109,tree,6,records/skills/nonplayerskills/bossskills/nemesis/fabius_bladeswarm.dbr,Skill_AttackProjectileSpawnPet,spawnObjects,,Monster,True,OK,base,charLevel/4+1,28,0,MEASURED,,records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,base|sm_mod,5,,,12.0,,,,,,records/skills/nonplayerskills/heroskills/pets/bio_bladeswarm_01.dbr,charLevel*1,15126,0.0,0.0,15126,704.0,570.0,0.800000011920929,1.0,1.0,95.0,0.6933,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/pets/controller_bladeswarm_normal.dbr,creatures/enemies/bladeswarm/bladeswarma01.msh,1.0,Common,3,2,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",nemesis,109,slot,special3,records/skills/nonplayerskills/bossskills/nemesis/fabius_bladeswarm_longrange.dbr,Skill_AttackProjectileSpawnPet,spawnObjects,,Monster,True,OK,base,charLevel/4+1,28,0,MEASURED,,records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,base|sm_mod,5,,,10.0,,,,,,records/skills/nonplayerskills/heroskills/pets/bio_bladeswarm_01.dbr,charLevel*1,15126,0.0,0.0,15126,704.0,570.0,0.800000011920929,1.0,1.0,95.0,0.6933,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/pets/controller_bladeswarm_normal.dbr,creatures/enemies/bladeswarm/bladeswarma01.msh,1.0,Common,3,2,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",nemesis,109,tree,14,records/skills/nonplayerskills/bossskills/nemesis/fabius_bladeswarm_longrange.dbr,Skill_AttackProjectileSpawnPet,spawnObjects,,Monster,True,OK,base,charLevel/4+1,28,0,MEASURED,,records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,base|sm_mod,5,,,10.0,,,,,,records/skills/nonplayerskills/heroskills/pets/bio_bladeswarm_01.dbr,charLevel*1,15126,0.0,0.0,15126,704.0,570.0,0.800000011920929,1.0,1.0,95.0,0.6933,records/creatures/anomalies/anm/anm_anomaly_a01.dbr,records/controllers/pets/controller_bladeswarm_normal.dbr,creatures/enemies/bladeswarm/bladeswarma01.msh,1.0,Common,3,2,2,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,nemesis,109,tree,16,records/skills/nonplayerskills/bossskills/nemesis/chestnemesis_01.dbr,Skill_OnDeathSpawnActor,spawnObjects,records/items/lootchests/n01_nemesischest_01.dbr,FixedItemContainer,False,NON-MONSTER-SPAWN (loot/destructible; not threat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,nemesis,109,slot,special2,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_summonwraiths.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,75,records/creatures/enemies/wraith_b01_summon.dbr,gdx1|sm1,12,2,,45.0,,,,,,records/creatures/enemies/bios/bio_wraith_b01.dbr,charLevel*1,22226,0.0,154.0,56454,694.0,510.5,0.800000011920929,1.0,1.0,,1.1467,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith.dbr,creatures/enemies/wraith/wraith01a.msh,1.149999976158142,Champion,4,8,5,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,nemesis,109,tree,10,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_summonwraiths.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,75,records/creatures/enemies/wraith_b01_summon.dbr,gdx1|sm1,12,2,,45.0,,,,,,records/creatures/enemies/bios/bio_wraith_b01.dbr,charLevel*1,22226,0.0,154.0,56454,694.0,510.5,0.800000011920929,1.0,1.0,,1.1467,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith.dbr,creatures/enemies/wraith/wraith01a.msh,1.149999976158142,Champion,4,8,5,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,nemesis,109,slot,special2,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_summonwraiths.dbr,Skill_SpawnPet,spawnObjects2,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,25,records/creatures/enemies/wraith_c01_summon.dbr,gdx1|sm1,12,2,,45.0,,,,,,records/creatures/enemies/bios/bio_wraith_c01.dbr,charLevel*1,37101,0.0,169.0,99802,704.0,342.0,0.699999988079071,1.0,1.0,,1.1467,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith_ranged.dbr,creatures/enemies/wraith/wraith01b.msh,1.25,Champion,6,10,8,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,nemesis,109,tree,10,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_summonwraiths.dbr,Skill_SpawnPet,spawnObjects2,,Monster,True,OK,gdx1,charLevel/4+1,28,0,MEASURED,25,records/creatures/enemies/wraith_c01_summon.dbr,gdx1|sm1,12,2,,45.0,,,,,,records/creatures/enemies/bios/bio_wraith_c01.dbr,charLevel*1,37101,0.0,169.0,99802,704.0,342.0,0.699999988079071,1.0,1.0,,1.1467,records/creatures/enemies/anm/anm_wraith.dbr,records/controllers/enemy/controller_wraith_ranged.dbr,creatures/enemies/wraith/wraith01b.msh,1.25,Champion,6,10,8,,MEASURED,MEASURED,MEASURED
1,,records/creatures/enemies/swampcrab_c01.dbr,Ugdenbog Stoneshell,trash,104,tree,7,records/skills/nonplayerskillsgdx1/summoning/swampcrab_crabgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,27,0,MEASURED,,records/creatures/enemies/swampcrab_a00_summon.dbr,gdx1|sm1,8,4,,30.0,,,,,,records/creatures/enemies/bios/bio_swampcrab_a00_summon.dbr,charLevel*1,3808,0.0,154.0,9672,535.0,503.0,1.0,1.0,1.0,,0.9333,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,creatures/enemies/crabmonstrosity/crabmonstrosity01b.msh,0.5,Common,0,4,2,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/bonerat_witchgod_b01_summon.dbr,records/creatures/enemies/bonerat_witchgod_b01_summon.dbr,bonerat_witchgod_b01_summon,pet_of:boss&quest,109,tree,7,records/skills/nonplayerskills/summoning/bonerat_witchgod_swarmgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/insectswarm_a01_summon.dbr,base,3,1,6.0,25.0,,,8.0,,,records/creatures/enemies/bios/bio_insectswarm_01.dbr,charLevel*1,390,0.0,154.0,990,887.0,882.0,1.5,1.0,1.0,75.0,0.68,records/creatures/enemies/anm/anm_aetherialwisp.dbr,records/controllers/enemy/controller_insectswarm.dbr,creatures/enemies/insectswarm/insectswarm01.msh,1.0,Champion,1,4,2,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/chthonianminion_b01_summon.dbr,records/creatures/enemies/chthonianminion_b01_summon.dbr,chthonianminion_b01_summon,pet_of:boss&quest,106,slot,special4,records/skills/nonplayerskills/summoning/chthonicminion_summonvoidfienda01.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/chthonianfiend_a01_summon.dbr,base|sm_mod,4,1,,,,,8.0,,,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr,charLevel*1,9229,0.0,154.0,23442,676.0,454.0,0.800000011920929,1.0,1.0,,1.4333,records/creatures/enemies/anm/anm_chthonianvoidfiend.dbr,records/controllers/enemy/controller_zombiemutanta01.dbr,creatures/enemies/voidfiend/voidfiend01.msh,1.100000023841858,Common,0,4,2,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/chthonianminion_b01_summon.dbr,records/creatures/enemies/chthonianminion_b01_summon.dbr,chthonianminion_b01_summon,pet_of:boss&quest,106,tree,11,records/skills/nonplayerskills/summoning/chthonicminion_summonvoidfienda01.dbr,Skill_SpawnPet,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/chthonianfiend_a01_summon.dbr,base|sm_mod,4,1,,,,,8.0,,,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr,charLevel*1,9229,0.0,154.0,23442,676.0,454.0,0.800000011920929,1.0,1.0,,1.4333,records/creatures/enemies/anm/anm_chthonianvoidfiend.dbr,records/controllers/enemy/controller_zombiemutanta01.dbr,creatures/enemies/voidfiend/voidfiend01.msh,1.100000023841858,Common,0,4,2,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,nemesis_orderdeathsvigil_01_revenantsummon,pet_of:nemesis,109,tree,7,records/skills/nonplayerskills/bossskills/nemesis/skeletonrevenant_skeletonarchergenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,base|sm_mod,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/faction/skeleton_a02_summon.dbr,base|sm_mod,5,2,,30.0,,,,,,records/creatures/enemies/bios/bio_skeletonfodder_01.dbr,charLevel*1,3702,0.0,154.0,9403,662.2,401.5,1.100000023841858,1.100000023841858,1.0,,1.0343,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_skeleton_rangedbasic.dbr,creatures/enemies/skeleton/skeleton_basedefault_01a.msh,1.0,Common,0,4,1,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,nemesis_orderdeathsvigil_01_revenantsummon,pet_of:nemesis,109,tree,8,records/skills/nonplayerskills/bossskills/nemesis/skeletonrevenant_skeletongenerator01.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,base|sm_mod,charLevel/4+1,28,0,MEASURED,,records/creatures/enemies/faction/skeleton_a01_summon.dbr,base|sm_mod,5,2,,30.0,,,,,,records/creatures/enemies/bios/bio_skeletonfodder_01.dbr,charLevel*1,3702,0.0,154.0,9403,662.2,401.5,1.100000023841858,1.100000023841858,1.0,,1.0343,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_zombiea01.dbr,creatures/enemies/skeleton/skeleton_01a.msh,1.0,Common,0,4,1,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,nemesis_orderdeathsvigil_01_revenantsummon,pet_of:nemesis,109,slot,special1,records/skills/nonplayerskills/bossskills/nemesis/skeletonrevenant_summonknight01.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/faction/skeleton_b02_knight_summon.dbr,base|sm_mod,3,1,,60.0,,,,,,records/creatures/enemies/bios/bio_skeletonknight_01.dbr,charLevel*1+2,20522,0.0,169.0,55203,699.0,548.2,1.100000023841858,1.0,1.0,,1.1378,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_herotank01.dbr,creatures/enemies/skeleton/skeleton_baseheavy_01a.msh,1.1200000047683716,Champion,1,6,3,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01_revenantsummon.dbr,nemesis_orderdeathsvigil_01_revenantsummon,pet_of:nemesis,109,tree,9,records/skills/nonplayerskills/bossskills/nemesis/skeletonrevenant_summonknight01.dbr,Skill_SpawnPetMonster,spawnObjects,,Monster,True,OK,base|sm_mod,1,1,0,MEASURED,,records/creatures/enemies/faction/skeleton_b02_knight_summon.dbr,base|sm_mod,3,1,,60.0,,,,,,records/creatures/enemies/bios/bio_skeletonknight_01.dbr,charLevel*1+2,20522,0.0,169.0,55203,699.0,548.2,1.100000023841858,1.0,1.0,,1.1378,records/creatures/enemies/anm/anm_skeleton_fast.dbr,records/controllers/enemy/controller_herotank01.dbr,creatures/enemies/skeleton/skeleton_baseheavy_01a.msh,1.1200000047683716,Champion,1,6,3,,MEASURED,MEASURED,MEASURED
2,records/creatures/enemies/swampcrab_c01_summon.dbr,records/creatures/enemies/swampcrab_c01_summon.dbr,swampcrab_c01_summon,pet_of:boss&quest,106,tree,7,records/skills/nonplayerskillsgdx1/summoning/swampcrab_crabgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx1,charLevel/4+1,27,0,MEASURED,,records/creatures/enemies/swampcrab_a00_summon.dbr,gdx1|sm1,8,4,,30.0,,,,,,records/creatures/enemies/bios/bio_swampcrab_a00_summon.dbr,charLevel*1,3901,0.0,154.0,9909,545.0,512.0,1.0,1.0,1.0,,0.9333,records/creatures/enemies/anm/anm_swampcrab.dbr,records/controllers/enemy/controller_swampcrab_melee.dbr,creatures/enemies/crabmonstrosity/crabmonstrosity01b.msh,0.5,Common,0,4,2,,MEASURED,MEASURED,MEASURED
2,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift.dbr,pet_eldritchrift,pet_of:boss&quest,109,tree,2,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_eldritchrift_servantgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/korvaakservant_a01_summon.dbr,gdx2|sm2,6,2,,,,,,,,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,charLevel*1,12490,0.0,154.0,31725,689.0,553.0,1.100000023841858,1.0,1.0,,0.6133,records/creatures/enemies/anm/anm_korvaakservant.dbr,records/controllers/enemy/controller_korvaakservant.dbr,creatures/enemies/korvaaksservant/korvaaksservant01a.msh,1.149999976158142,Common,2,6,4,,MEASURED,MEASURED,MEASURED
2,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift.dbr,pet_eldritchrift,pet_of:boss&quest,109,tree,2,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_eldritchrift_servantgenerator.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/korvaakservant_a02_summon.dbr,gdx2|sm2,6,2,,,,,,,,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,charLevel*1,12490,0.0,154.0,31725,689.0,553.0,1.100000023841858,1.0,1.0,,0.6133,records/creatures/enemies/anm/anm_korvaakservant.dbr,records/controllers/enemy/controller_korvaakservant.dbr,creatures/enemies/korvaaksservant/korvaaksservant01a.msh,1.149999976158142,Common,2,6,4,,MEASURED,MEASURED,MEASURED
2,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,pet_eldritchrift_02,pet_of:boss&quest,109,tree,2,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_eldritchrift_servantgenerator_02.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/korvaakservant_a01_summon.dbr,gdx2|sm2,8,2,,,,,,,,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,charLevel*1,12490,0.0,154.0,31725,689.0,553.0,1.100000023841858,1.0,1.0,,0.6133,records/creatures/enemies/anm/anm_korvaakservant.dbr,records/controllers/enemy/controller_korvaakservant.dbr,creatures/enemies/korvaaksservant/korvaaksservant01a.msh,1.149999976158142,Common,2,6,4,,MEASURED,MEASURED,MEASURED
2,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,pet_eldritchrift_02,pet_of:boss&quest,109,tree,2,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_eldritchrift_servantgenerator_02.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/korvaakservant_a02_summon.dbr,gdx2|sm2,8,2,,,,,,,,records/creatures/enemies/bios/bio_korvaakservant_a01.dbr,charLevel*1,12490,0.0,154.0,31725,689.0,553.0,1.100000023841858,1.0,1.0,,0.6133,records/creatures/enemies/anm/anm_korvaakservant.dbr,records/controllers/enemy/controller_korvaakservant.dbr,creatures/enemies/korvaaksservant/korvaaksservant01a.msh,1.149999976158142,Common,2,6,4,,MEASURED,MEASURED,MEASURED
2,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,pet_eldritchrift_02,pet_of:boss&quest,109,tree,2,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_eldritchrift_servantgenerator_02.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/korvaakservant_b01_korvaaksummon.dbr,gdx2,8,2,,,,,,,,records/creatures/enemies/bios/bio_korvaakservant_b01.dbr,charLevel*1,24029,50.0,154.0,73049,769.4,581.8,0.8999999761581421,1.0,1.0,,0.6133,records/creatures/enemies/anm/anm_korvaakservant.dbr,records/controllers/enemy/controller_korvaakservant.dbr,creatures/enemies/korvaaksservant/korvaaksservant01a.msh,1.25,Champion,2,7,5,,MEASURED,MEASURED,MEASURED
2,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/pet_eldritchrift_02.dbr,pet_eldritchrift_02,pet_of:boss&quest,109,tree,2,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_eldritchrift_servantgenerator_02.dbr,Skill_MonsterGenerator,spawnObjects,,Monster,True,OK,gdx2,charLevel/4+1,28,0,MEASURED,100,records/creatures/enemies/korvaakservant_b02_korvaaksummon.dbr,gdx2,8,2,,,,,,,,records/creatures/enemies/bios/bio_korvaakservant_b01.dbr,charLevel*1,24029,50.0,154.0,73049,769.4,581.8,0.8999999761581421,1.0,1.0,,0.6133,records/creatures/enemies/anm/anm_korvaakservant.dbr,records/controllers/enemy/controller_korvaakservant.dbr,creatures/enemies/korvaaksservant/korvaaksservant01a.msh,1.25,Champion,2,7,5,,MEASURED,MEASURED,MEASURED
