actor_kind,owner_record,record,display_name,stratum,level_used,surface,slot,tree_index,skill,skill_class,root_skill,nest_depth,nest_via_field,nest_parent_skill,provenance_dbr_path,arz_owners,damage_type,template_group,kind,rank_source,skill_level_equation,rank_raw,rank_used,n_ranks,rank_grade,char_level_equation,char_level_adjusted,rank_used_alt_basis,min,max,max_effective,min_grade,max_grade,dot_duration_s,dot_duration_max_s,dot_dps_if_field_is_per_second,dot_dps_if_field_is_total,chance_pct,is_global,is_xor,modifier_pct,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,skill_target_radius,skill_target_number,skill_target_angle,skill_target_interval_s,time_between_attacks_ms,rank_table_min,rank_table_max,rank_table_duration,status,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,projectile_explosion_radius,projectile_number,projectile_launch_number,projectile_piercing_chance,projectile_dmg_range1_min,projectile_dmg_range1_max,projectile_dmg_range1_scale,projectile_dmg_range2_min,projectile_dmg_range2_max,projectile_dmg_range2_scale,projectile_dmg_range3_min,projectile_dmg_range3_max,projectile_dmg_range3_scale,wave_start_width,wave_end_width,wave_depth,wave_distance,wave_time_s,expansion_time_s,skill_allows_warmup,warmup_effect,skill_charge_level,camera_shake_duration_s,weapon_damage_pct,instant_cast,distance_profile
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special1,,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivechargeblaze.dbr,Skill_AttackProjectileAreaEffect,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr,1,autoCastSkill,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivechargeblaze.dbr,gdx1,Fire,Offensive Fire,direct,INHERITED-FROM-PARENT-RANK,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,553.0,0.0,553.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,8.0,,,,,,30|44|62|82|101|121|140|161|178|198|221|238|258|281|301|320|341|363|382|404|426|444|467|490|511|531|553|577|596|620|642|662|686|708|731|751|774|798|817|841|864|886|910|933|952|976|1000|1023|1043|1070|1091|1112|1137|1161|1184|1206|1231|1254|1274|1298,0,,OK,records/fx/skillsother/aoe/firefieldlarge_projectilefx01.dbr,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special1,,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivechargeblaze.dbr,Skill_AttackProjectileAreaEffect,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr,1,autoCastSkill,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr,records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivechargeblaze.dbr,gdx1,SlowFire,Offensive Slow Fire,dot,INHERITED-FROM-PARENT-RANK,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,164.0,0.0,164.0,EXACT,SCALAR,2.0,0.0,164.0,82.0,0.0,False,False,0.0,,,8.0,,,,,,7|11|16|21|26|32|38|44|50|55|61|68|74|80|86|91|98|104|111|118|124|131|138|145|151|158|164|171|178|185|192|199|206|213|218|227|234|239|248|255|262|269|276|283|290|298|305|312|319|326|334|341|348|355|363|370|377|385|392|401,0,2,OK,records/fx/skillsother/aoe/firefieldlarge_projectilefx01.dbr,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special2,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,312.0,345.0,345.0,EXACT,EXACT,,,,,0.0,False,False,0.0,,,,,,,,,15|22|29|36|43|50|58|67|74|82|90|98|106|115|124|178|190|202|214|226|238|250|263|274|287|300|312|325|337|350|364|376|389|401|415|428|441|454|468|481|494|508|521|535|548|562|575|589|603|616|630|644|658|671|686|700|714|727|742|756,18|25|32|40|49|57|65|74|83|92|101|110|118|128|138|198|211|224|238|250|264|277|291|304|319|332|345|360|374|387|401|416|429|444|458|473|488|502|516|531|546|561|575|590|604|619|634|650|664|680|695|709|725|741|756|771|786|802|817|832,,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,2.5,,,,0.0,2.0,50,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special2,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,426.0,,426.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,22|31|40|50|60|70|80|91|102|113|124|136|146|158|170|245|260|277|293|309|326|342|359|376|393|410|426|444|461|478|496|513|530|548|566|584|602|620|637|656|674|692|710|728|746|765|783|802|820|839|858|876|895|914|933|952|970|990|1009|1028,,,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,2.5,,,,0.0,2.0,50,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special2,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,gdx1,SlowDefensiveAbility,Offensive Slow Defensive Ability,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,107.0,0.0,107.0,EXACT,SCALAR,5.0,0.0,,,0.0,False,False,0.0,,,,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|82|85|88|91|94|98|101|104|107|110|114|117|120|123|126|130|133|136|139|142|146|149|152|155|158|162|165|168|171|174|178|181|184|187|190|194|197|200|203|206|210|213,0,5,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,2.5,,,,0.0,2.0,50,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special2,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,gdx1,SlowFire,Offensive Slow Fire,dot,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,170.0,0.0,170.0,EXACT,SCALAR,5.0,0.0,170.0,34.0,0.0,False,False,0.0,,,,,,,,,4|8|14|18|23|28|34|40|46|52|58|65|70|76|84|91|97|104|112|119|125|132|141|148|156|163|170|178|186|194|202|209|218|226|233|242|250|257|266|274|283|292|301|309|317|326|334|343|351|360|368|378|386|395|405|413|421|431|440|450,0,5,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,2.5,,,,0.0,2.0,50,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special3,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,Skill_AttackProjectileRing,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,306.0,0.0,306.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,13|21|30|40|50|60|70|81|92|102|114|125|136|148|160|171|183|194|206|219|231|243|256|268|280|293|306|318|331|344|357|370|383|396|409|422|436|449|462|476|489|503|516|530|544|557|571|585|598|612|626|640|654|668|682|696|710|724|739|753,0,,OK,records/fx/skillsothergdx1/projectile/aetherialcolossus_flameburst_projectilefx01.dbr,8.0,15.0,,1.5,,10,,0.0,2.0,50,2.0,10.0,100,10.0,20.0,150,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special3,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,Skill_AttackProjectileRing,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,611.0,,611.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,26|42|61|80|99|120|141|162|184|205|227|250|272|296|319|342|366|389|413|438|462|486|511|536|561|586|611|637|662|688|714|740|766|792|818|845|871|898|925|951|978|1006|1033|1060|1087|1114|1142|1170|1197|1225|1253|1280|1308|1336|1364|1393|1421|1449|1478|1506,,,OK,records/fx/skillsothergdx1/projectile/aetherialcolossus_flameburst_projectilefx01.dbr,8.0,15.0,,1.5,,10,,0.0,2.0,50,2.0,10.0,100,10.0,20.0,150,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special3,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,Skill_AttackProjectileRing,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,gdx1,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,317.0,,317.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|214|227|239|252|265|278|291|304|317|330|344|356|370|384|397|410|424|438|452|465|480|493|507|522|536|549|563|578|592|607|620|635|650|663|678|693|707|722|737|751|766|781,,,OK,records/fx/skillsothergdx1/projectile/aetherialcolossus_flameburst_projectilefx01.dbr,8.0,15.0,,1.5,,10,,0.0,2.0,50,2.0,10.0,100,10.0,20.0,150,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special3,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,Skill_AttackProjectileRing,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr,gdx1,SlowFire,Offensive Slow Fire,dot,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,100.0,0.0,100.0,EXACT,SCALAR,2.0,0.0,100.0,50.0,,,False,0.0,,,,,,,,,4|6|9|12|16|19|22|26|30|33|37|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|109|113|117|122|126|130|135|139|143|148|152|157|161|166|170|174|179|184|188|193|197|202|206|211|216|220|225|230|234|239|244|248,0,2,OK,records/fx/skillsothergdx1/projectile/aetherialcolossus_flameburst_projectilefx01.dbr,8.0,15.0,,1.5,,10,,0.0,2.0,50,2.0,10.0,100,10.0,20.0,150,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special4,,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,Skill_AttackProjectileRing,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,0,,,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,base,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,1456.0,0.0,1456.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,1.0,,,,,,,,81|123|166|212|258|306|356|405|456|507|558|610|664|718|772|826|882|938|994|1050|1107|1166|1222|1281|1340|1398|1456|1516|1576|1636|1696|1756|1818|1878|1940|2001|2064|2126|2188|2250|2313|2376|2439|2504|2566|2631|2694|2758|2823|2889|2954|3018|3084|3148|3214|3280|3346|3412|3478|3544,0,,OK,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,,,18,,0.0,2.0,50,2.0,10.0,100,10.0,20.0,150,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special5,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,Skill_AttackRadiusLightning,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,0,,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,base,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,603.0,0.0,603.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,2.0,,,,,29|46|64|83|103|122|142|164|184|206|228|250|272|294|316|340|363|386|410|434|457|481|505|530|554|578|603|628|652|678|704|728|754|779|806|831|856|883|909|935|962|988|1014|1041|1067|1094|1120|1148|1174|1202|1229|1256|1283|1311|1338|1366|1394|1421|1449|1477,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.5,,,Maximum
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,special5,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,Skill_AttackRadiusLightning,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,0,,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,base,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,1.399999976158142,0.0,1.399999976158142,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,2.0,,,,,1|1|1|1.1|1.1|1.1|1.1|1.1|1.1|1.1|1.2|1.2|1.2|1.2|1.2|1.2|1.2|1.3|1.3|1.3|1.3|1.3|1.4|1.4|1.4|1.4|1.4|1.4|1.4|1.5|1.5|1.5|1.5|1.5|1.5|1.5|1.5|1.6|1.6|1.6|1.6|1.6|1.6|1.7|1.7|1.7|1.7|1.7|1.7|1.8|1.8|1.8|1.8|1.8|1.8|1.8|1.9|1.9|1.9|1.9,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.5,,,Maximum
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,initial,,records/skills/nonplayerskills/heroskills/archetypes/electrified_bonus_lightningdmgaura_buff.dbr,SkillBuff_Passive,records/skills/nonplayerskills/heroskills/archetypes/electrified_bonus_lightningdmgaura.dbr,1,buffSkillName,records/skills/nonplayerskills/heroskills/archetypes/electrified_bonus_lightningdmgaura.dbr,records/skills/nonplayerskills/heroskills/archetypes/electrified_bonus_lightningdmgaura_buff.dbr,base,Lightning,Offensive Lightning,direct,INHERITED-FROM-PARENT-RANK,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,169.0,,169.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,12.0,,,,,4|7|12|17|24|30|34|41|48|53|60|66|72|79|86|93|100|107|114|121|128|135|141|148|155|162|169|176|184|191|198|207|214|221|230|237|244|252|259|267|274|283|290|297|306|314|321|329|336|345|352|361|369|376|384|393|400|409|418|424,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,dying,,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,Skill_AttackProjectileAreaEffect,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,0,,,records/skills/nonplayerskills/aoe/aetherexplosion1.dbr,base,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,767.0,,767.0,EXACT,ABSENT,,,,,,,,,,,6.0,,,,,,26|44|65|80|101|122|143|167|191|218|245|269|302|329|359|389|422|449|488|518|554|587|623|656|692|728|767|809|845|884|926|965|1004|1046|1088|1130|1172|1214|1259|1304|1349|1394|1439|1484|1532|1580|1628|1676|1721|1769|1817|1871|1916|1970|2021|2072|2120|2171|2225|2276,,,OK,records/fx/skillsother/aoe/aetherexplosion_projectilefx01.dbr,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,Short
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,chain_initial,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,Skill_AttackRadiusLightning,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,0,,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,base,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,603.0,0.0,603.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,2.0,,,,,29|46|64|83|103|122|142|164|184|206|228|250|272|294|316|340|363|386|410|434|457|481|505|530|554|578|603|628|652|678|704|728|754|779|806|831|856|883|909|935|962|988|1014|1041|1067|1094|1120|1148|1174|1202|1229|1256|1283|1311|1338|1366|1394|1421|1449|1477,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.5,,,Maximum
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,chain_initial,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,Skill_AttackRadiusLightning,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,0,,,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,base,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,1.399999976158142,0.0,1.399999976158142,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,2.0,,,,,1|1|1|1.1|1.1|1.1|1.1|1.1|1.1|1.1|1.2|1.2|1.2|1.2|1.2|1.2|1.2|1.3|1.3|1.3|1.3|1.3|1.4|1.4|1.4|1.4|1.4|1.4|1.4|1.5|1.5|1.5|1.5|1.5|1.5|1.5|1.5|1.6|1.6|1.6|1.6|1.6|1.6|1.7|1.7|1.7|1.7|1.7|1.7|1.8|1.8|1.8|1.8|1.8|1.8|1.8|1.9|1.9|1.9|1.9,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.5,,,Maximum
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,slot,chain_next,,records/skills/nonplayerskills/heroskills/jaron_lightningbarrage.dbr,Skill_AttackProjectileRing,records/skills/nonplayerskills/heroskills/jaron_lightningbarrage.dbr,0,,,records/skills/nonplayerskills/heroskills/jaron_lightningbarrage.dbr,base,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,925.0,0.0,925.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,45|71|99|128|158|187|218|251|283|316|350|383|416|451|485|521|557|592|628|665|700|737|774|812|849|887|925|962|1000|1040|1079|1117|1156|1195|1235|1274|1313|1354|1394|1434|1474|1515|1555|1596|1636|1678|1718|1760|1801|1842|1885|1926|1968|2010|2052|2094|2137|2179|2222|2264,0,,OK,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,1.5,,12,,0.0,2.0,50,2.0,10.0,100,10.0,20.0,150,,,,,,,,,,,,,Maximum
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,tree,,2,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,Skill_Passive,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,0,,,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,base,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel*1,107.0,107,210,MEASURED,charLevel*1+5,112.0,112,856.0,1111.0,1111.0,EXACT,EXACT,,,,,0.0,False,False,15.0,,,,,,,,,38|42|47|52|55|60|65|71|77|83|89|96|101|108|116|123|130|136|144|152|158|166|176|178|189|196|205|213|222|231|239|250|258|267|277|286|296|306|312|320|331|340|350|360|370|378|389|397|406|416|425|435|445|453|462|470|479|488|496|507|...(150 more),46|51|59|63|68|73|81|88|96|105|111|121|128|137|147|155|165|175|183|192|201|211|224|229|243|251|264|272|286|297|308|322|333|344|357|368|382|393|402|413|427|439|454|465|478|490|503|515|525|538|551|563|575|585|600|611|620|633|644|658|...(150 more),,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,tree,,6,records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr,Skill_Passive,records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr,0,,,records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,143.0,172.0,172.0,EXACT,EXACT,,,,,0.0,False,False,0.0,,,,,,,,,9|13|15|18|22|24|28|32|35|39|43|47|52|55|60|80|84|90|97|102|107|113|119|125|131|137|143|150|156|163|169|175|183|189|196|203|209|217|223|232|238|246|253|260|268|275|283|290|298|306|314|321|329|337|344|353|360|370|377|386,11|15|18|22|24|28|32|36|40|44|48|53|57|62|88|94|101|107|116|120|128|135|142|149|156|164|172|179|187|195|202|210|218|226|234|243|251|260|268|278|286|295|304|312|322|331|340|349|358|368|377|387|397|407|415|426|435|445|456|467,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,tree,,6,records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr,Skill_Passive,records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr,0,,,records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,204.0,0.0,204.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,13|18|21|26|31|34|40|45|50|56|62|67|74|79|85|114|120|128|138|145|153|162|170|178|187|196|204|215|223|233|241|250|261|270|280|290|299|310|319|331|340|352|361|371|383|393|404|415|425|437|448|458|470|482|492|504|515|528|539|552,0,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,tree,,7,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,gdx1,Aether,Offensive Aether,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,312.0,345.0,345.0,EXACT,EXACT,,,,,0.0,False,False,0.0,,,,,,,,,15|22|29|36|43|50|58|67|74|82|90|98|106|115|124|178|190|202|214|226|238|250|263|274|287|300|312|325|337|350|364|376|389|401|415|428|441|454|468|481|494|508|521|535|548|562|575|589|603|616|630|644|658|671|686|700|714|727|742|756,18|25|32|40|49|57|65|74|83|92|101|110|118|128|138|198|211|224|238|250|264|277|291|304|319|332|345|360|374|387|401|416|429|444|458|473|488|502|516|531|546|561|575|590|604|619|634|650|664|680|695|709|725|741|756|771|786|802|817|832,,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,2.5,,,,0.0,2.0,50,,,,,,,,,,,,,,,,,,,Long
roster,,records/creatures/enemies/bounties/pm_bounty06.dbr,Stormtitan ~ Electrified,bounties,107,tree,,7,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,0,,,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr,gdx1,Fire,Offensive Fire,direct,TREE-LEVEL-EQUATION,charLevel/4+1,27.75,27,60,MEASURED,charLevel*1+5,112.0,29,426.0,,426.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,,,,,,22|31|40|50|60|70|80|91|102|113|124|136|146|158|170|245|260|277|293|309|326|342|359|376|393|410|426|444|461|478|496|513|530|548|566|584|602|620|637|656|674|692|710|728|746|765|783|802|820|839|858|876|895|914|933|952|970|990|1009|1028,,,OK,records/fx/skillsother/itemskills/aethermissile_fxprojectileburstfast_large.dbr,25.0,20.0,,2.5,,,,0.0,2.0,50,,,,,,,,,,,,,,,,,,,Long
