source,window,frame_path,t_sec,text,ocr_conf,text_class,is_hud,colour_class,rgb_r,rgb_g,rgb_b,r_over_g,g_minus_maxrb,bbox_x,bbox_y,bbox_w,bbox_h,px_x0,px_y0,px_x1,px_y1
census,,C0106.png,789.0,188106x8 82).89),0.3,other,0,cream_dealt,237.9,217.7,129.9,1.093,-20.2,0.45345,0.61713,0.11782,0.03705,870,373,1096,413
census,,C0106.png,789.0,66734 322019,0.3,other,0,red_taken,226.2,140.9,75.1,1.605,-85.2,0.47361,0.51947,0.13418,0.04634,909,468,1166,518
census,,C0106.png,789.0,X7,0.3,other,0,cream_dealt,252.4,242.1,195.7,1.043,-10.4,0.81686,0.89664,0.03052,0.04134,1568,66,1626,111
census,,C0106.png,789.0,299 (x1.37),0.3,crit,0,cream_dealt,231.2,213.2,186.4,1.085,-18.0,0.6439,0.29974,0.04506,0.01322,1236,741,1322,756
census,,C0106.png,789.0,RE,0.3,other,0,red_taken,168.9,105.5,78.8,1.601,-63.4,0.57558,0.0646,0.02326,0.02842,1105,979,1149,1010
census,,C0107.png,790.0,Gladiator,1.0,other,0,cream_dealt,219.7,211.1,186.8,1.041,-8.6,0.00579,0.97392,0.04511,0.01599,11,10,97,28
census,,C0107.png,790.0,9:50:36,1.0,other,0,cream_dealt,219.2,203.6,184.2,1.077,-15.6,0.00727,0.9354,0.04942,0.02067,13,47,108,69
census,,C0107.png,790.0,Aetberial Stormdrinker,1.0,other,0,cream_dealt,232.4,220.0,113.9,1.056,-12.4,0.42587,0.96641,0.14826,0.01809,817,16,1102,36
census,,C0107.png,790.0,Crucible of the Dead,1.0,other,0,neutral,212.4,209.1,189.6,1.016,-3.3,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0107.png,790.0,PM,1.0,other,0,cream_dealt,219.2,205.0,177.6,1.069,-14.2,0.0625,0.9354,0.0218,0.02067,119,47,161,69
census,,C0107.png,790.0,Corruption,1.0,other,0,neutral,237.8,236.5,237.9,1.005,-1.4,0.49273,0.90181,0.05378,0.0155,946,89,1049,106
census,,C0107.png,790.0,125,1.0,bare,1,cream_dealt,186.9,173.2,149.2,1.079,-13.7,0.71802,0.88889,0.02326,0.0155,1378,103,1423,120
census,,C0107.png,790.0,01:29,1.0,other,0,cream_dealt,188.7,182.6,161.6,1.033,-6.1,0.77616,0.88889,0.02035,0.01292,1490,106,1529,120
census,,C0107.png,790.0,157,1.0,bare,1,red_taken,190.0,83.0,40.4,2.289,-107.0,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
census,,C0107.png,790.0,"(137,955/457,975)",1.0,pair,0,neutral,236.1,236.5,238.6,0.998,-2.1,0.63081,0.77261,0.09012,0.01292,1211,231,1384,245
census,,C0107.png,790.0,32839 (x1.77),1.0,crit,0,neutral,218.0,214.5,151.4,1.016,-3.4,0.40407,0.71019,0.07413,0.0213,775,290,918,313
census,,C0107.png,790.0,"(245.701/419,839)",1.0,other,0,neutral,219.0,219.0,221.0,1.0,-2.1,0.53052,0.71576,0.09012,0.02067,1018,284,1191,306
census,,C0107.png,790.0,"(457,975/457,975)",1.0,pair,0,neutral,228.1,228.5,234.3,0.998,-5.8,0.59738,0.66925,0.09157,0.0155,1146,340,1322,357
census,,C0107.png,790.0,Objectives,1.0,other,0,cream_dealt,235.4,172.3,81.3,1.366,-63.0,0.87348,0.6815,0.05537,0.01944,1677,322,1783,343
census,,C0107.png,790.0,"(457,975/457,975)",1.0,pair,0,neutral,232.2,232.8,235.1,0.998,-2.3,0.31831,0.61757,0.09012,0.0155,611,396,784,413
census,,C0107.png,790.0,5570,1.0,bare,0,cream_dealt,195.1,184.9,187.3,1.056,-10.3,0.52762,0.52713,0.0189,0.0155,1013,493,1049,510
census,,C0107.png,790.0,6517,1.0,bare,0,neutral,189.4,188.3,190.8,1.006,-2.6,0.5436,0.48579,0.01599,0.01292,1043,541,1074,555
census,,C0107.png,790.0,24401 (x1.67),1.0,crit,0,cream_dealt,131.6,117.4,121.5,1.121,-14.2,0.55959,0.45995,0.04942,0.0132,1074,569,1169,583
census,,C0107.png,790.0,"(398,226/398,226)",1.0,pair,0,neutral,225.5,234.8,240.7,0.961,-6.0,0.28052,0.23773,0.08866,0.01809,538,803,708,823
census,,C0107.png,790.0,"(5,846/411,440)",1.0,pair,0,cream_dealt,234.5,226.5,225.6,1.036,-8.0,0.64971,0.22739,0.0843,0.0155,1247,817,1409,834
census,,C0107.png,790.0,"-1,37)",1.0,other,0,cream_dealt,229.6,213.6,192.2,1.075,-16.0,0.68605,0.10853,0.02326,0.0155,1317,946,1361,962
census,,C0107.png,790.0,19979/20005,1.0,pair,1,cream_dealt,236.6,226.3,220.9,1.046,-10.3,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0107.png,790.0,100,1.0,bare,1,cream_dealt,244.5,204.6,94.4,1.195,-39.8,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0107.png,790.0,1602/2576,1.0,pair,1,neutral,227.0,236.0,233.4,0.962,2.6,0.64816,0.05089,0.04525,0.01967,1244,1003,1331,1025
census,,C0107.png,790.0,O Eliminate all Enemies,0.5,other,0,neutral,219.8,219.2,218.1,1.003,-0.7,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0107.png,790.0,"(387.929/398,24236,323/226.525)",0.5,other,0,neutral,196.2,200.3,205.9,0.979,-5.6,0.30523,0.4522,0.16279,0.03101,586,558,898,591
census,,C0107.png,790.0,"(827,71702,069,299)",0.5,other,0,neutral,231.7,228.1,228.9,1.016,-3.6,0.52471,0.57364,0.10029,0.01809,1007,440,1200,460
census,,C0107.png,790.0,"(547,1930588,905)",0.5,other,0,cream_dealt,241.0,234.4,233.6,1.028,-6.6,0.67587,0.36693,0.09012,0.0155,1297,666,1470,683
census,,C0107.png,790.0,Retber,0.3,other,0,neutral,236.5,237.3,238.1,0.997,-0.8,0.45339,0.90115,0.03217,0.01682,870,88,932,106
census,,C0107.png,790.0,X7,0.3,other,0,cream_dealt,252.4,242.1,195.7,1.043,-10.4,0.81686,0.89664,0.03052,0.04134,1568,66,1626,111
census,,C0107.png,790.0,"(117.305/504,0349/147,590)",0.3,other,0,cream_dealt,219.0,211.4,222.3,1.036,-10.9,0.42733,0.74419,0.13953,0.03101,820,242,1088,276
census,,C0107.png,790.0,14050 (1.67),0.3,other,0,neutral,230.7,236.0,221.4,0.978,5.3,0.42006,0.69509,0.06395,0.01809,806,309,929,329
census,,C0107.png,790.0,"(225,6057949,007)",0.3,other,0,neutral,237.5,234.8,239.1,1.011,-4.3,0.4564,0.6124,0.09157,0.02326,876,393,1052,418
census,,C0107.png,790.0,1696530811789,0.3,other,0,cream_dealt,224.1,210.7,172.1,1.063,-13.4,0.52471,0.49871,0.06541,0.02584,1007,513,1133,541
census,,C0108.png,791.0,Gladiator,1.0,other,0,cream_dealt,217.5,212.1,191.8,1.026,-5.4,0.00578,0.97387,0.04367,0.01608,11,10,94,28
census,,C0108.png,791.0,9:50:37,1.0,other,0,cream_dealt,215.1,201.2,184.3,1.069,-14.0,0.00727,0.93282,0.04797,0.02326,13,47,106,72
census,,C0108.png,791.0,Corruption,1.0,other,0,neutral,231.4,229.9,229.8,1.006,-1.5,0.48547,0.90181,0.05959,0.0155,932,89,1046,106
census,,C0108.png,791.0,Crucible of the Dead,1.0,other,0,neutral,212.2,208.9,191.0,1.016,-3.3,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0108.png,791.0,125,1.0,bare,1,cream_dealt,183.3,173.3,149.6,1.058,-10.0,0.71802,0.88889,0.0189,0.01292,1378,106,1414,120
census,,C0108.png,791.0,01:28,1.0,other,0,cream_dealt,187.1,181.2,159.9,1.033,-5.9,0.77613,0.88871,0.02187,0.01327,1490,105,1532,120
census,,C0108.png,791.0,157,1.0,bare,1,red_taken,190.4,83.4,40.3,2.284,-107.1,0.82558,0.85013,0.01744,0.01809,1585,142,1618,161
census,,C0108.png,791.0,"(141,843/457,975)",1.0,pair,0,neutral,229.6,229.1,232.2,1.002,-3.0,0.59593,0.79845,0.09157,0.0155,1144,200,1320,217
census,,C0108.png,791.0,"(292,161/447,590)",1.0,pair,0,neutral,227.3,225.7,219.5,1.007,-1.5,0.4375,0.75711,0.09157,0.0155,839,245,1015,262
census,,C0108.png,791.0,"(166,174/226,525)",1.0,pair,0,neutral,228.6,224.2,221.9,1.02,-4.5,0.38517,0.55814,0.09157,0.0155,739,460,915,477
census,,C0108.png,791.0,23189,1.0,bare,0,neutral,200.3,200.1,200.5,1.001,-0.4,0.52762,0.5478,0.02616,0.0155,1013,471,1063,488
census,,C0108.png,791.0,Objectives,1.0,other,0,cream_dealt,236.6,174.2,84.8,1.358,-62.4,0.87351,0.68182,0.0553,0.0188,1677,323,1783,343
census,,C0108.png,791.0,"(398,226/398,226)",1.0,pair,0,neutral,223.7,228.8,233.1,0.978,-4.3,0.30378,0.50388,0.09012,0.01809,583,516,756,535
census,,C0108.png,791.0,"(532,8600588,905)",1.0,other,0,cream_dealt,236.2,230.6,221.6,1.024,-5.6,0.6657,0.42377,0.09157,0.01809,1278,602,1453,622
census,,C0108.png,791.0,"(379,878/398,226)",1.0,pair,0,neutral,238.6,240.3,243.4,0.993,-3.2,0.27907,0.29974,0.09012,0.01292,535,742,708,756
census,,C0108.png,791.0,19726/20005,1.0,pair,1,cream_dealt,235.7,224.5,220.7,1.05,-11.2,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0108.png,791.0,100,1.0,bare,1,cream_dealt,244.5,204.6,94.4,1.195,-39.8,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0108.png,791.0,1605/2576,1.0,pair,1,neutral,230.6,237.6,235.2,0.97,2.5,0.64822,0.05139,0.04513,0.01867,1244,1004,1331,1024
census,,C0108.png,791.0,20,1.0,bare,0,neutral,253.8,252.6,255.0,1.005,-2.4,0.43605,0.01292,0.01308,0.0155,837,1049,862,1066
census,,C0108.png,791.0,PM,0.5,other,0,cream_dealt,227.2,207.1,187.2,1.097,-20.1,0.06395,0.93798,0.02035,0.0155,122,50,161,66
census,,C0108.png,791.0,Aether,0.5,other,0,neutral,229.7,232.5,233.0,0.988,-0.5,0.45346,0.90161,0.03349,0.01591,870,89,934,106
census,,C0108.png,791.0,"(431,661/457,980180 (x1.79)",0.5,other,0,neutral,226.9,229.6,198.2,0.988,2.7,0.37936,0.64341,0.13953,0.02067,728,362,996,385
census,,C0108.png,791.0,"(185726/20,(303,736/2,069,299)",0.5,other,0,cream_dealt,231.3,223.9,212.9,1.033,-7.4,0.46221,0.62016,0.15843,0.02067,887,387,1191,410
census,,C0108.png,791.0,31021,0.5,bare,0,cream_dealt,199.8,168.4,195.2,1.187,-31.4,0.53634,0.5814,0.02616,0.01809,1029,432,1079,452
census,,C0108.png,791.0,O Eliminate all Enemies,0.5,other,0,neutral,221.2,220.5,220.0,1.003,-0.7,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0108.png,791.0,"84,797/414,837)",0.5,pair,0,cream_dealt,224.3,217.4,215.6,1.032,-6.9,0.39826,0.09819,0.08866,0.01809,764,954,934,973
census,,C0108.png,791.0,blugrua the Livina Dlaque,0.3,other,0,cream_dealt,174.3,153.5,175.2,1.135,-21.6,0.41279,0.96641,0.17442,0.0155,792,19,1127,36
census,,C0108.png,791.0,EDALIDAE,0.3,other,0,cream_dealt,188.5,169.3,143.7,1.114,-19.2,0.46076,0.94315,0.06105,0.02067,884,39,1001,61
census,,C0108.png,791.0,X7,0.3,other,0,cream_dealt,252.2,241.4,193.7,1.045,-10.8,0.81686,0.89664,0.03198,0.04134,1568,66,1629,111
census,,C0108.png,791.0,"(216,302/419,839)7-",0.3,other,0,neutral,226.8,227.0,229.4,0.999,-2.4,0.52471,0.77519,0.10756,0.0155,1007,226,1213,242
census,,C0108.png,791.0,"(457,975/4572975)",0.3,pair,0,cream_dealt,227.4,217.6,215.0,1.045,-9.8,0.59157,0.70284,0.09012,0.02067,1135,298,1308,320
census,,C0108.png,791.0,29438,0.3,bare,0,cream_dealt,223.2,172.6,186.8,1.293,-50.6,0.60901,0.65375,0.02471,0.01292,1169,359,1216,373
census,,C0108.png,791.0,96214,0.3,bare,0,cream_dealt,171.7,141.3,131.5,1.214,-30.3,0.58866,0.59432,0.02471,0.01809,1130,418,1177,438
census,,C0108.png,791.0,163g20.77),0.3,other,0,cream_dealt,218.7,194.7,158.1,1.123,-24.0,0.54633,0.55441,0.06577,0.03589,1048,442,1175,481
census,,C0108.png,791.0,21190504,0.3,bare,0,cream_dealt,155.1,116.0,119.9,1.337,-39.1,0.58285,0.49096,0.03052,0.01292,1119,535,1177,549
census,,C0109.png,792.0,Gladiator,1.0,other,0,neutral,214.7,211.0,193.0,1.017,-3.7,0.00574,0.97349,0.0452,0.01684,11,10,97,28
census,,C0109.png,792.0,9:50:38,1.0,other,0,cream_dealt,213.0,207.3,185.8,1.027,-5.7,0.00872,0.9354,0.04942,0.01809,16,50,111,69
census,,C0109.png,792.0,Crucible of the Dead,1.0,other,0,neutral,211.7,208.1,191.4,1.018,-3.7,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0109.png,792.0,PM,1.0,other,0,cream_dealt,219.1,204.3,178.3,1.072,-14.8,0.0625,0.9354,0.0218,0.01809,119,50,161,69
census,,C0109.png,792.0,125,1.0,bare,1,cream_dealt,185.3,179.0,152.5,1.035,-6.3,0.71948,0.88889,0.01453,0.01292,1381,106,1409,119
census,,C0109.png,792.0,01:31,1.0,other,0,cream_dealt,187.0,182.4,161.2,1.025,-4.6,0.77616,0.88889,0.0218,0.01292,1490,106,1532,119
census,,C0109.png,792.0,157,1.0,bare,1,red_taken,191.9,83.9,39.0,2.286,-108.0,0.82558,0.85013,0.01744,0.01809,1585,142,1618,161
census,,C0109.png,792.0,"(97,470/457,975)",1.0,pair,0,neutral,227.9,229.2,233.7,0.995,-4.5,0.50436,0.79845,0.08576,0.0155,968,200,1133,217
census,,C0109.png,792.0,"(26,017/447,590)",1.0,pair,0,neutral,232.0,234.2,234.3,0.991,-0.1,0.43169,0.7416,0.0843,0.0155,828,262,990,279
census,,C0109.png,792.0,"(373,111/457,975)",1.0,pair,0,neutral,215.7,217.5,219.1,0.991,-1.5,0.37791,0.68734,0.09157,0.0155,725,320,901,337
census,,C0109.png,792.0,1291,1.0,bare,0,cream_dealt,197.4,159.1,166.1,1.241,-38.3,0.5814,0.5814,0.01599,0.01292,1116,438,1146,452
census,,C0109.png,792.0,37054,1.0,bare,0,cream_dealt,211.7,198.3,208.9,1.067,-13.3,0.53924,0.56072,0.02907,0.0155,1035,457,1091,474
census,,C0109.png,792.0,"(197,056/419,839)",1.0,pair,0,cream_dealt,236.6,231.9,233.4,1.021,-4.8,0.55233,0.74419,0.09157,0.01292,1060,262,1236,276
census,,C0109.png,792.0,"(451,078/457,975)",1.0,pair,0,cream_dealt,235.4,229.0,225.0,1.028,-6.4,0.5814,0.71059,0.09157,0.0155,1116,295,1292,312
census,,C0109.png,792.0,Objectives,1.0,other,0,cream_dealt,239.5,172.0,81.8,1.392,-67.5,0.87352,0.68195,0.05528,0.01853,1677,323,1783,343
census,,C0109.png,792.0,"(296,910/398,226)",1.0,pair,0,neutral,232.9,235.5,239.9,0.989,-4.3,0.29215,0.50646,0.09157,0.0155,560,516,736,533
census,,C0109.png,792.0,26979,1.0,bare,0,neutral,194.3,190.5,180.4,1.02,-3.8,0.47965,0.43928,0.02326,0.01292,920,591,965,605
census,,C0109.png,792.0,"(521,096/588,905)",1.0,pair,0,neutral,243.7,241.5,238.9,1.009,-2.3,0.65552,0.42636,0.09012,0.01292,1258,605,1431,619
census,,C0109.png,792.0,(282.215/398.226),1.0,other,0,neutral,238.0,239.0,242.0,0.996,-3.0,0.26744,0.30233,0.09157,0.01292,513,739,689,753
census,,C0109.png,792.0,"295,511/414,837)",1.0,pair,0,neutral,219.9,218.8,217.3,1.005,-1.1,0.38808,0.10078,0.08721,0.01809,745,951,912,971
census,,C0109.png,792.0,20005/20005,1.0,pair,1,cream_dealt,236.9,226.0,221.3,1.048,-10.9,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0109.png,792.0,100,1.0,bare,1,cream_dealt,247.3,205.1,97.4,1.206,-42.2,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0109.png,792.0,1560/2576,1.0,pair,1,neutral,227.8,236.2,233.2,0.964,3.1,0.64824,0.05159,0.04508,0.01827,1244,1004,1331,1024
census,,C0109.png,792.0,19,1.0,bare,0,neutral,254.2,253.3,255.0,1.004,-1.7,0.43605,0.01292,0.01308,0.0155,837,1049,862,1066
census,,C0109.png,792.0,7,0.5,bare,0,cream_dealt,139.6,133.5,117.3,1.046,-6.1,0.44331,0.71835,0.01017,0.0155,851,287,870,304
census,,C0109.png,792.0,28122,0.5,bare,0,cream_dealt,209.8,184.1,202.1,1.14,-25.8,0.54215,0.59173,0.02471,0.02326,1040,415,1088,440
census,,C0109.png,792.0,21418 (x1.67),0.5,crit,0,cream_dealt,238.9,219.4,205.2,1.089,-19.5,0.53049,0.54745,0.04804,0.01622,1018,471,1110,488
census,,C0109.png,792.0,"(227,265/304,994)",0.5,pair,0,cream_dealt,226.1,221.1,215.7,1.023,-5.0,0.62209,0.68475,0.09593,0.01809,1194,320,1378,340
census,,C0109.png,792.0,O Eliminate all Enemies,0.5,other,0,neutral,220.1,220.5,219.6,0.998,0.5,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0109.png,792.0,X7,0.3,other,0,cream_dealt,252.9,242.3,197.3,1.044,-10.6,0.81686,0.89664,0.03052,0.04134,1568,66,1626,111
census,,C0109.png,792.0,*,0.3,other,0,cream_dealt,131.3,127.8,120.4,1.028,-3.6,0.51744,0.77519,0.00727,0.01809,993,223,1007,242
census,,C0109.png,792.0,(85.164809°C41.89),0.3,other,0,neutral,211.4,212.5,155.3,0.995,1.1,0.39826,0.63566,0.11047,0.03618,764,354,976,393
census,,C0109.png,792.0,"(14.340/2289526)/ 20 883,9 4 (x12),9)",0.3,other,0,cream_dealt,227.2,213.6,196.3,1.064,-13.6,0.41255,0.61483,0.19657,0.04288,792,369,1169,415
census,,C0109.png,792.0,10662,0.3,bare,0,cream_dealt,173.2,150.9,127.8,1.148,-22.3,0.5218,0.59948,0.01599,0.01292,1001,418,1032,432
census,,C0109.png,792.0,7349V142.,0.3,other,0,cream_dealt,196.2,188.2,180.3,1.042,-7.9,0.3939,0.57106,0.02907,0.01809,756,443,812,463
census,,C0110.png,793.0,Gladiator,1.0,other,0,cream_dealt,218.1,209.0,189.3,1.044,-9.1,0.00577,0.9712,0.04515,0.01883,11,10,97,31
census,,C0110.png,793.0,~ Electrified,1.0,other,0,cream_dealt,211.4,164.8,104.5,1.282,-46.5,0.4782,0.96641,0.08576,0.01809,918,16,1082,36
census,,C0110.png,793.0,Beastkin,1.0,other,0,neutral,229.0,229.5,231.2,0.998,-1.7,0.4782,0.90181,0.04215,0.0155,918,89,999,106
census,,C0110.png,793.0,Crucible of the Dead,1.0,other,0,neutral,212.2,208.4,191.3,1.018,-3.8,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0110.png,793.0,125,1.0,bare,1,cream_dealt,183.9,171.3,147.0,1.073,-12.6,0.71657,0.88889,0.02471,0.0155,1375,103,1423,120
census,,C0110.png,793.0,01:30,1.0,other,0,cream_dealt,190.6,185.8,166.3,1.026,-4.8,0.77616,0.88889,0.0218,0.01292,1490,106,1532,119
census,,C0110.png,793.0,157,1.0,bare,1,red_taken,191.1,83.7,39.3,2.283,-107.4,0.82558,0.85013,0.0189,0.01809,1585,142,1621,161
census,,C0110.png,793.0,"(360,000/457,975)",1.0,pair,0,neutral,232.4,234.3,236.8,0.992,-2.5,0.23983,0.83979,0.09012,0.0155,460,156,633,173
census,,C0110.png,793.0,"(114,218/419,839)",1.0,pair,0,neutral,238.4,234.9,235.7,1.015,-3.5,0.25436,0.74935,0.09012,0.01292,488,256,661,270
census,,C0110.png,793.0,"(194,656/304,994)",1.0,pair,0,cream_dealt,232.3,222.8,220.2,1.043,-9.5,0.48837,0.74419,0.09448,0.01809,937,256,1119,276
census,,C0110.png,793.0,13252,1.0,bare,0,cream_dealt,201.2,180.5,187.5,1.115,-20.8,0.43605,0.72351,0.02035,0.0155,837,281,876,298
census,,C0110.png,793.0,"(19,979/20,005)",1.0,pair,0,cream_dealt,236.9,229.4,224.1,1.033,-7.5,0.4593,0.60982,0.0814,0.0155,881,404,1038,421
census,,C0110.png,793.0,Objectives,1.0,other,0,cream_dealt,244.4,173.1,75.5,1.412,-71.3,0.87353,0.68202,0.05526,0.01838,1677,323,1783,343
census,,C0110.png,793.0,"(357,364/398,226)",1.0,pair,0,neutral,231.8,231.4,233.2,1.002,-1.9,0.13372,0.57364,0.09157,0.0155,256,443,432,460
census,,C0110.png,793.0,27907 (x1.89),1.0,crit,0,cream_dealt,240.9,230.7,189.3,1.044,-10.1,0.30378,0.58889,0.07267,0.0213,583,420,722,443
census,,C0110.png,793.0,12110 (x1.77),1.0,crit,0,cream_dealt,206.3,187.9,129.8,1.098,-18.4,0.24562,0.56312,0.064,0.02362,471,446,594,471
census,,C0110.png,793.0,"20782 (x1,77)",1.0,other,0,cream_dealt,213.0,203.1,134.1,1.049,-9.9,0.37355,0.55556,0.06395,0.02067,717,457,839,479
census,,C0110.png,793.0,"(482,168/588,905)",1.0,pair,0,cream_dealt,245.0,239.1,238.7,1.024,-5.8,0.49855,0.49096,0.09157,0.0155,957,533,1133,549
census,,C0110.png,793.0,"(282.265/398,226)",1.0,other,0,neutral,239.9,241.5,243.9,0.994,-2.4,0.10029,0.37209,0.09012,0.01292,192,664,365,678
census,,C0110.png,793.0,(295.562/414.837),1.0,other,0,neutral,240.2,240.0,242.3,1.001,-2.3,0.20494,0.17829,0.09012,0.01292,393,873,566,887
census,,C0110.png,793.0,19979/20005,1.0,pair,1,cream_dealt,237.4,226.7,221.9,1.047,-10.7,0.30233,0.05426,0.05378,0.0155,580,1004,683,1021
census,,C0110.png,793.0,100,1.0,bare,1,cream_dealt,247.3,205.1,97.4,1.206,-42.2,0.48983,0.05685,0.0189,0.0155,940,1001,976,1018
census,,C0110.png,793.0,1594/2576,1.0,pair,1,neutral,221.1,231.4,226.1,0.955,5.3,0.64807,0.05011,0.04542,0.02123,1244,1002,1331,1025
census,,C0110.png,793.0,18,1.0,bare,0,neutral,252.2,250.4,254.9,1.007,-4.4,0.43459,0.01034,0.01453,0.01809,834,1049,862,1068
census,,C0110.png,793.0,9:50:39 PM,0.5,other,0,cream_dealt,219.1,204.2,186.1,1.073,-14.8,0.00872,0.93796,0.07413,0.01852,16,46,159,66
census,,C0110.png,793.0,Gruug,0.5,other,0,cream_dealt,211.7,168.3,101.1,1.258,-43.4,0.43605,0.96382,0.0407,0.02067,837,16,915,39
census,,C0110.png,793.0,"(77,835/45(4925751/457,975)",0.5,other,0,cream_dealt,228.1,222.8,222.3,1.024,-5.3,0.40116,0.77003,0.14244,0.01809,770,228,1043,248
census,,C0110.png,793.0,"49857,581,79)",0.5,other,0,neutral,224.0,221.3,174.0,1.013,-2.8,0.51744,0.65891,0.06395,0.02842,993,337,1116,368
census,,C0110.png,793.0,27,0.5,bare,0,cream_dealt,163.3,134.1,101.4,1.217,-29.2,0.44477,0.61757,0.0189,0.02067,853,390,890,413
census,,C0110.png,793.0,O Eliminate all Enemies,0.5,other,0,neutral,222.9,220.1,215.9,1.013,-2.8,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0110.png,793.0,9469 (x1.99),0.5,crit,0,cream_dealt,238.3,233.5,197.7,1.021,-4.8,0.28634,0.5323,0.05378,0.01585,549,487,653,505
census,,C0110.png,793.0,20062,0.3,bare,0,cream_dealt,180.6,136.4,125.9,1.324,-44.2,0.45349,0.93282,0.09593,0.03618,870,33,1054,72
census,,C0110.png,793.0,X7,0.3,other,0,cream_dealt,253.5,243.9,201.5,1.039,-9.5,0.81831,0.89922,0.02907,0.03876,1571,66,1626,108
census,,C0110.png,793.0,7.,0.3,other,0,cream_dealt,120.8,116.6,108.8,1.036,-4.2,0.25291,0.81654,0.01308,0.01809,485,178,510,198
census,,C0110.png,793.0,417099 0i.89%,0.3,other,0,cream_dealt,251.4,220.7,190.9,1.139,-30.7,0.42587,0.68704,0.06686,0.02356,817,312,946,338
census,,C0110.png,793.0,20488 (x1(67),0.3,other,0,cream_dealt,232.1,149.9,97.0,1.549,-82.2,0.5013,0.68617,0.06427,0.03075,962,305,1085,338
census,,C0111.png,794.0,Gladiator,1.0,other,0,cream_dealt,216.8,211.6,188.7,1.024,-5.1,0.0058,0.974,0.04364,0.01582,11,10,94,28
census,,C0111.png,794.0,9:50:40,1.0,other,0,cream_dealt,221.1,205.6,184.7,1.075,-15.5,0.01014,0.93761,0.04659,0.01625,19,49,108,67
census,,C0111.png,794.0,Crucible of the Dead,1.0,other,0,neutral,211.9,208.7,192.1,1.015,-3.2,0.89244,0.9713,0.09738,0.01852,1713,10,1900,30
census,,C0111.png,794.0,PM,1.0,other,0,cream_dealt,220.6,205.8,187.9,1.072,-14.8,0.0625,0.9354,0.0218,0.01809,120,50,161,69
census,,C0111.png,794.0,125,1.0,bare,1,cream_dealt,184.1,177.7,151.5,1.036,-6.4,0.71802,0.88889,0.01599,0.01292,1378,106,1409,119
census,,C0111.png,794.0,01:33,1.0,other,0,cream_dealt,185.4,179.9,160.9,1.031,-5.5,0.77616,0.88889,0.0218,0.0155,1490,103,1532,119
census,,C0111.png,794.0,"(334,882/457,975)",1.0,pair,0,neutral,230.9,232.4,236.7,0.994,-4.3,0.15988,0.83463,0.09012,0.0155,306,161,480,178
census,,C0111.png,794.0,157,1.0,bare,1,red_taken,191.9,83.9,39.0,2.286,-108.0,0.82558,0.85013,0.01744,0.01809,1585,142,1618,161
census,,C0111.png,794.0,Objectives,1.0,other,0,cream_dealt,241.5,174.0,79.4,1.388,-67.5,0.87353,0.682,0.05527,0.01842,1677,323,1783,343
census,,C0111.png,794.0,O Eliminate all Enemies,1.0,other,0,neutral,222.4,223.5,221.5,0.995,1.1,0.87936,0.66111,0.08576,0.01589,1688,348,1853,366
census,,C0111.png,794.0,"(41,366/419,839)",1.0,pair,0,cream_dealt,238.1,231.4,233.4,1.029,-6.7,0.36192,0.64858,0.0843,0.0155,694,362,856,379
census,,C0111.png,794.0,"(333,483/398,226)",1.0,pair,0,neutral,231.6,234.7,238.9,0.987,-4.2,0.06541,0.54005,0.08866,0.0155,125,479,295,496
census,,C0111.png,794.0,"31187 (x1,89)",1.0,other,0,cream_dealt,250.4,228.9,195.4,1.094,-21.5,0.3532,0.51389,0.07849,0.02358,678,499,828,524
census,,C0111.png,794.0,15994,1.0,bare,0,cream_dealt,214.6,196.4,196.4,1.093,-18.3,0.40988,0.48579,0.0218,0.01292,786,541,828,555
census,,C0111.png,794.0,15994,1.0,bare,0,cream_dealt,199.4,179.7,178.1,1.11,-19.8,0.38808,0.44961,0.0218,0.01292,745,580,786,594
census,,C0111.png,794.0,"051/588,905)",1.0,pair,0,neutral,245.2,242.9,239.0,1.009,-2.2,0.46366,0.45995,0.06395,0.01292,890,569,1013,583
census,,C0111.png,794.0,26543 (x1.77),1.0,crit,0,cream_dealt,174.8,165.2,104.4,1.058,-9.6,0.24564,0.41085,0.06977,0.02067,471,613,605,636
census,,C0111.png,794.0,"(266,598/398,226)",1.0,pair,0,neutral,232.8,236.5,237.5,0.984,-1.0,0.06541,0.40052,0.09012,0.0155,125,630,298,647
