record,slot,skill,skill_class,chance_pct,delay_s,timeout_s,range_band,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,instant_cast,allows_warmup,warmup_effect,wave_time_s,wave_distance,camera_shake_dur_s,time_between_attacks_ms,target_interval_s,distance_profile,anim_binding_grade,special_anim_ref,fallback_anm,fallback_anm_dur_s,special_anm,special_anm_frames,special_anm_dur_s,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,anm_frames,anm_dur_s,hit_frames,n_hits,windup_s,windup_frac,recovery_s,intra_clip_hit_gap_s,allow_interrupt_frame,root_lock_s,root_lock_frac,root_lock_grade,swipe_on_frames,swipe_off_frames,active_window_s,ps_window_s,fx_first_frame,fx_first_onset_s,fx_entities,n_events
records/creatures/enemies/boss&quest/ghost_maninneed_01.dbr,special3,records/skills/nonplayerskills/bossskills/wraithofsorrows_vitalitynova.dbr,Skill_AttackProjectileRing,100.0,8.0,2.0,MediumRange,,,,,,,,,,,,Moderate,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/spectralbolt_fxprojectile.dbr,18.0,15.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_maninneed_01.dbr,special4,records/skills/nonplayerskills/heroskills/rimefire.dbr,Skill_AttackProjectileAreaEffect,100.0,8.0,3.0,AnyRange,,,,,,,,,,,,Short,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/aoe/flamering_blue_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_oligarch_01.dbr,basic,records/skills/nonplayerskills/attackmelee/ghost_cadence.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,10.0,,,,,,0.10000000149011612,,,Short,DIRECT-REF,Cadence,,,hero01_sword2h_skill_cadence_a01.anm,25,0.8333,,,,,25,0.8333,12,1,0.4,0.48,0.4333,,17,0.5667,0.68,MEASURED-ALLOWINTERRUPT,12,16,0.1333,,,,,5
records/creatures/enemies/boss&quest/ghost_oligarch_01.dbr,special1,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,Skill_AttackRadiusLightning,100.0,9.0,5.0,LongRange,,,,,,,,,0.5,,,Maximum,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_oligarch_01.dbr,special2,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,Skill_AttackProjectileRing,100.0,7.0,4.0,MediumRange,1.0,,,,,,,,,,,Long,DIRECT-REF,Nova,,,hero01_unarmed_spell_nova_a01.anm,19,0.6333,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,19,0.6333,11,1,0.3667,0.5789,0.2667,,15,0.5,0.7895,MEASURED-ALLOWINTERRUPT,8,,,,,,,4
records/creatures/enemies/boss&quest/ghost_oligarch_01.dbr,special3,records/skills/nonplayerskills/attackmelee/ghost_bladearc.dbr,Skill_AttackWeapon,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,29,0.9667,14,1,0.4667,0.4828,0.5,,18,0.6,0.6207,MEASURED-ALLOWINTERRUPT,12,18,0.2,0.1667,14,0.4667,CleanSweep1_FX01.dbr,7
records/creatures/enemies/boss&quest/ghost_oligarch_01.dbr,special4,records/skills/nonplayerskills/heroskills/jaron_lightningfield.dbr,Skill_BuffAttackRadiusDuration,100.0,5.0,1.0,AnyRange,,5.0,,,,,,,,,,Short,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_oligarch_02.dbr,special1,records/skills/nonplayerskills/bossskills/oligarch_ringofflame.dbr,Skill_BuffAttackRadiusDuration,100.0,10.0,2.0,ShortRange,12.0,5.0,,,,,,,,,,Short,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_oligarch_02.dbr,special2,records/skills/nonplayerskills/bossskills/oligarch_firestorm.dbr,Skill_AttackProjectileDrop,100.0,7.0,4.0,MediumRange,,,,,,,,,,,,Maximum,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/firestorm_ghostly_projectilefx01.dbr,8.0,24.0,45.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_oligarch_02.dbr,special3,records/skills/nonplayerskills/attackmelee/ghost_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,7.0,3.0,LongRange,,,,,True,,,,,,,Moderate,DIRECT-REF,ShadowStrike,,,hero01_sword2h_skill_jumpattack02.anm,21,0.7,,,,,21,0.7,8,1,0.2667,0.381,0.4333,,14,0.4667,0.6667,MEASURED-ALLOWINTERRUPT,5,8,0.1,,,,,6
records/creatures/enemies/boss&quest/ghost_oligarch_03.dbr,special1,records/skills/nonplayerskills/bossskills/oligarch_phantomblade.dbr,Skill_AttackProjectileBurst,100.0,6.0,0.0,LongRange,,,,,,,,,,,,Long,DIRECT-REF,knifethrow,,,heroine01_sword1h_skill_knifethrow01.anm,19,0.6333,records/fx/skillsother/projectile/ghostdagger_projectile_fx01.dbr,30.0,18.0,,19,0.6333,10,1,0.3333,0.5263,0.3,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,9,14,0.1667,,,,,6
records/creatures/enemies/boss&quest/ghost_oligarch_03.dbr,special2,records/skills/nonplayerskills/heroskills/igrixx_frigidring.dbr,Skill_AttackProjectileRing,80.0,8.0,4.0,ShortRange,,,,,,,,,,,,Long,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/icebolt_nova_fxprojectile.dbr,14.0,12.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_oligarch_03.dbr,special3,records/skills/nonplayerskills/heroskills/chillbane_freezewave.dbr,Skill_AttackWave,100.0,8.0,1.0,MediumRange,,,,,,,1.7999999523162842,20.0,1.0,,,Long,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_oligarch_03.dbr,special4,records/skills/nonplayerskills/heroskills/aldanar_vitalitynova.dbr,Skill_AttackProjectileRing,100.0,5.0,3.0,ShortRange,,,,,,,,,,,,Moderate,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/spectralbolt_fxprojectile.dbr,18.0,15.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,special1,records/skills/nonplayerskills/bossskills/alkamos_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,6.0,2.0,MediumRange,,,,,True,,,,,,,Moderate,DIRECT-REF,ShadowStrikeSunder,,,hero01_sword2h_skill_jumpattack02_sunder.anm,21,0.7,,,,,21,0.7,8,1,0.2667,0.381,0.4333,,14,0.4667,0.6667,MEASURED-ALLOWINTERRUPT,5,8,0.1,,1,0.0333,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,8
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,special2,records/skills/nonplayerskills/bossskills/alkamos_bladearc.dbr,Skill_AttackWeapon,100.0,5.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,29,0.9667,14,1,0.4667,0.4828,0.5,,18,0.6,0.6207,MEASURED-ALLOWINTERRUPT,12,18,0.2,0.1667,14,0.4667,CleanSweep1_FX01.dbr,7
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,special3,records/skills/nonplayerskills/bossskills/alkamos_ghostlytendril.dbr,Skill_AttackSpellChaos,100.0,7.0,4.0,LongRange,,,,,,,,,,,,Maximum,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghost_stepsoftorment_02.dbr,special1,records/skills/nonplayerskills/bossskills/alkamos_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,5.5,2.0,MediumRange,,,,,True,,,,,,,Moderate,DIRECT-REF,ShadowStrikeSunder,,,hero01_sword2h_skill_jumpattack02_sunder.anm,21,0.7,,,,,21,0.7,8,1,0.2667,0.381,0.4333,,14,0.4667,0.6667,MEASURED-ALLOWINTERRUPT,5,8,0.1,,1,0.0333,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,8
records/creatures/enemies/boss&quest/ghost_stepsoftorment_02.dbr,special2,records/skills/nonplayerskills/bossskills/alkamos_bladearc.dbr,Skill_AttackWeapon,100.0,4.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,AttackSweep,,,hero01_sword1h_skill_arcattack01.anm,29,0.9667,,,,,29,0.9667,14,1,0.4667,0.4828,0.5,,18,0.6,0.6207,MEASURED-ALLOWINTERRUPT,12,18,0.2,0.1667,14,0.4667,CleanSweep1_FX01.dbr,7
records/creatures/enemies/boss&quest/ghost_stepsoftorment_02.dbr,special3,records/skills/nonplayerskills/bossskills/alkamos_ghostlytendril.dbr,Skill_AttackSpellChaos,100.0,6.0,4.0,LongRange,,,,,,,,,,,,Maximum,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,special1,records/skills/nonplayerskillsgdx1/bossskills/naxen_aethercrush.dbr,Skill_AttackWeapon,100.0,3.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,CrushAether,,,crabmonstrosity_attack_d01_aether.anm,21,0.7,,,,,21,0.7,12|13,2,0.4,0.5714,0.2667,0.0333,,0.7,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|9,,,,1,0.0333,Aether_cast_FX.dbr,6
records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,special2,records/skills/nonplayerskillsgdx1/bossskills/naxen_aetherfire.dbr,Skill_AttackProjectileAreaEffect,100.0,5.0,1.0,AnyRange,,6.0,,,,,,,,,,Short,NO-REF,,crabmonstrosity_attack_c01.anm,0.9,,,,records/fx/skillsother/aoe/aetherring_projectilefx01.dbr,,3.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,special3,records/skills/nonplayerskillsgdx1/bossskills/naxen_orbitingaether.dbr,Skill_AttackProjectileOrbiting,100.0,9.0,5.0,AnyRange,,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Nova,crabmonstrosity_attack_c01.anm,0.9,,,,records/fx/skillsother/orbital/anasteria_flamespiral_projectileorbitalfx01.dbr,0.0,15.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/ghostcrab_mineboss_01.dbr,special4,records/skills/nonplayerskillsgdx1/bossskills/naxen_waterbreath.dbr,Skill_AttackWave,100.0,7.0,4.0,ShortRange,,,,,,,0.5,3.5,,,,Melee,DIRECT-REF,BreathIce,,,crabmonstrosity_breathice_b01.anm,50,1.6667,,,,,50,1.6667,14|20|26|33,4,0.4667,0.28,0.5667,0.2111,,1.6667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,12,0.4,FrostBreathFX.dbr,7
records/creatures/enemies/boss&quest/golemrock_miniboss_cave.dbr,special1,records/skills/nonplayerskills/bossskills/golem_groundbreaker.dbr,Skill_AttackRadius,100.0,15.0,15.0,ShortRange,,,,,,,,,,,,Short,DIRECT-REF,Sunder,,,golemrock_attackspecial_a01_sunder.anm,121,4.0333,,,,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,14,0.4667,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,7
records/creatures/enemies/boss&quest/golemrock_miniboss_cave.dbr,special2,records/skills/nonplayerskills/bossskills/golem_rocksmash.dbr,Skill_AttackWeapon,100.0,15.0,6.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,golemrock_melee02.anm,79,2.6333,,,,,79,2.6333,36,1,1.2,0.4557,1.4333,,,2.6333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),31,,,,12,0.4,GolemRock_RockSmash_Trail_FX01.dbr,3
records/creatures/enemies/boss&quest/golemrock_miniboss_cave.dbr,special3,records/skills/nonplayerskills/attackrain/golem_avalanche.dbr,Skill_BuffAttackRadiusDrop,100.0,9.0,5.0,LongRange,,10.0,,,,,,,,,2.5,Moderate,NO-REF,,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,records/fx/skillsother/projectile/avalanche_dropprojectilefx01.dbr,12.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/golemrock_miniboss_cave.dbr,special4,records/skills/nonplayerskills/bossskills/golem_groundbreaker.dbr,Skill_AttackRadius,50.0,10.0,10.0,MediumRange,,,,,,,,,,,,Short,DIRECT-REF,Sunder,,,golemrock_attackspecial_a01_sunder.anm,121,4.0333,,,,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,14,0.4667,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,7
records/creatures/enemies/boss&quest/golemrock_miniboss_cave.dbr,special5,records/skills/nonplayerskills/bossskills/golem_petrifyingrock.dbr,Skill_AttackProjectile,80.0,6.0,2.0,LongRange,,,,,,,,,,,,Long,NO-REF,,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,records/fx/skillsother/projectile/rockthrow_projectilefx01.dbr,15.0,22.0,25.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/golemrock_miniboss_cave.dbr,dying,records/skills/nonplayerskills/bossskills/golem_finalegroundbreaker.dbr,Skill_AttackRadius,,,,,,,,,,,,,,,,Moderate,DIRECT-REF,Overhead,,,golemrock_attackspecial_a01.anm,121,4.0333,,,,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,14,0.4667,GolemRock_RockSmash_Trail_FX01.dbr,6
records/creatures/enemies/boss&quest/golemrock_miniboss_cave_02.dbr,special1,records/skills/nonplayerskills/bossskills/golem_groundbreaker.dbr,Skill_AttackRadius,100.0,10.0,3.0,ShortRange,,,,,,,,,,,,Short,DIRECT-REF,Sunder,,,golemrock_attackspecial_a01_sunder.anm,121,4.0333,,,,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,14,0.4667,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,7
records/creatures/enemies/boss&quest/golemrock_miniboss_cave_02.dbr,special2,records/skills/nonplayerskills/bossskills/golem_rocksmash.dbr,Skill_AttackWeapon,100.0,8.0,6.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,golemrock_melee02.anm,79,2.6333,,,,,79,2.6333,36,1,1.2,0.4557,1.4333,,,2.6333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),31,,,,12,0.4,GolemRock_RockSmash_Trail_FX01.dbr,3
records/creatures/enemies/boss&quest/golemrock_miniboss_cave_02.dbr,special3,records/skills/nonplayerskills/attackrain/golem_avalanche.dbr,Skill_BuffAttackRadiusDrop,100.0,9.0,3.0,LongRange,,10.0,,,,,,,,,2.5,Moderate,NO-REF,,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,records/fx/skillsother/projectile/avalanche_dropprojectilefx01.dbr,12.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/golemrock_miniboss_cave_02.dbr,special4,records/skills/nonplayerskills/bossskills/golem_earthring.dbr,Skill_AttackProjectileRing,100.0,9.0,0.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,Overhead,,,golemrock_attackspecial_a01.anm,121,4.0333,records/fx/skillsdevotion/boar_trample_projectilefx01.dbr,12.0,18.0,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,14,0.4667,GolemRock_RockSmash_Trail_FX01.dbr,6
records/creatures/enemies/boss&quest/golemrock_miniboss_cave_02.dbr,special5,records/skills/nonplayerskills/bossskills/golem_petrifyingrock.dbr,Skill_AttackProjectile,100.0,6.0,2.0,LongRange,,,,,,,,,,,,Long,NO-REF,,fleshhulk_unarmed_attack_a01.anm,2.1667,,,,records/fx/skillsother/projectile/rockthrow_projectilefx01.dbr,15.0,22.0,25.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/golemrock_miniboss_cave_02.dbr,dying,records/skills/nonplayerskills/bossskills/golem_finalegroundbreaker.dbr,Skill_AttackRadius,,,,,,,,,,,,,,,,Moderate,DIRECT-REF,Overhead,,,golemrock_attackspecial_a01.anm,121,4.0333,,,,,121,4.0333,56,1,1.8667,0.4628,2.1667,,,4.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),44,,,,14,0.4667,GolemRock_RockSmash_Trail_FX01.dbr,6
records/creatures/enemies/boss&quest/grundleplith.dbr,special1,records/skills/nonplayerskills/bossskills/bonerat_devour.dbr,Skill_AttackWeapon,100.0,4.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,TripleBite,,,bonerat01a_attackspecial_bite3x_a01.anm,61,2.0333,,,,,61,2.0333,10|23|35,3,0.3333,0.1639,0.8667,0.4167,,2.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),5|19|30,,,,,,,7
records/creatures/enemies/boss&quest/grundleplith.dbr,special2,records/skills/nonplayerskills/bossskills/bonerat_groundspines.dbr,Skill_AttackProjectileFan,100.0,5.0,2.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,bonerat01a_alert_a01.anm,1.7,,,,records/fx/skillsother/projectile/spines_poisonground_projectilefx01.dbr,11.0,13.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/grundleplith.dbr,special3,records/skills/nonplayerskills/bossskills/bonerat_poisonspit.dbr,Skill_AttackProjectileBurst,100.0,3.0,1.0,LongRange,,,,,,,,,,,,Long,NO-REF,,bonerat01a_alert_a01.anm,1.7,,,,records/fx/skillsother/projectile/groble_poisonorb_large_projectilefx01.dbr,15.0,24.0,25.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,basic,records/skills/nonplayerskillsgdx1/bossskills/terrnox_chillingstrikes.dbr,Skill_WeaponPool_ChargedLinear,,,,,0.0,,2.5,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,special1,records/skills/nonplayerskillsgdx1/bossskills/terrnox_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,7.0,3.0,LongRange,,,,,True,,,,,,,Long,DIRECT-REF,ShadowStrike,,,hero01_sword2h_skill_jumpattack02.anm,21,0.7,,,,,21,0.7,8,1,0.2667,0.381,0.4333,,14,0.4667,0.6667,MEASURED-ALLOWINTERRUPT,5,8,0.1,,,,,6
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,special2,records/skills/nonplayerskillsgdx1/bossskills/terrnox_aetherspikes.dbr,Skill_AttackProjectileBurst,100.0,7.0,1.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,LoxmereSpikes,,,hero01_sworddw_spellloxmerespikes_01.anm,19,0.6333,records/fx/skillsother/projectile/wardenspike1_projectile_fx01.dbr,20.0,24.0,,19,0.6333,10,1,0.3333,0.5263,0.3,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,1,0.0333,Aether_cast_FX.dbr,7
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,special3,records/skills/nonplayerskillsgdx1/bossskills/terrnox_inverseicespikenova.dbr,Skill_AttackProjectileRing,100.0,11.0,5.0,ShortRange,,,,,,,,,,,,Long,DIRECT-REF,Nova,,,hero01_unarmed_spell_nova_a01.anm,19,0.6333,records/fx/skillsothergdx1/projectileboss/terrnox_inverseicespikes_fxprojectile.dbr,7.0,40.0,,19,0.6333,11,1,0.3667,0.5789,0.2667,,15,0.5,0.7895,MEASURED-ALLOWINTERRUPT,8,,,,,,,4
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,special4,records/skills/nonplayerskillsgdx1/bossskills/terrnox_comet.dbr,Skill_AttackProjectileDrop,100.0,10.0,8.0,AnyRange,,,,,,,,,1.0,,,Maximum,DIRECT-REF,DoomboltSunder,,,hero01_sword1h_spell_doombolt_sunder.anm,19,0.6333,records/fx/skillsother/itemskills/comet_projectilefx01.dbr,26.0,24.0,0.0,19,0.6333,11,1,0.3667,0.5789,0.2667,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,4,,,,2,0.0667,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,8
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,basic,records/skills/nonplayerskillsgdx1/bossskills/terrnox_chillingstrikes.dbr,Skill_WeaponPool_ChargedLinear,,,,,0.0,,2.5,,,,,,,,,Melee,NO-REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,special1,records/skills/nonplayerskillsgdx1/bossskills/terrnox_shadowstrike.dbr,Skill_AttackWeaponBlink,100.0,6.0,3.0,LongRange,,,,,True,,,,,,,Long,DIRECT-REF,ShadowStrike,,,hero01_sword2h_skill_jumpattack02.anm,21,0.7,,,,,21,0.7,8,1,0.2667,0.381,0.4333,,14,0.4667,0.6667,MEASURED-ALLOWINTERRUPT,5,8,0.1,,,,,6
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,special2,records/skills/nonplayerskillsgdx1/bossskills/terrnox_aetherspikes.dbr,Skill_AttackProjectileBurst,100.0,7.0,1.0,MediumRange,,,,,,,,,,,,Long,DIRECT-REF,LoxmereSpikes,,,hero01_sworddw_spellloxmerespikes_01.anm,19,0.6333,records/fx/skillsother/projectile/wardenspike1_projectile_fx01.dbr,20.0,24.0,,19,0.6333,10,1,0.3333,0.5263,0.3,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,7,,,,1,0.0333,Aether_cast_FX.dbr,7
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,special3,records/skills/nonplayerskillsgdx1/bossskills/terrnox_inverseicespikenova.dbr,Skill_AttackProjectileRing,100.0,9.0,5.0,ShortRange,,,,,,,,,,,,Long,DIRECT-REF,Nova,,,hero01_unarmed_spell_nova_a01.anm,19,0.6333,records/fx/skillsothergdx1/projectileboss/terrnox_inverseicespikes_fxprojectile.dbr,7.0,40.0,,19,0.6333,11,1,0.3667,0.5789,0.2667,,15,0.5,0.7895,MEASURED-ALLOWINTERRUPT,8,,,,,,,4
records/creatures/enemies/boss&quest/humanascendant_terrnoxb.dbr,special4,records/skills/nonplayerskillsgdx1/bossskills/terrnox_comet.dbr,Skill_AttackProjectileDrop,100.0,8.0,8.0,AnyRange,,,,,,,,,1.0,,,Maximum,DIRECT-REF,DoomboltSunder,,,hero01_sword1h_spell_doombolt_sunder.anm,19,0.6333,records/fx/skillsother/itemskills/comet_projectilefx01.dbr,26.0,24.0,0.0,19,0.6333,11,1,0.3667,0.5789,0.2667,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,4,,,,2,0.0667,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,8
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,basic,records/skills/nonplayerskillsgdx1/bossskills/valaxteria_fireballburst.dbr,Skill_AttackProjectileFan,,,,,,,,,,,,,,,,Maximum,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/groble_fireball_projectile_hugeburstfx01.dbr,15.0,22.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,special1,records/skills/nonplayerskillsgdx1/bossskills/valaxteria_firebreath.dbr,Skill_AttackWave,100.0,7.0,2.0,ShortRange,,,,,,,0.33000001311302185,13.0,,,,Short,DIRECT-REF,BreathFire,,,heroine01_sworddw_skill_flamebreath_a01.anm,41,1.3667,,,,,41,1.3667,21,1,0.7,0.5122,0.6667,,30,1.0,0.7317,MEASURED-ALLOWINTERRUPT,9,,,0.4,19,0.6333,FireBreathFX01.dbr,7
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,special2,records/skills/nonplayerskillsgdx1/bossskills/valaxteria_meteor.dbr,Skill_AttackProjectileDrop,100.0,10.0,5.0,AnyRange,,,,,,,,,1.0,,,Maximum,DIRECT-REF,DoomboltSunder,,,heroine01_sword1h_spell_doombolt_sunder.anm,19,0.6333,records/fx/skillsother/projectile/meteoraldritch_projectilefx01.dbr,18.0,24.0,0.0,19,0.6333,11,1,0.3667,0.5789,0.2667,,14,0.4667,0.7368,MEASURED-ALLOWINTERRUPT,4,,,,2,0.0667,Sunder_cast_FX.dbr|Sunder_overheadcast_FX.dbr,8
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,special3,records/skills/nonplayerskillsgdx1/bossskills/valaxteria_firestorm.dbr,Skill_BuffAttackRadiusDrop,100.0,10.0,8.0,AnyRange,,,,,,,,,,,2.0,Moderate,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/firestormmagma_projectilefx01.dbr,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,special4,records/skills/nonplayerskills/bossskills/nemesis/valdaran_teleportself.dbr,Skill_AttackSpellTeleportSelf,100.0,9.0,5.0,LongRange,,,,,,,,,,,,Maximum,REF-UNSATISFIED-BY-TABLE,Teleport,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_valaxteria.dbr,initial,records/skills/nonplayerskills/buff/humanpossessed_sphereofprotection1.dbr,Skill_BuffSelfDuration,,,,,32.0,12.0,,True,,,,,,,,Moderate,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_valaxteriab.dbr,basic,records/skills/nonplayerskillsgdx1/bossskills/valaxteria_fireballburst.dbr,Skill_AttackProjectileFan,,,,,,,,,,,,,,,,Maximum,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/groble_fireball_projectile_hugeburstfx01.dbr,15.0,22.0,,,,,,,,,,,,,,,,,,,,,
records/creatures/enemies/boss&quest/humanascendant_valaxteriab.dbr,special1,records/skills/nonplayerskillsgdx1/bossskills/valaxteria_firebreath.dbr,Skill_AttackWave,100.0,5.0,2.0,ShortRange,,,,,,,0.33000001311302185,13.0,,,,Short,DIRECT-REF,BreathFire,,,heroine01_sworddw_skill_flamebreath_a01.anm,41,1.3667,,,,,41,1.3667,21,1,0.7,0.5122,0.6667,,30,1.0,0.7317,MEASURED-ALLOWINTERRUPT,9,,,0.4,19,0.6333,FireBreathFX01.dbr,7
