record,status,arz_owners,anim_table,controller,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,min_rotation_speed,max_rotation_speed,num_attack_slots,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,ctrl_max_swing_pause,ctrl_reposition_chance,ctrl_dodge_chance,ctrl_dodge_delay,ctrl_pursuit_time_ms,ctrl_view_distance,ctrl_inner_view_distance,ctrl_flee_behavior,ctrl_enemy_too_close,basic_anm_frames,basic_anm_dur_s,basic_hit_frames,basic_n_hits,basic_windup_s,basic_windup_frac,basic_recovery_s,basic_intra_clip_hit_gap_s,basic_allow_interrupt_frame,basic_root_lock_s,basic_root_lock_frac,basic_root_lock_grade,basic_swipe_on_frames,basic_swipe_off_frames,basic_active_window_s,basic_ps_window_s,basic_fx_first_frame,basic_fx_first_onset_s,basic_fx_entities,basic_n_events
records/creatures/enemies/chthonianfiend_c01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonianvoidfiend.dbr,records/controllers/enemy/controller_zombiemutanta01.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,1.149999976158142,20.0,4.0,8.0,4,5000,250.0,voidfiend_attack_01.anm|voidfiend_attack_02.anm,100.0|100.0,1.0|1.0,1.4333|1.4333,1.4333,1.4333,,1.100000023841858,0,0,0,10000,80.0,12.0,NeverFlee,0.0,43,1.4333,15,1,0.5,0.3488,0.9333,,,1.4333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
records/creatures/enemies/chthonianfiend_c01_summon.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonianvoidfiend.dbr,records/controllers/enemy/controller_zombiemutanta01.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.800000011920929,1.149999976158142,20.0,4.0,8.0,4,5000,250.0,voidfiend_attack_01.anm|voidfiend_attack_02.anm,100.0|100.0,1.0|1.0,1.4333|1.4333,1.4333,1.4333,,1.100000023841858,0,0,0,10000,80.0,12.0,NeverFlee,0.0,43,1.4333,15,1,0.5,0.3488,0.9333,,,1.4333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),12,,,,,,,2
records/creatures/enemies/chthonianleech_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_leech.dbr,records/controllers/enemy/controller_chthonicleech_melee.dbr,Common,1.2000000476837158,CharacterAttackSpeedAverage,1.1200000047683716,1.0,1.100000023841858,0.0,4.0,8.0,4,5000,250.0,leech_attack_a01.anm|leech_attack_b01.anm,100.0|100.0,1.25|1.25,0.8267|0.6933,0.76,0.6333,,0.4000000059604645,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,31,1.0333,13,1,0.4333,0.4194,0.6,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/chthonianleech_a01_summon.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_leech.dbr,records/controllers/enemy/controller_chthonicleech_melee.dbr,Common,1.2000000476837158,CharacterAttackSpeedAverage,1.1200000047683716,1.0,1.100000023841858,0.0,4.0,8.0,4,5000,250.0,leech_attack_a01.anm|leech_attack_b01.anm,100.0|100.0,1.25|1.25,0.8267|0.6933,0.76,0.6333,,0.4000000059604645,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,31,1.0333,13,1,0.4333,0.4194,0.6,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/chthonianleech_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_leech.dbr,records/controllers/enemy/controller_chthonicleech_ranged.dbr,Champion,1.2000000476837158,CharacterAttackSpeedAverage,1.1200000047683716,1.0,1.100000023841858,0.0,4.0,8.0,4,5000,250.0,leech_attack_a01.anm|leech_attack_b01.anm,100.0|100.0,1.25|1.25,0.8267|0.6933,0.76,0.6333,,1.0,50,50,1500,10000,80.0,12.0,NeverFlee,0.0,31,1.0333,13,1,0.4333,0.4194,0.6,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/chthonianleech_b02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_leech.dbr,records/controllers/enemy/controller_chthonicleech_melee.dbr,Champion,1.2000000476837158,CharacterAttackSpeedAverage,1.1200000047683716,1.0,1.100000023841858,0.0,4.0,8.0,4,5000,250.0,leech_attack_a01.anm|leech_attack_b01.anm,100.0|100.0,1.25|1.25,0.8267|0.6933,0.76,0.6333,,0.4000000059604645,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,31,1.0333,13,1,0.4333,0.4194,0.6,,,1.0333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/chthonianminion_a01.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonianminion.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.2000000476837158,1.5499999523162842,1.0,0.0,4.0,8.0,4,5000,250.0,attack_a.anm|attack_b.anm|attack_c.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.2267|1.2267,1.2267,1.1152,sHanded,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,18,1,0.6,0.3913,0.9333,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),14,,,,,,,2
records/creatures/enemies/chthonianminion_a01_cultistbosscompanion.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonianminion.dbr,records/controllers/enemy/controller_chthonicminion_salazara01.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.2000000476837158,1.5499999523162842,1.0,0.0,4.0,8.0,4,5000,250.0,attack_a.anm|attack_b.anm|attack_c.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.2267|1.2267,1.2267,1.1152,sHanded,0.6000000238418579,100,50,1500,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,18,1,0.6,0.3913,0.9333,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),14,,,,,,,2
records/creatures/enemies/chthonianminion_b01.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonianminion.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.2000000476837158,1.5499999523162842,1.0,0.0,4.0,8.0,4,5000,250.0,attack_a.anm|attack_b.anm|attack_c.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.2267|1.2267,1.2267,1.1152,sHanded,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,18,1,0.6,0.3913,0.9333,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),14,,,,,,,2
records/creatures/enemies/chthonianminion_b01_summon.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonianminion.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.2000000476837158,1.5499999523162842,1.0,0.0,4.0,8.0,4,5000,250.0,attack_a.anm|attack_b.anm|attack_c.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.2267|1.2267,1.2267,1.1152,sHanded,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,46,1.5333,18,1,0.6,0.3913,0.9333,,,1.5333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),14,,,,,,,2
records/creatures/enemies/chthonianrylok_a01.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,records/controllers/enemy/controller_chthonicrylok.dbr,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.149999976158142,0.0,4.0,8.0,4,5000,250.0,chthonianrylok_attack_a01.anm|chthonianrylok_attack_a02.anm,100.0|100.0,1.25|1.25,0.8800|1.0400,0.96,0.96,,0.6000000238418579,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,33,1.1,13,1,0.4333,0.3939,0.6667,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,,,,2
records/creatures/enemies/chthonianrylok_b01.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,records/controllers/enemy/controller_chthonicrylok.dbr,Champion,1.0,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.149999976158142,0.0,4.0,8.0,4,5000,250.0,chthonianrylok_attack_a01.anm|chthonianrylok_attack_a02.anm,100.0|100.0,1.25|1.25,0.8800|1.0400,0.96,0.96,,0.6000000238418579,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,33,1.1,13,1,0.4333,0.3939,0.6667,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,,,,2
records/creatures/enemies/chthonianrylok_c01.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,records/controllers/enemy/controller_chthonicrylok.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.149999976158142,0.0,4.0,8.0,4,5000,250.0,chthonianrylok_attack_a01.anm|chthonianrylok_attack_a02.anm,100.0|100.0,1.25|1.25,0.8800|1.0400,0.96,0.8727,,0.6000000238418579,0,50,1500,10000,80.0,12.0,NeverFlee,0.0,33,1.1,13,1,0.4333,0.3939,0.6667,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),10,,,,,,,2
records/creatures/enemies/chthonianservitor_a01.dbr,OK,gdx1|gdx2|sm1,records/creatures/enemies/anm/anm_chthonian_servitor_small.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1799999475479126,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.1212,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,37,1.2333,12|24,2,0.4,0.3243,0.4333,0.4,,1.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|20,,,,,,,4
records/creatures/enemies/chthonianservitor_a01_summon.dbr,OK,gdx1|sm1,records/creatures/enemies/anm/anm_chthonian_servitor_small.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1799999475479126,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.1212,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,37,1.2333,12|24,2,0.4,0.3243,0.4333,0.4,,1.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|20,,,,,,,4
records/creatures/enemies/chthonianservitor_b01.dbr,OK,gdx1|gdx2|sm1,records/creatures/enemies/anm/anm_chthonian_servitor.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.0499999523162842,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.1212,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,37,1.2333,12|24,2,0.4,0.3243,0.4333,0.4,,1.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|20,,,,,,,4
records/creatures/enemies/chthonianservitor_b02.dbr,OK,gdx1|gdx2|sm1,records/creatures/enemies/anm/anm_chthonian_servitor.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.0499999523162842,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.1212,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,37,1.2333,12|24,2,0.4,0.3243,0.4333,0.4,,1.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|20,,,,,,,4
records/creatures/enemies/chthonianservitor_c01.dbr,OK,gdx1|gdx2|sm1,records/creatures/enemies/anm/anm_chthonian_servitor.dbr,records/controllers/enemy/controller_chthonianservitor.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1200000047683716,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,chthonianservitor_attack_a01.anm|chthonianservitor_attack_b01.anm,100.0|100.0,1.0|1.0,1.2333|1.2333,1.2333,1.1212,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,37,1.2333,12|24,2,0.4,0.3243,0.4333,0.4,,1.2333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),8|20,,,,,,,4
records/creatures/enemies/dermapteran_b01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1799999475479126,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.8485,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/dermapteran_b01_summon.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1799999475479126,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.8485,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/dermapteran_b02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1799999475479126,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.8485,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/dermapteran_c01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1799999475479126,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.8485,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/dermapteran_c02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Champion,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.1799999475479126,1.0499999523162842,15.0,2.0,5.0,4,5000,250.0,dermapteran_attack_01.anm|dermapteran_attack_02.anm,100.0|100.0,1.0|1.0,0.9333|0.9333,0.9333,0.8485,,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,28,0.9333,8,1,0.2667,0.2857,0.6667,,,0.9333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,3
records/creatures/enemies/dermapteranweavil_a01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran_weavil01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Common,1.2000000476837158,CharacterAttackSpeedAverage,1.0,1.25,0.6000000238418579,15.0,4.0,8.0,4,5000,250.0,weavil_attack_01.anm|weavil_attack_02.anm,100.0|100.0,1.0|1.0,1.1000|0.8333,0.9667,0.8056,sHanded|staff,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,33,1.1,20,1,0.6667,0.6061,0.4333,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,3
records/creatures/enemies/dermapteranweavil_a01_summon.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_dermapteran_weavil01.dbr,records/controllers/enemy/controller_dermapteran.dbr,Common,1.2000000476837158,CharacterAttackSpeedAverage,1.0,1.399999976158142,0.6000000238418579,15.0,4.0,8.0,4,5000,250.0,weavil_attack_01.anm|weavil_attack_02.anm,100.0|100.0,1.0|1.0,1.1000|0.8333,0.9667,0.8056,sHanded|staff,1.2000000476837158,0,,,10000,80.0,12.0,NeverFlee,0.0,33,1.1,20,1,0.6667,0.6061,0.4333,,,1.1,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),18,,,,,,,3
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_aetherialwisp.dbr,records/controllers/enemy/controller_aetherialwisp.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.0,0.0,4.0,8.0,8,5000,250.0,aetherialwisp_attack01.anm|aetherialwisp_spellattack01.anm,100.0|100.0,1.25|1.25,0.6933|0.6667,0.68,0.68,,1.899999976158142,0,80,3000,10000,80.0,12.0,NeverFlee,0.0,26,0.8667,12,1,0.4,0.4615,0.4667,,,0.8667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),,,,,,,,2
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_aetherialwisp.dbr,records/controllers/enemy/controller_aetherialwisp.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.0,0.0,4.0,8.0,8,5000,250.0,aetherialwisp_attack01.anm|aetherialwisp_spellattack01.anm,100.0|100.0,1.25|1.25,0.6933|0.6667,0.68,0.68,,1.899999976158142,0,80,3000,10000,80.0,12.0,NeverFlee,0.0,26,0.8667,12,1,0.4,0.4615,0.4667,,,0.8667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),,,,,,,,2
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_aetherialwisp.dbr,records/controllers/enemy/controller_aetherialwisp.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.0,0.0,4.0,8.0,8,5000,250.0,aetherialwisp_attack01.anm|aetherialwisp_spellattack01.anm,100.0|100.0,1.25|1.25,0.6933|0.6667,0.68,0.68,,1.899999976158142,0,80,3000,10000,80.0,12.0,NeverFlee,0.0,26,0.8667,12,1,0.4,0.4615,0.4667,,,0.8667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),,,,,,,,2
records/creatures/enemies/devotion/chthoniandevourer_h01.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,records/controllers/enemy/controller_chthoniandevourer.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.149999976158142,30.0,4.0,8.0,8,5000,250.0,devourer_attack_a01.anm|devourer_attack_b01.anm,100.0|100.0,1.0|1.0,0.8333|0.8000,0.8167,0.8167,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,25,0.8333,11,1,0.3667,0.44,0.4667,,,0.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,2
records/creatures/enemies/devotion/chthoniandevourer_h02.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,records/controllers/enemy/controller_chthoniandevourer.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.149999976158142,30.0,4.0,8.0,8,5000,250.0,devourer_attack_a01.anm|devourer_attack_b01.anm,100.0|100.0,1.0|1.0,0.8333|0.8000,0.8167,0.8167,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,25,0.8333,11,1,0.3667,0.44,0.4667,,,0.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,2
records/creatures/enemies/devotion/chthoniandevourer_h03.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,records/controllers/enemy/controller_chthoniandevourer.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.149999976158142,30.0,4.0,8.0,8,5000,250.0,devourer_attack_a01.anm|devourer_attack_b01.anm,100.0|100.0,1.0|1.0,0.8333|0.8000,0.8167,0.8167,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,25,0.8333,11,1,0.3667,0.44,0.4667,,,0.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,2
records/creatures/enemies/devotion/chthoniandevourer_h04.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,records/controllers/enemy/controller_chthoniandevourer.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.149999976158142,30.0,4.0,8.0,8,5000,250.0,devourer_attack_a01.anm|devourer_attack_b01.anm,100.0|100.0,1.0|1.0,0.8333|0.8000,0.8167,0.8167,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,25,0.8333,11,1,0.3667,0.44,0.4667,,,0.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,2
records/creatures/enemies/devotion/chthoniandevourer_h05.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,records/controllers/enemy/controller_chthoniandevourer.dbr,Hero,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.149999976158142,30.0,4.0,8.0,8,5000,250.0,devourer_attack_a01.anm|devourer_attack_b01.anm,100.0|100.0,1.0|1.0,0.8333|0.8000,0.8167,0.8167,,0.6000000238418579,0,0,6000,10000,80.0,12.0,NeverFlee,0.0,25,0.8333,11,1,0.3667,0.44,0.4667,,,0.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,2
records/creatures/enemies/devotion/chthoniandevourer_h06.dbr,OK,base|gdx3|sm_mod,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,records/controllers/enemy/controller_chthoniandevourerboss.dbr,Hero,1.2000000476837158,CharacterAttackSpeedAverage,1.0,1.2999999523162842,1.149999976158142,,4.0,8.0,8,5000,250.0,devourer_attack_a01.anm|devourer_attack_b01.anm,100.0|100.0,1.0|1.0,0.8333|0.8000,0.8167,0.6806,,0.6000000238418579,100,0,6000,10000,80.0,12.0,NeverFlee,0.0,25,0.8333,11,1,0.3667,0.44,0.4667,,,0.8333,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),6,,,,,,,2
records/creatures/enemies/devotion/chthoniandreadguard_h01.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_dreadguard.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Hero,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,0.0,4.0,8.0,8,5000,250.0,dreadguard_sword2h_attack_a01.anm|dreadguard_sword2h_attack_b01.anm,100.0|100.0,1.25|1.25,0.7733|0.8000,0.7867,0.7152,axe2h|mace2h|sword2h|spear2h,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,29,0.9667,12,1,0.4,0.4138,0.5667,,,0.9667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/devotion/chthoniandreadguard_h02.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_dreadguard.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Hero,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,0.0,4.0,8.0,8,5000,250.0,dreadguard_sword2h_attack_a01.anm|dreadguard_sword2h_attack_b01.anm,100.0|100.0,1.25|1.25,0.7733|0.8000,0.7867,0.7152,axe2h|mace2h|sword2h|spear2h,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,29,0.9667,12,1,0.4,0.4138,0.5667,,,0.9667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/devotion/chthoniandreadguard_h03.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_dreadguard.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Hero,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,0.0,4.0,8.0,8,5000,250.0,dreadguard_sword2h_attack_a01.anm|dreadguard_sword2h_attack_b01.anm,100.0|100.0,1.25|1.25,0.7733|0.8000,0.7867,0.7152,axe2h|mace2h|sword2h|spear2h,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,29,0.9667,12,1,0.4,0.4138,0.5667,,,0.9667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/devotion/chthoniandreadguard_h04.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_dreadguard.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Hero,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,0.0,4.0,8.0,8,5000,250.0,dreadguard_sword2h_attack_a01.anm|dreadguard_sword2h_attack_b01.anm,100.0|100.0,1.25|1.25,0.7733|0.8000,0.7867,0.7152,axe2h|mace2h|sword2h|spear2h,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,29,0.9667,12,1,0.4,0.4138,0.5667,,,0.9667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
records/creatures/enemies/devotion/chthoniandreadguard_h05.dbr,OK,base|sm_mod,records/creatures/enemies/anm/anm_chthonian_dreadguard.dbr,records/controllers/enemy/controller_chthonicminiona01.dbr,Hero,1.100000023841858,CharacterAttackSpeedAverage,1.0,1.100000023841858,1.0,0.0,4.0,8.0,8,5000,250.0,dreadguard_sword2h_attack_a01.anm|dreadguard_sword2h_attack_b01.anm,100.0|100.0,1.25|1.25,0.7733|0.8000,0.7867,0.7152,axe2h|mace2h|sword2h|spear2h,0.6000000238418579,75,50,1500,10000,80.0,12.0,NeverFlee,0.0,29,0.9667,12,1,0.4,0.4138,0.5667,,,0.9667,1.0,MEASURED-NO-INTERRUPT-POINT(full-clip lock),9,,,,,,,2
