global_wave,tier,tier_wave,spawn_point,proxy_class,proxy_record,proxy_archive,legendary_override,pool_record,pool_archive,pool_weight,pool_kind,spawn_min,spawn_max,champion_chance,champion_min,champion_max,roster_n,champ_roster_n,roster_names,roster_records,champ_names,champ_records,ignore_game_balance,igb_field_state,igb_provenance
70,7,10,4,Proxy,records/proxies/tier07waves/proxy_w10_p04a.dbr,sm1,False,records/proxies/poolsbasic/boarfrost_t3.dbr,sm_mod,100.0,trash,5.0,6.0,0.0,0.0,0.0,3,0,Chilltusk | Gargantuan Chilltusk | Frosthide Chilltusk,records/creatures/enemies/boarfrost_a01.dbr | records/creatures/enemies/boarfrost_a02.dbr | records/creatures/enemies/boarfrost_b01.dbr,,,False,PRESENT,DB-CITED
70,7,10,4,Proxy,records/proxies/tier07waves/proxy_w10_p04a.dbr,sm1,False,records/proxies/poolsbasic/chthonianleech_t3.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,3,0,Void Parasite | Void Leech | Void Souldrinker,records/creatures/enemies/chthonianleech_a01.dbr | records/creatures/enemies/chthonianleech_b01.dbr | records/creatures/enemies/chthonianleech_b02.dbr,,,False,PRESENT,DB-CITED
70,7,10,4,Proxy,records/proxies/tier07waves/proxy_w10_p04a.dbr,sm1,False,records/proxies/poolsbasicgdx1/chthonianservitor_t3.dbr,sm1,100.0,trash,4.0,5.0,0.0,0.0,0.0,5,0,Chthonian Drone | Chthonian Servitor | Chthonian Harvester | Chthonian Bloodkeeper | Void Parasite,records/creatures/enemies/chthonianservitor_a01.dbr | records/creatures/enemies/chthonianservitor_b01.dbr | records/creatures/enemies/chthonianservitor_b02.dbr | records/creatures/enemies/chthonianservitor_c01.dbr | records/creatures/enemies/chthonianleech_a01.dbr,,,False,PRESENT,DB-CITED
71,8,1,4,Proxy,records/proxies/tier08waves/proxy_w01_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/boar_t2.dbr,sm_mod,100.0,trash,6.0,7.0,0.0,0.0,0.0,5,0,Stonetusk | Gargantuan Stonetusk | Stonetusk | Gargantuan Stonetusk | Ironhide Stonetusk,records/creatures/enemies/boar_a01.dbr | records/creatures/enemies/boar_a02.dbr | records/creatures/enemies/boar_a03.dbr | records/creatures/enemies/boar_a04.dbr | records/creatures/enemies/boar_b01.dbr,,,False,PRESENT,DB-CITED
71,8,1,4,Proxy,records/proxies/tier08waves/proxy_w01_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/thornedhorror_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,4,0,Briarthorn Horror | Briarthorn Terror | Briarthorn Monstrosity | Rifthound,records/creatures/enemies/thornedhorrora_a01.dbr | records/creatures/enemies/thornedhorrora_b01.dbr | records/creatures/enemies/thornedhorrora_c01.dbr | records/creatures/enemies/rifthound_swamp_a01.dbr,,,False,PRESENT,DB-CITED
71,8,1,1,Proxy,records/proxies/tier08waves/proxy_w01_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/troll_t1.dbr,sm_mod,100.0,trash,2.0,2.0,0.0,0.0,0.0,7,0,Stonewart Troll | Stonewart Rager | Stonewart Behemoth | Mistborn Brute | Mistborn Herder | Mistborn Hunter | Mistborn Elder,records/creatures/enemies/troll_a01.dbr | records/creatures/enemies/troll_b01.dbr | records/creatures/enemies/troll_c01.dbr | records/creatures/enemies/trollhalf_a01.dbr | records/creatures/enemies/trollhalf_a02.dbr | records/creatures/enemies/trollhalf_b01.dbr | records/creatures/enemies/trollhalf_c01.dbr,,,False,PRESENT,DB-CITED
71,8,1,1,Proxy,records/proxies/tier08waves/proxy_w01_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/trollswamp_t1.dbr,sm_mod,100.0,trash,2.0,2.0,0.0,0.0,0.0,7,0,Plaguewart Troll | Plaguewart Rager | Plaguewart Behemoth | Eastmire Brute | Eastmire Herder | Eastmire Hunter | Eastmire Elder,records/creatures/enemies/troll_swamp_a01.dbr | records/creatures/enemies/troll_swamp_b01.dbr | records/creatures/enemies/troll_swamp_c01.dbr | records/creatures/enemies/trollhalfswamp_a01.dbr | records/creatures/enemies/trollhalfswamp_a02.dbr | records/creatures/enemies/trollhalfswamp_b01.dbr | records/creatures/enemies/trollhalfswamp_c01.dbr,,,False,PRESENT,DB-CITED
71,8,1,2,Proxy,records/proxies/tier08waves/proxy_w01_p02a.dbr,sm_mod,False,records/proxies/poolsbasic/boar_t2.dbr,sm_mod,100.0,trash,6.0,7.0,0.0,0.0,0.0,5,0,Stonetusk | Gargantuan Stonetusk | Stonetusk | Gargantuan Stonetusk | Ironhide Stonetusk,records/creatures/enemies/boar_a01.dbr | records/creatures/enemies/boar_a02.dbr | records/creatures/enemies/boar_a03.dbr | records/creatures/enemies/boar_a04.dbr | records/creatures/enemies/boar_b01.dbr,,,False,PRESENT,DB-CITED
71,8,1,2,Proxy,records/proxies/tier08waves/proxy_w01_p02a.dbr,sm_mod,False,records/proxies/poolsbasic/thornedhorror_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,4,0,Briarthorn Horror | Briarthorn Terror | Briarthorn Monstrosity | Rifthound,records/creatures/enemies/thornedhorrora_a01.dbr | records/creatures/enemies/thornedhorrora_b01.dbr | records/creatures/enemies/thornedhorrora_c01.dbr | records/creatures/enemies/rifthound_swamp_a01.dbr,,,False,PRESENT,DB-CITED
71,8,1,3,Proxy,records/proxies/tier08waves/proxy_w01_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/troll_t3.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,7,0,Stonewart Troll | Stonewart Rager | Stonewart Behemoth | Mistborn Brute | Mistborn Herder | Mistborn Hunter | Mistborn Elder,records/creatures/enemies/troll_a01.dbr | records/creatures/enemies/troll_b01.dbr | records/creatures/enemies/troll_c01.dbr | records/creatures/enemies/trollhalf_a01.dbr | records/creatures/enemies/trollhalf_a02.dbr | records/creatures/enemies/trollhalf_b01.dbr | records/creatures/enemies/trollhalf_c01.dbr,,,False,PRESENT,DB-CITED
71,8,1,3,Proxy,records/proxies/tier08waves/proxy_w01_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/trollswamp_t3.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,7,0,Plaguewart Troll | Plaguewart Rager | Plaguewart Behemoth | Eastmire Brute | Eastmire Herder | Eastmire Hunter | Eastmire Elder,records/creatures/enemies/troll_swamp_a01.dbr | records/creatures/enemies/troll_swamp_b01.dbr | records/creatures/enemies/troll_swamp_c01.dbr | records/creatures/enemies/trollhalfswamp_a01.dbr | records/creatures/enemies/trollhalfswamp_a02.dbr | records/creatures/enemies/trollhalfswamp_b01.dbr | records/creatures/enemies/trollhalfswamp_c01.dbr,,,False,PRESENT,DB-CITED
72,8,2,1,Proxy,records/proxies/tier08waves/proxy_w02_p01a.dbr,sm_mod,False,records/proxies/poolsboss/dermapteran_queen.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Swarm Queen Ravna,records/creatures/enemies/boss&quest/dermapteran_queen02.dbr,,,False,ABSENT,TPL-DEFAULT
72,8,2,2,Proxy,records/proxies/tier08waves/proxy_w02_p02a.dbr,sm_mod,False,records/proxies/poolsboss/ghost_oligarch01.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Nomos Dred,records/creatures/enemies/boss&quest/ghost_oligarch_01.dbr,,,False,ABSENT,TPL-DEFAULT
72,8,2,2,Proxy,records/proxies/tier08waves/proxy_w02_p02a.dbr,sm_mod,False,records/proxies/poolsboss/ghost_oligarch02.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Laudos Vagra,records/creatures/enemies/boss&quest/ghost_oligarch_02.dbr,,,False,ABSENT,TPL-DEFAULT
72,8,2,2,Proxy,records/proxies/tier08waves/proxy_w02_p02a.dbr,sm_mod,False,records/proxies/poolsboss/ghost_oligarch03.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Rhovena Kur,records/creatures/enemies/boss&quest/ghost_oligarch_03.dbr,,,False,ABSENT,TPL-DEFAULT
72,8,2,3,Proxy,records/proxies/tier08waves/proxy_w02_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/dermapteran_t2.dbr,sm_mod,100.0,trash,10.0,10.0,0.0,0.0,0.0,5,0,Dermapteran Weavil | Dermapteran Sentinel | Dermapteran Reaver | Dermapteran Vizier | Dermapteran Progenitor,records/creatures/enemies/dermapteranweavil_a01.dbr | records/creatures/enemies/dermapteran_b01.dbr | records/creatures/enemies/dermapteran_b02.dbr | records/creatures/enemies/dermapteran_c01.dbr | records/creatures/enemies/dermapteran_c02.dbr,,,False,PRESENT,DB-CITED
72,8,2,3,Proxy,records/proxies/tier08waves/proxy_w02_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/waspgiant_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,3,0,Venomwing Drone | Venomwing Stinger | Venomwing Queen,records/creatures/enemies/waspgiant_a01.dbr | records/creatures/enemies/waspgiant_b01.dbr | records/creatures/enemies/waspgiant_c01.dbr,,,False,PRESENT,DB-CITED
72,8,2,6,Proxy,records/proxies/tier08waves/proxy_w02_p06a.dbr,sm_mod,False,records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,14,,,"Athraz, the Watcher | Naladrak, Essence of the Flame | Idalazius, the Corruptor | Gal'Barok | Har'Nadiin | Ellon'Siin | Udal'Nadal | Balok'Grot | Orudin'Ak | Serethal'Siin | Wallan'Siin | Zagal'Udal ~ Electrified | Rigak'Doth ~ Reflective | Palloth'Dar ~ Frozen",records/creatures/enemies/devotion/aetherialphantom_h01.dbr | records/creatures/enemies/devotion/aetherialphantom_h02.dbr | records/creatures/enemies/devotion/aetherialphantom_h03.dbr | records/creatures/enemies/devotion/chthoniandevourer_h01.dbr | records/creatures/enemies/devotion/chthoniandevourer_h02.dbr | records/creatures/enemies/devotion/chthoniandevourer_h03.dbr | records/creatures/enemies/devotion/chthoniandevourer_h04.dbr | records/creatures/enemies/devotion/chthoniandevourer_h05.dbr | records/creatures/enemies/devotion/chthoniandevourer_h06.dbr | records/creatures/enemies/devotion/chthoniandreadguard_h01.dbr | records/creatures/enemies/devotion/chthoniandreadguard_h02.dbr | records/creatures/enemies/devotion/chthoniandreadguard_h03.dbr | records/creatures/enemies/devotion/chthoniandreadguard_h04.dbr | records/creatures/enemies/devotion/chthoniandreadguard_h05.dbr,False,PRESENT,DB-CITED
72,8,2,6,Proxy,records/proxies/tier08waves/proxy_w02_p06a.dbr,sm_mod,False,records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,13,,,Udal'Thel | Walloth'Dar | Eldon'Siin ~ Electrified | Sen'Udal ~ Burning | Halloth'Siin | Carath'Lud | Elegor'Dar | Fallim'Gargoth | Ossius'Dar | Blagal'Doth | Mal'Thallon ~ Frozen | Shogal'Gargoth ~ Shielded | Chthonian Unraveler,records/creatures/enemies/devotion/chthonianfiend_h02.dbr | records/creatures/enemies/devotion/chthonianfiend_h03.dbr | records/creatures/enemies/devotion/chthonianfiend_h04.dbr | records/creatures/enemies/devotion/chthonianfiend_h05.dbr | records/creatures/enemies/devotion/chthonianfiend_h06.dbr | records/creatures/enemies/devotion/chthonianminion_h01.dbr | records/creatures/enemies/devotion/chthonianminion_h02.dbr | records/creatures/enemies/devotion/chthonianminion_h03.dbr | records/creatures/enemies/devotion/chthonianminion_h04.dbr | records/creatures/enemies/devotion/chthonianminion_h05.dbr | records/creatures/enemies/devotion/chthonianminion_h06.dbr | records/creatures/enemies/devotion/chthonianminion_h07.dbr | records/creatures/enemies/devotion/chthonianmonstrosity_h01.dbr,False,PRESENT,DB-CITED
72,8,2,6,Proxy,records/proxies/tier08waves/proxy_w02_p06a.dbr,sm_mod,False,records/proxies/poolsdevotion/devotion_heroes03.dbr,sm_mod,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,13,,,Kollus ~ Burning | Feseron ~ Electrified | Odellia Lanos | Marden Thal ~ Burning | Agalla Varos ~ Regenerator | Stormbane ~ Electrified | Baullos Gar ~ Electrified | Senal Thandris ~ Corrupted | Develos Ondal | Barrosa Namos | Aneria Thandris | Direcrix | Malocrix ~ Voidtouched,records/creatures/enemies/devotion/fleshhulk_h03.dbr | records/creatures/enemies/devotion/fleshhulk_h04.dbr | records/creatures/enemies/devotion/ghost_h01.dbr | records/creatures/enemies/devotion/ghost_h02.dbr | records/creatures/enemies/devotion/ghost_h03.dbr | records/creatures/enemies/devotion/ghost_h04.dbr | records/creatures/enemies/devotion/ghost_h05.dbr | records/creatures/enemies/devotion/ghost_h06.dbr | records/creatures/enemies/devotion/ghost_h07.dbr | records/creatures/enemies/devotion/ghost_h08.dbr | records/creatures/enemies/devotion/ghost_h09.dbr | records/creatures/enemies/devotion/prawncave_h01.dbr | records/creatures/enemies/devotion/prawncave_h02.dbr,False,PRESENT,DB-CITED
72,8,2,6,Proxy,records/proxies/tier08waves/proxy_w02_p06a.dbr,sm_mod,False,records/proxies/poolsdevotion/devotion_heroes04.dbr,sm_mod,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,13,,,Icesharn ~ Frozen | Flamegore ~ Burning | Aethergore ~ Corrupted | Voidreach ~ Voidtouched | Elledar Bloodthirster | Priest Dagoll | Damnoth | Everon ~ Burning | Vengar the Vengeful ~ Reflective | Rimelord ~ Frozen | Tenethon | Alladon the Flamewatcher | Elagorian Darkmarrow,records/creatures/enemies/devotion/skeletalgolem_h02.dbr | records/creatures/enemies/devotion/skeletalgolem_h03.dbr | records/creatures/enemies/devotion/skeletalgolem_h04.dbr | records/creatures/enemies/devotion/skeletalgolem_h05.dbr | records/creatures/enemies/devotion/skeleton_h01.dbr | records/creatures/enemies/devotion/skeleton_h02.dbr | records/creatures/enemies/devotion/skeleton_h03.dbr | records/creatures/enemies/devotion/skeleton_h04.dbr | records/creatures/enemies/devotion/skeleton_h05.dbr | records/creatures/enemies/devotion/skeleton_h06.dbr | records/creatures/enemies/devotion/skeleton_h07.dbr | records/creatures/enemies/devotion/skeleton_h08.dbr | records/creatures/enemies/devotion/skeleton_h09.dbr,False,PRESENT,DB-CITED
72,8,2,6,Proxy,records/proxies/tier08waves/proxy_w02_p06a.dbr,sm_mod,False,records/proxies/poolsdevotion/devotion_heroes05.dbr,sm_mod,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,13,,,Balladra Stormscion | Sharath | Traglodan ~ Voidtouched | Wrallan ~ Electrified | Calladra ~ Corrupted | Bliegna | Lunorius | Shalloth | Troaxna ~ Regenerator | Waviix ~ Swift | Bloodwretch ~ Swift | Icerot | Vampireon,records/creatures/enemies/devotion/slith_h02.dbr | records/creatures/enemies/devotion/slith_h03.dbr | records/creatures/enemies/devotion/slith_h04.dbr | records/creatures/enemies/devotion/slith_h05.dbr | records/creatures/enemies/devotion/slith_h06.dbr | records/creatures/enemies/devotion/slith_h07.dbr | records/creatures/enemies/devotion/slith_h08.dbr | records/creatures/enemies/devotion/spider_cave_h01.dbr | records/creatures/enemies/devotion/spider_cave_h02.dbr | records/creatures/enemies/devotion/spider_cave_h03.dbr | records/creatures/enemies/devotion/zombiemutated_h01.dbr | records/creatures/enemies/devotion/zombiemutated_h02.dbr | records/creatures/enemies/devotion/zombiemutated_h03.dbr,False,PRESENT,DB-CITED
72,8,2,6,Proxy,records/proxies/tier08waves/proxy_w02_p06a.dbr,sm_mod,False,records/proxies/poolsdevotion/devotion_heroes06.dbr,sm_mod,100.0,DEVOTION,0.0,0.0,100.0,1.0,1.0,0,13,,,Swiftrot ~ Swift | Grubnar | Follistad | Flamewretch ~ Burning | Palleod ~ Electrified | Occullon | Ollegon the Icewatcher | Rexna | Idricrix ~ Electrified | Grubwrath ~ Diseased | Brognathar | Aethollin | Innal'Gargoth,records/creatures/enemies/devotion/zombiemutated_h04.dbr | records/creatures/enemies/devotion/zombie_h01.dbr | records/creatures/enemies/devotion/zombie_h02.dbr | records/creatures/enemies/devotion/zombie_h03.dbr | records/creatures/enemies/devotion/zombie_h04.dbr | records/creatures/enemies/devotion/zombie_h05.dbr | records/creatures/enemies/devotion/skeleton_h10.dbr | records/creatures/enemies/devotion/slith_h01.dbr | records/creatures/enemies/devotion/prawncave_h03.dbr | records/creatures/enemies/devotion/skeletalgolem_h01.dbr | records/creatures/enemies/devotion/fleshhulk_h01.dbr | records/creatures/enemies/devotion/fleshhulk_h02.dbr | records/creatures/enemies/devotion/chthonianfiend_h01.dbr,False,PRESENT,DB-CITED
73,8,3,5,ProxyAmbush,records/proxies/tier08waves/proxy_w03_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/chthoniandreadguard_t2.dbr,sm_mod,100.0,trash,5.0,5.0,0.0,0.0,0.0,8,0,Chthonian Vanguard | Chthonian Dreadguard | Chthonian Tyrant | Chthonian Tyrant | Loghorrean's Vanguard | Voidfiend | Voidfiend Incinerator | Voidfiend Hellion,records/creatures/enemies/chthoniandreadguard_a01.dbr | records/creatures/enemies/chthoniandreadguard_b01.dbr | records/creatures/enemies/chthoniandreadguard_c01.dbr | records/creatures/enemies/chthoniandreadguard_c02.dbr | records/creatures/enemies/chthoniandreadguard_d01_summon.dbr | records/creatures/enemies/chthonianfiend_a01.dbr | records/creatures/enemies/chthonianfiend_a02.dbr | records/creatures/enemies/chthonianfiend_c01.dbr,,,False,PRESENT,DB-CITED
73,8,3,5,ProxyAmbush,records/proxies/tier08waves/proxy_w03_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/fleshhulk_t2.dbr,sm_mod,100.0,trash,3.0,3.0,0.0,0.0,0.0,7,0,Flesh Hulk | Ironside Hulk | Rage Hulk | Corpsefiend | Fleshwarped Butcher | Fleshwarped Thrasher | Rotting Soldier,records/creatures/enemies/fleshhulk_a01.dbr | records/creatures/enemies/fleshhulk_b01.dbr | records/creatures/enemies/fleshhulk_c01.dbr | records/creatures/enemies/zombieberserker_a02.dbr | records/creatures/enemies/zombiemutated_a01.dbr | records/creatures/enemies/zombiemutated_b01.dbr | records/creatures/enemies/zombie_soldiera01.dbr,,,False,PRESENT,DB-CITED
73,8,3,3,Proxy,records/proxies/tier08waves/proxy_w03_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/zombies_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,15,0,Walking Dead | Fleshwarped Butcher | Fleshwarped Thrasher | Burning Dead | Walking Dead | Plague Walker | Wretcher | Fury | Cold One | Night Terror | Burning Dead | Plague Walker | Rotting Soldier | Rotting Emberguard | Fury Soldier,records/creatures/enemies/zombieberserker_a01.dbr | records/creatures/enemies/zombiemutated_a01.dbr | records/creatures/enemies/zombiemutated_b01.dbr | records/creatures/enemies/zombievoid_a01.dbr | records/creatures/enemies/zombie_a01.dbr | records/creatures/enemies/zombie_aetherfire01.dbr | records/creatures/enemies/zombie_b01.dbr | records/creatures/enemies/zombie_c01.dbr | records/creatures/enemies/zombie_d01.dbr | records/creatures/enemies/zombie_e01.dbr | records/creatures/enemies/zombie_f01.dbr | records/creatures/enemies/zombie_g01.dbr | records/creatures/enemies/zombie_soldiera01.dbr | records/creatures/enemies/zombie_soldierfirea01.dbr | records/creatures/enemies/zombie_soldierfurya01_summon.dbr,,,False,PRESENT,DB-CITED
73,8,3,3,Proxy,records/proxies/tier08waves/proxy_w03_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/groble_a_t2.dbr,sm_mod,100.0,trash,6.0,7.0,0.0,0.0,0.0,6,0,Groble ~ Snake Clan Warrior | Groble ~ Snake Clan Tracker | Groble ~ Snake Clan Champion | Groble ~ Snake Clan Scavenger | Groble ~ Snake Clan Witchdoctor | Groble ~ Snake Clan Venomancer,records/creatures/enemies/groblea_warrior_a01.dbr | records/creatures/enemies/groblea_ranged_a01.dbr | records/creatures/enemies/groblea_warrior_b01.dbr | records/creatures/enemies/groblea_scavenger_a01.dbr | records/creatures/enemies/groblea_shaman_a01.dbr | records/creatures/enemies/groblea_shaman_b01.dbr,,,False,PRESENT,DB-CITED
73,8,3,4,Proxy,records/proxies/tier08waves/proxy_w03_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/ghoul_t3.dbr,sm_mod,100.0,trash,7.0,8.0,0.0,0.0,0.0,4,0,Ghoul | Ghoul Corpse-eater | Ghoul Blood-drinker | Ghoul Necrolyte,records/creatures/enemies/ghoul_a01.dbr | records/creatures/enemies/ghoul_b01.dbr | records/creatures/enemies/ghoul_b02.dbr | records/creatures/enemies/ghoul_c01.dbr,,,False,PRESENT,DB-CITED
74,8,4,3,Proxy,records/proxies/tier08waves/proxy_w04_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/raptor_t3.dbr,sm_mod,100.0,trash,8.0,8.0,0.0,0.0,0.0,7,0,Carrion Raptor ~ Hatchling | Carrion Raptor ~ Hunter | Carrion Raptor ~ Screecher | Carrion Raptor ~ Viper Lord | Wind Raptor ~ Juvenile | Wind Raptor ~ Stalker | Wind Raptor ~ Sky Lord,records/creatures/enemies/raptora_juvenile_a01.dbr | records/creatures/enemies/raptora_melee_a01.dbr | records/creatures/enemies/raptora_ranged_a01.dbr | records/creatures/enemies/raptora_champion_a01.dbr | records/creatures/enemies/raptorb_juvenile_a01.dbr | records/creatures/enemies/raptorb_melee_a01.dbr | records/creatures/enemies/raptorb_champion_a01.dbr,,,False,PRESENT,DB-CITED
74,8,4,4,Proxy,records/proxies/tier08waves/proxy_w04_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/mosquito_t3.dbr,sm_mod,100.0,trash,9.0,9.0,0.0,0.0,0.0,6,0,Festerborn Bloodgorger | Festerborn Bloodfiend | Festerborn Matriarch | Mireborn Bloodgorger | Mireborn Bloodfiend | Mireborn Bloodgorger,records/creatures/enemies/mosquitogiantb_a01.dbr | records/creatures/enemies/mosquitogiantb_b01.dbr | records/creatures/enemies/mosquitogiantb_c01.dbr | records/creatures/enemies/mosquitogiant_a01.dbr | records/creatures/enemies/mosquitogiant_b01.dbr | records/creatures/enemies/mosquitogiant_c01.dbr,,,False,PRESENT,DB-CITED
74,8,4,4,Proxy,records/proxies/tier08waves/proxy_w04_p04a.dbr,sm_mod,False,records/proxies/poolsbasic/dermapteran_t3.dbr,sm_mod,100.0,trash,12.0,13.0,0.0,0.0,0.0,5,0,Dermapteran Weavil | Dermapteran Sentinel | Dermapteran Reaver | Dermapteran Vizier | Dermapteran Progenitor,records/creatures/enemies/dermapteranweavil_a01.dbr | records/creatures/enemies/dermapteran_b01.dbr | records/creatures/enemies/dermapteran_b02.dbr | records/creatures/enemies/dermapteran_c01.dbr | records/creatures/enemies/dermapteran_c02.dbr,,,False,PRESENT,DB-CITED
